dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,11.737352,10.185166,4.506265,1.680412,8.555005,3.380279,1.120629,0.142714,1.474521,5.807750
cuda,AlbertForQuestionAnswering,4,11.689177,10.173328,4.512343,1.663435,8.943395,3.348130,1.119233,0.140753,1.097875,6.172341
cuda,AllenaiLongformerBase,4,59.186954,50.213454,31.192155,6.170886,38.433735,16.950076,5.958183,0.427558,3.152343,14.004675
cuda,BartForCausalLM,4,16.716664,13.303072,6.933183,2.231852,9.835764,3.515687,1.540038,0.268005,1.448197,5.233768
cuda,BartForConditionalGeneration,2,41.706325,34.025988,16.800530,6.001415,21.854805,9.701739,3.802573,1.013635,1.129434,11.319041
cuda,BertForMaskedLM,16,16.419667,13.270490,6.482368,2.274467,9.221763,3.608885,1.830684,0.282342,2.115434,5.344970
cuda,BertForQuestionAnswering,16,16.642693,13.514729,6.729189,2.048622,9.459415,3.844257,1.551556,0.274660,1.655902,5.067446
cuda,BlenderbotForCausalLM,4,31.926772,25.076653,12.557652,4.344697,16.959837,7.462184,2.976417,0.654215,4.127218,8.943705
cuda,BlenderbotSmallForCausalLM,64,10.643830,8.701586,4.270116,1.481926,6.545182,2.483190,1.050784,0.166120,3.824974,2.007263
cuda,BlenderbotSmallForConditionalGeneration,64,27.549977,22.411650,11.266122,3.662296,15.229721,6.827476,2.949048,0.562421,1.723982,7.810247
cuda,CamemBert,16,16.772541,13.542831,6.585447,2.323255,9.191574,3.653759,1.866371,0.276210,0.990356,5.267514
cuda,DebertaForMaskedLM,4,29.818333,23.273911,14.618253,2.588271,18.836899,5.788140,2.177227,0.343054,2.374330,7.031057
cuda,DebertaForQuestionAnswering,8,29.354493,22.910668,13.969409,2.552495,18.068729,5.179357,2.156534,0.344410,2.651872,6.871587
cuda,DebertaV2ForMaskedLM,1,43.116532,31.424879,17.355073,3.729342,20.561594,6.035018,2.998646,0.599242,1.533086,7.297662
cuda,DebertaV2ForQuestionAnswering,2,42.458607,30.763829,16.728634,4.162114,20.940965,7.255477,3.639690,0.599336,0.490224,8.742108
cuda,DistilBertForMaskedLM,128,10.351655,8.962653,5.041374,1.078454,6.852698,2.131236,0.848874,0.125544,3.707939,2.944507
cuda,DistilBertForQuestionAnswering,256,10.304360,8.913545,5.003477,1.068452,6.935594,2.146343,0.852261,0.121872,2.942564,3.053880
cuda,DistillGPT2,16,11.660187,10.273223,6.686093,1.150443,8.532066,2.275502,1.112688,0.109798,2.838434,3.053954
cuda,ElectraForCausalLM,32,18.519515,15.224674,8.327196,2.267428,14.061982,3.971769,1.826913,0.281450,3.863070,8.110844
cuda,ElectraForQuestionAnswering,64,16.932566,13.619174,6.687871,2.283777,11.634518,3.679079,1.844856,0.281962,2.300431,7.561856
cuda,GPT2ForSequenceClassification,4,17.336286,14.575030,8.467360,2.179874,10.849087,4.157513,1.486264,0.238600,2.444185,4.655600
cuda,GoogleFnet,16,11.605393,9.965116,6.424704,1.167031,10.194598,1.877445,0.984860,0.121691,1.770756,5.007978
cuda,LayoutLMForMaskedLM,16,18.447468,14.965203,7.986095,2.130550,10.802679,3.972153,1.599717,0.280708,2.513312,5.251188
cuda,LayoutLMForSequenceClassification,16,18.813437,15.372174,8.448655,2.338966,13.034435,4.764406,2.217713,0.277633,7.518535,7.257450
cuda,M2M100ForConditionalGeneration,16,39.910811,31.909225,15.725991,5.344131,22.162326,9.550869,3.830716,0.746303,8.556139,12.027100
cuda,MBartForCausalLM,4,17.983127,14.613949,8.308422,2.263913,11.159992,3.312557,1.562564,0.267221,1.295487,5.217647
cuda,MBartForConditionalGeneration,2,40.879024,33.258955,16.702369,6.063974,21.137296,9.769858,3.861114,1.044297,0.497964,11.385454
