dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,12.944044,11.324005,3.977015,2.034585,8.639384,3.204100,1.134937,0.149077,6.784278,0.814952
cuda,AlbertForQuestionAnswering,4,13.042252,11.392023,4.016620,2.000319,8.720060,2.943140,1.124770,0.144367,6.791068,0.432750
cuda,AllenaiLongformerBase,4,105.953755,98.357126,79.063390,7.626253,85.229450,62.881858,4.815202,0.417542,0.669014,14.113609
cuda,BartForCausalLM,4,15.613835,14.098860,6.311631,1.966978,9.601955,3.163786,1.376177,0.276041,2.345929,5.351183
cuda,BartForConditionalGeneration,2,38.490412,34.401489,14.602152,5.655451,20.097514,8.762671,3.483140,1.046517,1.228884,11.392542
cuda,BertForMaskedLM,16,15.169622,13.153742,5.238420,2.096731,8.130270,3.632399,1.517841,0.298000,5.088037,1.335913
cuda,BertForQuestionAnswering,16,14.948679,13.122341,5.165427,2.022517,7.813757,3.512295,1.462413,0.286943,4.766933,0.999519
cuda,BlenderbotForCausalLM,4,26.625711,23.437350,8.526531,4.397522,14.962680,7.096085,2.947508,0.838962,11.428799,4.032981
cuda,BlenderbotSmallForCausalLM,64,9.772409,8.740510,3.526852,1.583300,6.036015,2.051446,1.016210,0.173183,4.157291,2.488343
cuda,BlenderbotSmallForConditionalGeneration,64,26.110603,23.339141,9.273897,3.715815,13.530244,5.655512,2.478638,0.595844,1.946454,8.132407
cuda,CamemBert,16,16.063639,13.928857,5.520933,2.135162,8.367062,3.893945,1.524052,0.302142,5.084742,0.333220
cuda,DebertaForMaskedLM,4,30.522754,24.861142,14.845632,3.073661,19.546135,4.977327,2.492579,0.360206,0.945873,7.999714
cuda,DebertaForQuestionAnswering,8,30.684157,24.746392,14.933161,3.048552,19.529197,5.228163,2.269938,0.355109,1.828082,7.865873
cuda,DebertaV2ForMaskedLM,1,45.354674,35.484642,18.420342,3.710796,24.479908,6.717147,3.281923,0.622226,1.601982,10.142347
cuda,DebertaV2ForQuestionAnswering,2,45.245701,35.039477,18.243882,4.813660,23.893487,7.169322,3.706989,0.632287,0.583364,10.820975
cuda,DistilBertForMaskedLM,128,8.147005,7.380348,3.308520,1.091542,5.374134,2.037356,0.794767,0.124868,3.208600,1.151790
cuda,DistilBertForQuestionAnswering,256,8.293130,7.496697,3.340310,1.086783,5.562558,2.106597,0.810766,0.120602,3.359813,0.547935
cuda,DistillGPT2,16,9.009095,8.085834,4.340775,1.191568,6.327586,1.844798,0.779400,0.113189,2.362116,3.227216
cuda,ElectraForCausalLM,32,17.068872,15.156200,7.042402,2.082765,10.817686,3.772464,1.545696,0.298159,2.559178,5.963796
cuda,ElectraForQuestionAnswering,64,15.423799,13.527298,5.344642,2.126342,8.109395,3.647658,1.512129,0.297379,4.992018,1.328172
cuda,GPT2ForSequenceClassification,4,14.047944,12.235178,5.188005,2.784910,7.451387,2.911817,1.394472,0.254068,5.140852,1.694227
cuda,LayoutLMForMaskedLM,16,15.849211,13.466787,5.262674,2.399556,7.878206,3.337262,1.510631,0.300915,5.116841,1.388845
cuda,LayoutLMForSequenceClassification,16,15.614403,13.323383,5.343451,2.097263,9.527920,4.322811,1.726753,0.296043,6.382863,5.968020
cuda,M2M100ForConditionalGeneration,16,38.909611,34.259067,14.195279,5.939072,23.020046,8.661809,3.973888,0.904958,12.160789,15.020199
cuda,MBartForCausalLM,4,16.226075,14.691493,7.092400,2.122760,10.469640,3.315991,1.434262,0.290253,2.267065,5.832072
cuda,MBartForConditionalGeneration,2,37.484926,33.274081,13.256725,6.377154,20.567626,9.272853,3.638994,1.212128,0.618596,13.938934
cuda,MT5ForConditionalGeneration,16,26.292703,22.438125,9.305305,3.607245,15.808892,6.452905,2.165867,0.479221,20.163332,10.675229
cuda,MegatronBertForCausalLM,4,29.806141,25.995452,10.152417,5.045984,15.195786,7.841281,3.049424,0.848036,10.315051,0.391028
cuda,MegatronBertForQuestionAnswering,8,28.764957,24.970775,9.593863,5.171606,14.527913,6.777186,3.514861,0.850597,10.304460,0.494710
cuda,MobileBertForMaskedLM,64,48.837348,40.530366,11.637260,7.885908,24.093631,13.269137,5.106874,2.839544,20.720009,1.729440
cuda,MobileBertForQuestionAnswering,128,49.696232,41.237559,11.741732,8.360716,25.809582,13.969970,5.625603,3.210577,22.806101,1.008043
cuda,OPTForCausalLM,2,15.710852,14.143120,6.695244,2.226680,10.007123,3.694359,1.581341,0.278154,2.969832,5.633279
