dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,1.3393,79.0967,17.4615
cuda,AlbertForQuestionAnswering,2,1.3453,30.9479,16.8738
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,2,1.1532,51.0636,16.0347
cuda,BartForConditionalGeneration,1,1.6922,71.4635,22.0980
cuda,BertForMaskedLM,64,1.1010,59.8920,16.0868
cuda,BertForQuestionAnswering,64,1.1965,29.8663,10.9455
cuda,BigBird,1,2.5679,180.8412,8.4903
cuda,BlenderbotSmallForCausalLM,64,1.0593,43.8944,19.1945
cuda,BlenderbotSmallForConditionalGeneration,32,1.4237,95.5854,12.4189
cuda,CamemBert,1,2.7600,51.8081,5.8330
cuda,DebertaForMaskedLM,0,0.0000
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,0,0.0000
cuda,DistilBertForQuestionAnswering,0,0.0000
cuda,DistillGPT2,1,2.6610,45.4037,4.7961
cuda,ElectraForCausalLM,1,5.3262,68.9465,1.2027
cuda,ElectraForQuestionAnswering,64,1.5823,102.8780,13.0326
cuda,GPT2ForSequenceClassification,4,1.8400,63.6785,15.4795
cuda,LayoutLMForMaskedLM,16,1.1881,32.3898,18.5867
cuda,LayoutLMForSequenceClassification,16,1.2977,27.9350,13.9577
cuda,M2M100ForConditionalGeneration,2,3.3038,96.6682,24.1650
cuda,MBartForCausalLM,16,1.1597,51.2316,14.3790
cuda,MBartForConditionalGeneration,8,1.8537,101.5488,21.0522
cuda,MT5ForConditionalGeneration,2,4.2579,88.5808,16.1085
cuda,MegatronBertForCausalLM,2,3.5354,51.3860,15.7748
cuda,MegatronBertForQuestionAnswering,8,2.2466,46.9848,16.2131
cuda,MobileBertForMaskedLM,16,3.8563,113.4885,4.5469
cuda,MobileBertForQuestionAnswering,32,3.3872,102.0556,3.9898
cuda,OPTForCausalLM,0,0.0000
cuda,PLBartForCausalLM,16,1.2556,31.6859,7.6628
cuda,PLBartForConditionalGeneration,8,2.1064,68.5948,8.6463
cuda,PegasusForCausalLM,8,1.6805,33.9769,12.1108
cuda,PegasusForConditionalGeneration,4,2.5765,99.5229,19.9251
cuda,RobertaForCausalLM,4,3.6539,37.4753,5.6995
cuda,RobertaForQuestionAnswering,64,1.2086,18.8773,10.9456
cuda,Speech2Text2ForCausalLM,64,1.5496,45.9949,4.1570
cuda,T5ForConditionalGeneration,4,0.0019,275.3775,12.0612
cuda,T5Small,1,0.0310,197.1258,5.0567
cuda,TrOCRForCausalLM,8,1.5816,25.0565,11.7574
cuda,XGLMForCausalLM,1,3.4274,76.3922,29.6977
cuda,XLNetLMHeadModel,4,1.0358,98.7047,24.3243
cuda,YituTechConvBert,1,3.7213,83.0023,5.5938
