dev,name,batch_size,speedup
cuda,BERT_pytorch,16,1.8090
cuda,Background_Matting,4,1.1561
cuda,LearningToPaint,96,1.2959
cuda,Super_SloMo,0,0.0000
cuda,alexnet,128,0.9959
cuda,attention_is_all_you_need_pytorch,0,0.0000
cuda,dcgan,32,1.1062
cuda,demucs,4,1.0010
cuda,densenet121,4,1.4169
cuda,detectron2_maskrcnn,0,0.0000
cuda,dlrm,0,0.0000
cuda,drq,1,1.0800
cuda,fambench_xlmr,0,0.0000
cuda,fastNLP_Bert,0,0.0000
cuda,hf_Albert,8,1.5196
cuda,hf_Bart,4,1.0716
cuda,hf_Bert,4,1.1123
cuda,hf_BigBird,2,0.8511
cuda,hf_DistilBert,8,1.0520
cuda,hf_GPT2,4,1.4107
cuda,hf_Longformer,2,1.0338
cuda,hf_Reformer,0,0.0000
cuda,hf_T5,8,0.8977
cuda,maml,0,0.0000
cuda,maml_omniglot,1,1.0963
cuda,mnasnet1_0,32,1.3886
cuda,mobilenet_v2,96,1.4875
cuda,mobilenet_v2_quantized_qat,96,1.7536
cuda,mobilenet_v3_large,32,1.4535
cuda,moco,32,0.9948
cuda,nvidia_deeprecommender,256,0.9227
cuda,opacus_cifar10,0,0.0000
cuda,pyhpc_equation_of_state,0,0.0000
cuda,pyhpc_isoneutral_mixing,0,0.0000
cuda,pyhpc_turbulent_kinetic_energy,0,0.0000
cuda,pytorch_CycleGAN_and_pix2pix,1,1.2289
cuda,pytorch_stargan,16,1.1057
cuda,pytorch_struct,200,1.0534
cuda,pytorch_unet,1,1.1909
cuda,resnet18,16,1.3918
cuda,resnet50,32,1.2931
cuda,resnet50_quantized_qat,32,1.6824
cuda,resnext50_32x4d,8,1.3820
cuda,shufflenet_v2_x1_0,128,1.4237
cuda,soft_actor_critic,256,1.0074
cuda,speech_transformer,32,1.0227
cuda,squeezenet1_1,32,1.1445
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,1,1.3471
cuda,timm_efficientnet,32,1.4611
cuda,timm_nfnet,128,1.2280
cuda,timm_regnet,32,1.4648
cuda,timm_resnest,32,1.3180
cuda,timm_vision_transformer,8,1.3379
cuda,timm_vovnet,32,1.1747
cuda,tts_angular,64,0.9774
cuda,vgg16,64,0.9973
cuda,vision_maskrcnn,4,0.9684
cuda,yolov3,16,0.9963
