dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForQuestionAnswering,4,11.272319,9.708783,3.819801,1.846737,8.104343,3.046038,1.064641,0.143704,1.110628,7.324423,0.510398
cuda,BartForCausalLM,4,16.814125,13.567745,7.055583,2.210392,10.036195,3.521423,1.482628,0.278201,1.402248,1.466964,6.697791
cuda,BartForConditionalGeneration,2,44.713227,36.443388,18.157457,7.187469,21.843859,9.247161,3.748984,1.035605,0.940826,1.166517,12.103065
cuda,BertForMaskedLM,16,16.010585,12.743388,5.791171,2.529119,8.333396,3.521599,1.520336,0.287491,1.968347,7.149299,1.442005
cuda,BertForQuestionAnswering,16,16.264553,13.016351,5.973878,2.520264,8.526143,3.507631,1.509481,0.277216,1.551357,6.735764,1.010753
cuda,BlenderbotSmallForCausalLM,64,10.880928,8.871259,4.295872,1.601955,6.266666,2.112833,1.009833,0.172480,2.382548,6.028325,2.018450
cuda,BlenderbotSmallForConditionalGeneration,64,27.499825,22.375881,10.959188,3.774204,14.445861,6.263315,2.509659,0.562365,2.050465,1.802138,9.495243
cuda,CamemBert,16,16.310129,13.000417,5.881137,2.550081,8.384129,3.553477,1.520046,0.291646,0.912874,6.078456,0.345792
cuda,DebertaForMaskedLM,4,29.079779,22.339950,13.517845,3.035675,16.665951,4.289889,2.155610,0.383576,18.195830,0.851728,24.647776
cuda,DebertaForQuestionAnswering,8,29.199801,22.525479,13.739313,2.983900,17.343059,4.258209,2.134415,0.376112,16.443752,1.752648,23.300841
cuda,DebertaV2ForMaskedLM,1,43.761022,31.764501,17.489215,4.212530,20.121778,5.239374,2.676032,0.638274,33.881235,1.529491,41.164764
cuda,DistilBertForMaskedLM,128,8.831528,7.432501,3.694695,1.169297,5.536618,1.669273,0.800956,0.128628,1.512996,4.581905,1.186109
cuda,DistilBertForQuestionAnswering,256,9.081854,7.637302,3.744002,1.187372,5.752959,1.933542,0.809360,0.124429,0.949498,4.203765,0.576108
cuda,DistillGPT2,16,10.941648,9.565362,6.117061,1.200659,8.029304,1.684402,0.782102,0.107863,1.588421,2.175416,4.751251
cuda,ElectraForCausalLM,32,18.315728,14.869365,7.656188,2.538533,13.272953,3.779293,1.594898,0.281938,3.611747,3.048272,11.885871
