dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,2,2.318422
cuda,AlbertForQuestionAnswering,2,2.315283
cuda,AllenaiLongformerBase,1,10.832260
cuda,BartForCausalLM,2,2.733971
cuda,BartForConditionalGeneration,1,11.925315
cuda,BertForMaskedLM,64,5.740611
cuda,BertForQuestionAnswering,64,5.648917
cuda,BigBird,1,10.336543
cuda,BlenderbotSmallForCausalLM,64,1.840328
cuda,BlenderbotSmallForConditionalGeneration,32,6.166070
cuda,CamemBert,1,5.518693
cuda,DebertaForMaskedLM,4,4.210238
cuda,DebertaForQuestionAnswering,4,4.431530
cuda,DistilBertForMaskedLM,16,1.336488
cuda,DistilBertForQuestionAnswering,32,1.378968
cuda,DistillGPT2,1,1.954329
cuda,ElectraForCausalLM,1,5.558555
cuda,ElectraForQuestionAnswering,64,5.644580
cuda,GPT2ForSequenceClassification,4,4.961546
cuda,LayoutLMForMaskedLM,16,6.009438
cuda,LayoutLMForSequenceClassification,16,5.924748
cuda,M2M100ForConditionalGeneration,2,7.468541
cuda,MBartForCausalLM,16,2.755676
cuda,MBartForConditionalGeneration,8,11.699921
cuda,MT5ForConditionalGeneration,2,14.201131
cuda,MegatronBertForCausalLM,2,17.809450
cuda,MegatronBertForQuestionAnswering,8,17.784022
cuda,MobileBertForMaskedLM,16,68.767161
cuda,MobileBertForQuestionAnswering,32,69.121211
cuda,OPTForCausalLM,4,2.978912
cuda,PLBartForCausalLM,16,1.416735
cuda,PLBartForConditionalGeneration,8,4.508278
cuda,PegasusForCausalLM,8,2.770144
cuda,PegasusForConditionalGeneration,4,7.443177
cuda,RobertaForCausalLM,4,5.527396
cuda,RobertaForQuestionAnswering,64,5.638722
cuda,Speech2Text2ForCausalLM,64,1.357071
cuda,T5ForConditionalGeneration,4,8.252413
cuda,T5Small,1,8.169488
cuda,TrOCRForCausalLM,8,2.801241
cuda,XGLMForCausalLM,1,7.140253
cuda,XLNetLMHeadModel,4,15.645584
cuda,YituTechConvBert,1,9.212047
