dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.2582,305.3042,32.3610,1.2096
cuda,AlbertForQuestionAnswering,4,1.2607,302.6057,30.3447,1.2434
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,4,1.1644,106.2936,35.4990,0.9141
cuda,BartForConditionalGeneration,2,1.1273,133.8381,61.4777,0.9794
cuda,BertForMaskedLM,16,1.2035,111.9340,40.4412,0.9848
cuda,BertForQuestionAnswering,16,1.2787,87.0692,41.2605,1.0462
cuda,BlenderbotForCausalLM,4,1.0273,91.5958,56.3193,0.9928
cuda,BlenderbotSmallForCausalLM,64,1.0541,61.8544,31.7254,0.8426
cuda,BlenderbotSmallForConditionalGeneration,64,1.0974,110.7417,44.4127,0.9055
cuda,CamemBert,16,1.2056,112.9246,38.5608,0.9820
cuda,DebertaForMaskedLM,4,0.9522,62.5662,41.7621,1.0107
cuda,DebertaForQuestionAnswering,8,1.1692,70.3744,43.0340,1.1411
cuda,DebertaV2ForMaskedLM,1,0.7394,133.0805,55.7374,0.9879
cuda,DebertaV2ForQuestionAnswering,2,0.8206,129.9489,52.2654,0.9759
cuda,DistilBertForMaskedLM,128,1.0699,114.1909,26.1476,0.8955
cuda,DistilBertForQuestionAnswering,256,1.1552,125.1546,24.9106,1.0349
cuda,DistillGPT2,16,1.4229,84.7669,22.2780,0.9667
cuda,ElectraForCausalLM,32,1.4607,73.3944,50.1763,0.9090
cuda,ElectraForQuestionAnswering,64,1.4349,88.0078,43.0565,1.0554
cuda,GPT2ForSequenceClassification,4,1.6438,62.2827,29.9675,1.1472
cuda,GoogleFnet,16,1.5515,65.6883,27.4664,1.1410
cuda,LayoutLMForMaskedLM,16,1.2149,113.0641,41.8498,0.9833
cuda,LayoutLMForSequenceClassification,16,1.2928,87.9704,46.1887,1.0464
cuda,M2M100ForConditionalGeneration,16,1.1096,105.7319,79.2105,0.8909
cuda,MBartForCausalLM,4,1.1611,106.4594,36.2282,0.9142
cuda,MBartForConditionalGeneration,2,1.1218,134.7828,61.8953,0.9794
cuda,MT5ForConditionalGeneration,16,1.5021,58.6784,92.5311,0.9117
cuda,MegatronBertForCausalLM,4,1.1833,87.3851,65.8383,1.0257
cuda,MegatronBertForQuestionAnswering,8,1.2160,142.5442,64.5305,1.0459
cuda,MobileBertForMaskedLM,64,1.3167,92.9753,93.8387,0.8793
cuda,MobileBertForQuestionAnswering,128,1.2340,115.1818,85.2495,0.5615
cuda,OPTForCausalLM,2,1.7626,96.3591,31.8638,1.0940
cuda,PLBartForCausalLM,8,1.2598,93.6309,26.0016,0.9244
cuda,PLBartForConditionalGeneration,4,1.2491,97.7859,44.4700,0.9919
cuda,PegasusForCausalLM,32,1.0384,82.7084,33.7962,0.8902
cuda,PegasusForConditionalGeneration,32,1.0486,164.6100,48.7648,0.9645
cuda,RobertaForCausalLM,16,1.2768,112.0202,39.4480,0.9847
cuda,RobertaForQuestionAnswering,16,1.2842,86.9828,35.5382,1.0462
cuda,Speech2Text2ForCausalLM,256,1.1790,54.8369,25.3840,0.8187
cuda,T5ForConditionalGeneration,4,1.2257,85.4730,50.1039,1.0871
cuda,T5Small,4,1.2266,85.5126,49.5617,1.0871
cuda,TrOCRForCausalLM,32,1.0632,157.4261,34.4836,0.8833
cuda,XGLMForCausalLM,8,1.0914,74.0782,56.2804,0.9132
cuda,XLNetLMHeadModel,8,1.5526,240.5338,73.4167,1.0732
cuda,YituTechConvBert,16,1.2283,127.3521,68.1107,0.9433
