dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,BERT_pytorch,16,2.770862
cuda,Background_Matting,4,1.730465
cuda,LearningToPaint,96,0.794912
cuda,Super_SloMo,6,1.629015
cuda,alexnet,128,0.233941
cuda,attention_is_all_you_need_pytorch,256,2.300321
cuda,dcgan,32,0.230213
cuda,demucs,4,0.364263
cuda,densenet121,4,4.115120
cuda,dlrm,2048,0.533806
cuda,drq,1,0.369870
cuda,fastNLP_Bert,6,2.797294
cuda,functorch_dp_cifar10,64,0.503759
cuda,hf_Albert,8,2.275037
cuda,hf_Bart,4,3.200466
cuda,hf_Bert,4,2.785362
cuda,hf_DistilBert,8,1.288555
cuda,hf_GPT2,4,2.512320
cuda,hf_GPT2_large,4,8.550075
cuda,hf_Reformer,4,2.203725
cuda,hf_T5,8,3.643256
cuda,hf_T5_large,2,17.706128
cuda,lennard_jones,1000,0.196451
cuda,mnasnet1_0,32,1.653896
cuda,mobilenet_v2,96,1.736430
cuda,mobilenet_v3_large,32,1.793578
cuda,nvidia_deeprecommender,256,0.298656
cuda,pytorch_CycleGAN_and_pix2pix,1,0.742451
cuda,pytorch_stargan,16,0.742798
cuda,pytorch_struct,200,0.391947
cuda,pytorch_unet,1,0.763153
cuda,resnet152,32,4.947237
cuda,resnet18,16,0.744098
cuda,resnet50,32,1.757912
cuda,resnext50_32x4d,8,1.767457
cuda,shufflenet_v2_x1_0,128,1.930616
cuda,soft_actor_critic,256,0.239768
cuda,speech_transformer,32,3.493036
cuda,squeezenet1_1,32,0.398883
cuda,tacotron2,64,8.284399
cuda,timm_efficientdet,1,22.832215
cuda,timm_efficientnet,32,2.823366
cuda,timm_nfnet,128,3.016661
cuda,timm_regnet,32,3.730677
cuda,timm_resnest,32,1.037016
cuda,timm_vision_transformer,8,1.670279
cuda,timm_vision_transformer_large,8,5.264011
cuda,timm_vovnet,32,2.182322
cuda,tts_angular,64,0.209455
cuda,vgg16,64,0.307148
cuda,yolov3,16,4.228028
