dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.6386,163.2106,20.8673,1.0074
cuda,AlbertForQuestionAnswering,4,1.6476,160.9414,20.4380,1.0323
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,4,1.4172,79.3637,23.4204,1.0218
cuda,BartForConditionalGeneration,2,1.4202,95.8803,58.9034,0.9691
cuda,BertForMaskedLM,64,1.2920,58.3831,24.2761,0.8834
cuda,BertForQuestionAnswering,128,1.4356,77.0036,22.9600,0.9837
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,1.2107,48.4321,16.9393,0.7780
cuda,BlenderbotSmallForConditionalGeneration,64,1.3745,80.0629,39.4127,0.9037
cuda,CamemBert,1,3.6115,11.1809,21.1935,0.8065
cuda,DebertaForMaskedLM,4,1.2696,49.5090,101.9292,0.4090
cuda,DebertaForQuestionAnswering,8,1.1387,66.2717,106.2141,0.3071
cuda,DistilBertForMaskedLM,64,1.2130,37.3171,14.2896,0.8215
cuda,DistilBertForQuestionAnswering,64,1.4477,21.0892,13.9340,0.8900
cuda,DistillGPT2,1,2.6231,8.0012,13.8903,0.8047
cuda,ElectraForCausalLM,32,1.7521,49.7829,30.0607,0.7949
cuda,ElectraForQuestionAnswering,64,2.0322,56.4117,24.0319,0.9829
cuda,GPT2ForSequenceClassification,4,2.3160,39.1271,19.7876,1.0783
cuda,LayoutLMForMaskedLM,16,1.5945,70.3486,25.0730,0.9124
cuda,LayoutLMForSequenceClassification,16,1.7914,54.3353,33.3582,0.9844
cuda,M2M100ForConditionalGeneration,8,2.2196,50.7324,82.5774,0.7464
cuda,MBartForCausalLM,32,1.1653,60.0437,24.3527,0.9006
cuda,MBartForConditionalGeneration,16,1.6285,67.0510,58.7128,0.8755
cuda,MT5ForConditionalGeneration,8,3.4557,26.6203,43.4249,0.8750
cuda,MegatronBertForCausalLM,16,1.8078,47.2993,46.5658,0.8919
cuda,MegatronBertForQuestionAnswering,16,1.9482,43.5463,45.9923,0.8930
cuda,MobileBertForMaskedLM,32,4.1381,43.5770,80.9408,0.5931
cuda,MobileBertForQuestionAnswering,64,3.5117,53.3111,79.3363,0.4995
cuda,OPTForCausalLM,32,1.5161,35.5281,23.1623,0.8727
cuda,PLBartForCausalLM,32,1.2328,31.7964,14.9087,0.7975
cuda,PLBartForConditionalGeneration,16,2.2894,30.8024,33.2959,0.8523
cuda,PegasusForCausalLM,32,1.1434,60.5009,25.9484,0.9327
cuda,PegasusForConditionalGeneration,16,1.6093,66.9221,59.4737,0.9159
cuda,RobertaForCausalLM,64,1.3982,57.5238,24.2146,0.8829
cuda,RobertaForQuestionAnswering,128,1.4504,76.6426,22.1380,0.9837
cuda,Speech2Text2ForCausalLM,128,1.4940,20.4233,15.3388,0.8039
cuda,T5ForConditionalGeneration,4,1.5959,63.6596,33.0283,0.9658
cuda,T5Small,1,1.6521,38.7357,32.4705,0.9652
cuda,TrOCRForCausalLM,32,1.1593,59.9682,23.5592,0.8816
cuda,XGLMForCausalLM,8,1.7706,52.7662,80.4429,0.8055
cuda,YituTechConvBert,1,4.7559,13.8335,52.9799,0.7909
