dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,0.9999
cuda,AlbertForQuestionAnswering,2,1.0003
cuda,AllenaiLongformerBase,1,1.0101
cuda,BartForCausalLM,2,0.9996
cuda,BartForConditionalGeneration,1,1.0077
cuda,BertForMaskedLM,64,0.9994
cuda,BertForQuestionAnswering,64,0.9999
cuda,BigBird,1,0.9929
cuda,BlenderbotSmallForCausalLM,64,1.0009
cuda,BlenderbotSmallForConditionalGeneration,32,1.0080
cuda,CamemBert,1,1.0394
cuda,DebertaForMaskedLM,4,0.9630
cuda,DebertaForQuestionAnswering,4,0.9650
cuda,DebertaV2ForMaskedLM,0,0.0000
cuda,DebertaV2ForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,16,1.0303
cuda,DistilBertForQuestionAnswering,32,1.0348
cuda,DistillGPT2,1,1.0362
cuda,ElectraForCausalLM,1,1.0449
cuda,ElectraForQuestionAnswering,64,1.0002
cuda,GPT2ForSequenceClassification,4,1.0005
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,0,0.0000
cuda,LayoutLMForMaskedLM,16,1.0000
cuda,LayoutLMForSequenceClassification,16,0.9999
cuda,M2M100ForConditionalGeneration,2,1.0106
cuda,MBartForCausalLM,16,1.0120
cuda,MBartForConditionalGeneration,8,1.0136
cuda,MT5ForConditionalGeneration,2,1.0210
cuda,MegatronBertForCausalLM,2,1.0410
cuda,MegatronBertForQuestionAnswering,8,1.0374
cuda,MobileBertForMaskedLM,16,1.0164
cuda,MobileBertForQuestionAnswering,32,1.0156
cuda,OPTForCausalLM,4,1.0149
cuda,PLBartForCausalLM,16,1.0143
cuda,PLBartForConditionalGeneration,8,1.0182
cuda,PegasusForCausalLM,8,1.0035
cuda,PegasusForConditionalGeneration,4,1.0151
cuda,RobertaForCausalLM,4,1.0378
cuda,RobertaForQuestionAnswering,64,0.9997
cuda,Speech2Text2ForCausalLM,64,1.0132
cuda,T5ForConditionalGeneration,4,1.0000
cuda,T5Small,1,1.0223
cuda,TrOCRForCausalLM,8,1.0141
cuda,XGLMForCausalLM,1,1.0141
cuda,XLNetLMHeadModel,4,0.9995
cuda,YituTechConvBert,1,1.0268
