dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,2.156627,3.703314,1.894679,8.139315,2.902520,1.069771,0.147370,1.623615,8.047401,1.006620
cuda,AlbertForQuestionAnswering,4,2.179382,3.698858,1.873446,8.232066,2.892654,1.069787,0.142593,1.056620,7.557167,0.436840
cuda,BartForCausalLM,4,2.266102,5.889033,2.222414,8.619957,2.856289,1.305509,0.255332,2.582309,2.920212,7.646301
cuda,BartForConditionalGeneration,2,5.945351,13.047062,5.572862,18.854011,8.348626,3.299330,1.000294,1.075841,1.913222,12.735042
cuda,BertForMaskedLM,64,2.862942,5.312240,2.425261,7.714857,3.515720,1.440383,0.287870,3.040244,7.988444,2.589167
cuda,BertForQuestionAnswering,128,2.779101,5.121687,2.306782,7.535111,3.358455,1.416266,0.283574,1.824361,6.658120,1.357789
cuda,BigBird,1,10.952198,6.750509,1.575478,9.862256,2.310195,1.267444,0.217202,10.012231,14.826665,0.660840
cuda,BlenderbotSmallForCausalLM,64,1.536985,3.849227,1.823565,6.098774,2.054713,0.965571,0.165572,5.338970,9.488887,4.996294
cuda,BlenderbotSmallForConditionalGeneration,64,4.136680,8.400569,3.542068,13.157153,6.207315,2.407844,0.585304,3.311366,3.654116,11.792916
cuda,CamemBert,1,2.866192,5.002458,2.094518,7.280378,3.196754,1.316432,0.280371,1.590505,6.079440,1.148698
cuda,DebertaForMaskedLM,4,6.962799,14.060121,3.660931,17.486569,4.641708,2.216240,0.344304,24.246685,1.477513,31.595836
cuda,DebertaForQuestionAnswering,8,7.294696,14.275156,3.545367,17.602616,4.564281,2.176403,0.342834,26.206684,3.380837,33.343384
cuda,DistilBertForMaskedLM,64,1.161549,3.353221,1.354927,4.984046,1.658161,0.764845,0.121317,2.850097,5.894500,2.555030
cuda,DistilBertForQuestionAnswering,64,1.193766,3.394351,1.291187,4.970053,1.643895,1.022796,0.119614,2.319355,5.246046,2.032212
cuda,DistillGPT2,1,1.260442,2.770911,0.904122,4.698330,1.335094,0.664973,0.107065,6.747536,9.629902,6.443893
cuda,ElectraForCausalLM,32,2.940459,6.916660,2.435860,10.168790,3.586878,1.491041,0.288648,5.264968,4.270918,11.068622
cuda,ElectraForQuestionAnswering,64,2.889725,5.272227,2.381028,7.631374,3.459386,1.446807,0.294785,3.034261,7.888608,2.578785
cuda,GPT2ForSequenceClassification,4,2.472737,4.806952,2.067557,7.431720,3.115811,1.324701,0.240914,3.099148,7.889387,2.628543
cuda,LayoutLMForMaskedLM,16,3.257596,5.174437,2.455288,7.657490,3.495113,1.447207,0.288628,2.911914,7.965630,2.449134
cuda,LayoutLMForSequenceClassification,16,3.225877,5.202373,2.400701,9.307591,4.141105,2.094989,0.290535,11.014079,17.634954,10.618050
cuda,M2M100ForConditionalGeneration,8,6.073017,12.741650,4.378231,20.401664,7.992344,3.408355,0.818683,7.685586,32.047381,19.983810
cuda,MBartForCausalLM,32,2.265597,6.685467,2.413082,10.102257,3.117153,1.834896,0.290440,2.481700,2.805612,8.687739
cuda,MBartForConditionalGeneration,16,6.151882,12.511641,6.116631,19.882222,9.220043,3.685963,1.200560,1.119448,0.771337,14.894405
cuda,MT5ForConditionalGeneration,8,5.222783,7.869971,3.601729,12.501323,5.640068,2.730311,0.463117,7.314474,15.743593,6.684896
cuda,MegatronBertForCausalLM,16,5.647271,9.274087,5.316317,14.279454,7.307055,2.886496,0.839740,2.960513,13.520850,2.091339
cuda,MegatronBertForQuestionAnswering,16,5.632594,9.637901,5.147298,14.645832,7.746513,2.862641,0.821203,2.326892,12.715281,1.468523
cuda,MobileBertForMaskedLM,32,13.452000,9.835230,5.423862,22.514182,12.136386,4.912338,2.572170,5.758563,24.263036,4.094511
cuda,MobileBertForQuestionAnswering,64,13.550765,9.737556,5.308316,22.262451,12.059282,4.827616,2.584680,4.174880,22.402825,2.582573
