dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,4,2.102033
cuda,AlbertForQuestionAnswering,4,2.114761
cuda,AllenaiLongformerBase,1,9.049263
cuda,BartForCausalLM,4,2.207902
cuda,BartForConditionalGeneration,2,5.720210
cuda,BertForMaskedLM,64,2.572431
cuda,BertForQuestionAnswering,128,2.585582
cuda,BigBird,1,11.065586
cuda,BlenderbotSmallForCausalLM,64,1.480821
cuda,BlenderbotSmallForConditionalGeneration,64,3.835597
cuda,CamemBert,1,2.603911
cuda,DebertaForMaskedLM,4,6.428781
cuda,DebertaForQuestionAnswering,8,6.424955
cuda,DistilBertForMaskedLM,64,1.128288
cuda,DistilBertForQuestionAnswering,64,1.154633
cuda,DistillGPT2,1,1.200760
cuda,ElectraForCausalLM,32,2.650840
cuda,ElectraForQuestionAnswering,64,2.649160
cuda,GPT2ForSequenceClassification,4,2.355965
cuda,LayoutLMForMaskedLM,16,2.983981
cuda,LayoutLMForSequenceClassification,16,2.942888
cuda,M2M100ForConditionalGeneration,8,6.134835
cuda,MBartForCausalLM,32,2.207912
cuda,MBartForConditionalGeneration,16,6.092374
cuda,MT5ForConditionalGeneration,8,5.296467
cuda,MegatronBertForCausalLM,16,5.748558
cuda,MegatronBertForQuestionAnswering,16,5.486885
cuda,MobileBertForMaskedLM,32,13.351318
cuda,MobileBertForQuestionAnswering,64,13.277744
cuda,OPTForCausalLM,32,2.263095
cuda,PLBartForCausalLM,32,1.153679
cuda,PLBartForConditionalGeneration,16,2.962306
cuda,PegasusForCausalLM,32,2.245695
cuda,PegasusForConditionalGeneration,16,5.798634
cuda,RobertaForCausalLM,64,2.770747
cuda,RobertaForQuestionAnswering,128,2.607623
cuda,Speech2Text2ForCausalLM,128,1.188931
cuda,T5ForConditionalGeneration,4,3.421581
cuda,T5Small,1,3.418048
cuda,TrOCRForCausalLM,32,2.213498
cuda,XGLMForCausalLM,8,4.637126
cuda,YituTechConvBert,1,3.801449
