dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,18.312846,16.413998,14.172857,7.388260,1.839814,12.237688,3.144668,1.466393,0.145510,3.399839,6.851407,12.207772
cuda,AlbertForQuestionAnswering,4,17.894767,16.059848,13.840116,7.249064,1.795795,12.173889,3.138808,1.445727,0.142303,1.504807,3.436660,10.308143
cuda,BartForCausalLM,4,20.803307,17.702671,15.454339,8.124833,1.809294,12.250023,2.825957,1.573702,0.255406,1.339402,1.556931,9.773156
cuda,BartForConditionalGeneration,2,43.665486,36.379138,33.390871,16.570832,4.373551,21.622794,7.719148,3.851433,1.016159,0.725624,0.441722,15.925876
cuda,BertForMaskedLM,16,21.506469,18.082679,15.931505,8.395103,1.943350,12.497405,3.428437,1.635545,0.264763,1.935337,2.592368,10.450095
cuda,BertForQuestionAnswering,16,22.950750,19.320489,16.722202,9.023954,1.944192,13.678049,3.439881,1.623816,0.261923,1.644675,2.271565,10.700609
cuda,BlenderbotSmallForCausalLM,64,15.777617,13.728287,10.509571,5.158423,1.241077,8.650352,1.807564,1.097547,0.149300,2.708006,2.837735,9.016776
cuda,BlenderbotSmallForConditionalGeneration,64,31.527145,26.670615,23.413462,11.884804,2.896157,16.797065,5.108773,2.619343,0.553948,1.572283,2.321234,13.283382
cuda,CamemBert,16,23.498578,20.030473,16.967849,9.269636,1.950940,12.860776,3.408459,1.623965,0.266658,0.644214,1.266802,8.637172
cuda,DebertaForMaskedLM,4,35.819783,30.475726,27.379240,20.731991,1.919582,28.088534,3.333017,1.917024,0.256371,17.020334,3.943728,29.745152
cuda,DebertaForQuestionAnswering,8,34.247916,28.962770,26.258843,19.603405,1.895927,27.670456,3.343931,1.909500,0.257749,17.832669,3.443729,31.223422
cuda,DebertaV2ForMaskedLM,1,41.321932,30.904409,28.653229,16.940466,2.591060,21.162251,3.715240,2.523625,0.488059,38.814338,1.397793,51.296968
cuda,DebertaV2ForQuestionAnswering,2,41.034046,30.741502,28.554534,16.901325,2.920547,22.481549,4.963133,3.193149,0.504440,39.179404,0.513887,53.375992
