
cuda,AlbertForMaskedLM,0,0.0000
cuda,AlbertForQuestionAnswering,0,0.0000
cuda,AllenaiLongformerBase,1,1.0129
cuda,BartForCausalLM,2,0.7375
cuda,BartForConditionalGeneration,1,1.0255
cuda,BertForMaskedLM,0,0.0000
cuda,BertForQuestionAnswering,64,0.7314
cuda,BigBird,1,0.8608
cuda,BlenderbotSmallForCausalLM,64,0.6838
cuda,BlenderbotSmallForConditionalGeneration,32,0.7479
cuda,CamemBert,1,1.3876
cuda,DebertaForMaskedLM,4,0.7284
cuda,DebertaForQuestionAnswering,4,0.7996
cuda,DebertaV2ForMaskedLM,0,0.0000
cuda,DebertaV2ForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,16,0.7654
cuda,DistilBertForQuestionAnswering,32,0.7066
cuda,DistillGPT2,1,0.9677
cuda,ElectraForCausalLM,1,1.9611
cuda,ElectraForQuestionAnswering,64,0.7077
cuda,GPT2ForSequenceClassification,0,0.0000
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,1,1.0119
cuda,LayoutLMForMaskedLM,0,0.0000
cuda,LayoutLMForSequenceClassification,16,0.7292
cuda,M2M100ForConditionalGeneration,0,0.0000
cuda,MBartForCausalLM,16,0.7212
cuda,MBartForConditionalGeneration,8,1.0316
cuda,MT5ForConditionalGeneration,2,2.2752
cuda,MegatronBertForCausalLM,2,1.6003
cuda,MegatronBertForQuestionAnswering,8,1.0536
cuda,MobileBertForMaskedLM,16,1.5812
cuda,MobileBertForQuestionAnswering,32,1.4800
cuda,OPTForCausalLM,4,1.4960
cuda,PLBartForCausalLM,16,0.8028
cuda,PLBartForConditionalGeneration,8,1.0281
cuda,PegasusForCausalLM,8,0.8326
cuda,PegasusForConditionalGeneration,4,1.3042
cuda,RobertaForCausalLM,4,1.5358
cuda,RobertaForQuestionAnswering,64,0.7343
cuda,Speech2Text2ForCausalLM,64,0.7147
cuda,T5ForConditionalGeneration,4,0.7431
cuda,T5Small,1,1.0552
cuda,TrOCRForCausalLM,8,0.8118
cuda,XGLMForCausalLM,0,0.0000
cuda,XLNetLMHeadModel,0,0.0000
cuda,YituTechConvBert,1,1.8993
