dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,BERT_pytorch,16,1.431459
cuda,Background_Matting,4,0.568388
cuda,LearningToPaint,96,0.453661
cuda,Super_SloMo,6,0.759961
cuda,alexnet,128,0.329701
cuda,attention_is_all_you_need_pytorch,256,1.102647
cuda,dcgan,32,0.317846
cuda,densenet121,4,1.324563
cuda,dlrm,2048,0.551612
cuda,drq,1,0.353032
cuda,hf_Albert,8,1.083581
cuda,hf_Bart,4,1.883267
cuda,hf_Bert,4,1.275764
cuda,hf_BigBird,2,6.409546
cuda,hf_DistilBert,8,0.569093
cuda,hf_GPT2,4,1.273933
cuda,hf_Longformer,2,3.850744
cuda,hf_Reformer,4,1.355922
cuda,hf_T5,8,3.310100
cuda,mnasnet1_0,32,0.598332
cuda,mobilenet_v2,96,0.601618
cuda,mobilenet_v3_large,32,0.655982
cuda,moco,32,1.429248
cuda,nvidia_deeprecommender,256,0.336271
cuda,pytorch_CycleGAN_and_pix2pix,1,0.428999
cuda,pytorch_stargan,16,0.467632
cuda,pytorch_struct,200,0.367487
cuda,pytorch_unet,1,0.483271
cuda,resnet18,16,0.433523
cuda,resnet50,32,0.651057
cuda,resnext50_32x4d,8,0.671016
cuda,shufflenet_v2_x1_0,128,0.702101
cuda,soft_actor_critic,256,0.286447
cuda,speech_transformer,32,1.474049
cuda,squeezenet1_1,32,0.405783
cuda,tacotron2,64,10.860267
cuda,timm_efficientdet,1,11.454397
cuda,timm_efficientnet,32,1.082836
cuda,timm_nfnet,128,1.538611
cuda,timm_regnet,32,1.402150
cuda,timm_resnest,32,0.469170
cuda,timm_vision_transformer,8,0.698071
cuda,timm_vovnet,32,0.822466
cuda,tts_angular,64,0.412136
cuda,vgg16,64,0.352865
cuda,vision_maskrcnn,4,5.946777
cuda,yolov3,16,5.683064
