dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,18.002369,16.037729,13.011363,7.640929,1.772702,12.771477,3.154559,1.399483,0.144225,6.305532,9.001485
cuda,AlbertForQuestionAnswering,4,18.083211,16.121754,13.033202,7.643249,1.756322,12.849943,3.140253,1.397941,0.141130,3.254568,9.064508
cuda,AllenaiLongformerBase,4,77.163020,68.220996,64.992996,43.527626,7.823595,55.136962,21.854314,7.456714,0.420121,4.300254,26.428601
cuda,BartForCausalLM,4,21.785226,18.113589,14.618867,8.545749,2.491029,12.651330,2.575193,1.526886,0.254956,1.554777,8.980738
cuda,BartForConditionalGeneration,2,42.503983,34.919245,31.781084,16.853453,5.085801,21.833269,7.782309,3.829537,1.035888,0.443511,15.955414
cuda,BertForMaskedLM,16,22.563753,18.899698,15.256420,8.661287,1.920896,13.303222,2.895885,1.837002,0.262410,2.553991,9.370474
cuda,BertForQuestionAnswering,16,22.647399,19.022897,15.493000,9.100228,1.915764,13.476102,3.153265,1.579139,0.266002,2.288133,9.303413
cuda,BlenderbotForCausalLM,4,31.996081,25.656956,22.694597,11.319590,3.845480,17.015884,5.865268,3.048758,0.660619,8.501825,14.300556
cuda,BlenderbotSmallForCausalLM,64,14.761106,12.590726,8.990486,5.138577,1.226422,8.731164,2.018060,1.055467,0.151085,2.838051,6.574389
cuda,BlenderbotSmallForConditionalGeneration,64,30.315859,24.884938,21.764434,11.726862,3.202605,16.289909,4.842827,2.603621,0.571007,2.275185,11.680790
cuda,CamemBert,16,21.808784,18.304914,15.389802,9.187813,1.892380,12.745641,3.386453,1.582354,0.261461,1.258780,7.905173
cuda,DebertaForMaskedLM,4,32.002714,26.491686,22.754475,16.538104,2.017985,24.568934,3.354011,2.017358,0.259884,3.292984,12.697038
cuda,DebertaForQuestionAnswering,8,29.139579,23.673609,20.633350,14.140660,1.758641,22.498032,3.277077,2.016459,0.255338,3.106254,12.760020
cuda,DebertaV2ForMaskedLM,1,41.246528,30.029236,26.977942,16.138983,2.392056,21.122214,3.716733,2.649101,0.488366,1.411123,12.411180
cuda,DebertaV2ForQuestionAnswering,2,38.949257,27.832735,24.865320,13.872921,2.723019,20.187459,5.190824,3.016686,0.502648,13.884259
cuda,DistilBertForMaskedLM,128,15.703169,13.922293,10.745187,7.684630,1.005106,11.562619,1.752725,0.867201,0.110087,8.614654,6.133923
cuda,DistilBertForQuestionAnswering,256,15.309464,13.761570,10.647050,7.574880,1.007343,11.801150,1.799251,0.866112,0.107220,10.893367,6.507296
cuda,DistillGPT2,16,16.000093,14.046270,10.361373,7.446914,1.072515,11.482887,1.875371,0.869155,0.097720,4.006454,6.271369
cuda,ElectraForCausalLM,32,29.636347,26.066658,22.142932,15.747224,2.166104,28.879081,3.300542,1.653502,0.261250,8.327326,17.780075
cuda,ElectraForQuestionAnswering,64,22.762219,19.231158,15.368287,9.102733,1.882790,17.412500,2.911031,1.843720,0.263788,2.767917,12.932008
cuda,GPT2ForSequenceClassification,4,22.728698,19.063064,15.123347,9.649445,2.428091,11.707891,3.045318,1.577252,0.227150,1.486536,6.699137
cuda,GoogleFnet,16,17.562907,15.488337,12.474986,9.361225,1.128489,16.226846,1.865630,0.899368,0.114162,2.068514,9.558422
cuda,LayoutLMForMaskedLM,16,22.244126,18.455248,15.448480,9.146940,1.936619,13.743531,3.477587,1.614161,0.269352,2.527656,8.984681
cuda,LayoutLMForSequenceClassification,16,21.764449,17.997409,14.904440,8.659895,1.910754,14.894192,4.162810,1.808496,0.261213,6.996287,10.584691
cuda,M2M100ForConditionalGeneration,16,47.745566,40.237708,37.009940,22.580247,4.450304,31.729742,7.154322,3.840406,0.689705,48.081053,19.598396
cuda,MBartForCausalLM,4,23.511128,20.053898,16.553778,10.576647,2.309592,14.599994,2.672281,1.597980,0.245247,1.423370,8.654335
