dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,21.210084,18.971559,15.798153,10.081481,1.613790,19.208060,2.814237,1.422526,0.159426,1.787904,10.848756
cuda,AlbertForQuestionAnswering,4,21.312049,19.096895,15.917845,10.190773,1.598317,17.409586,2.784498,1.206421,0.153667,1.413237,9.131043
cuda,AllenaiLongformerBase,4,77.734787,68.021940,64.125774,44.169426,6.015908,56.173948,17.106611,4.978473,0.461504,3.121399,18.667686
cuda,BartForCausalLM,4,23.224423,19.656979,16.066221,9.222010,1.909780,15.269976,3.657138,1.563425,0.297607,1.458935,8.079091
cuda,BartForConditionalGeneration,2,50.503371,39.111148,35.739051,18.108515,5.887742,23.992713,8.645511,3.963207,1.141240,0.471916,12.086156
cuda,BertForMaskedLM,16,27.624387,23.100314,19.574514,12.130783,1.992302,20.646573,3.672155,1.654504,0.313812,5.749713,10.645029
cuda,BertForQuestionAnswering,16,26.995224,22.189250,18.664398,11.236879,1.946806,17.003875,3.336242,1.642741,0.308175,5.454764,8.088515
cuda,BlenderbotForCausalLM,4,39.652684,31.308358,27.732806,14.197698,4.263126,21.528623,6.365606,3.078922,0.755270,4.020469,12.106271
cuda,BlenderbotSmallForCausalLM,64,15.798491,13.350665,9.896219,5.176433,1.458531,9.597031,2.263716,1.093955,0.183063,5.961962,2.045170
cuda,BlenderbotSmallForConditionalGeneration,64,35.360810,28.348892,24.690297,12.726835,3.240947,18.890831,5.851211,2.701023,0.630662,1.250532,9.613710
cuda,CamemBert,16,27.028599,22.215096,18.863132,11.485435,1.955148,17.749781,3.336594,1.784725,0.307708,4.752398,8.596880
cuda,DebertaForMaskedLM,4,30.567523,25.075312,21.751833,14.782867,1.801084,23.787743,3.609022,1.982066,0.286103,1.787672,11.004144
cuda,DebertaForQuestionAnswering,8,31.267856,25.767921,22.284135,15.248129,1.781839,24.425390,3.792740,1.755731,0.282729,2.368289,11.159110
