dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,11.521068,9.936354,4.039623,1.720215,8.242368,3.392905,1.212829,0.150933,1.476846,6.003842
cuda,AlbertForQuestionAnswering,4,11.757543,10.163479,4.165904,1.686332,8.435230,3.313429,1.210006,0.147108,1.089143,6.035249
cuda,BartForCausalLM,4,16.364236,13.202616,6.335068,2.045761,9.536405,3.713399,1.619528,0.277656,1.511119,5.347430
cuda,BartForConditionalGeneration,2,42.088465,34.330935,17.167803,6.707725,21.747564,9.800805,4.053764,1.038020,1.190310,11.547977
cuda,BertForMaskedLM,16,16.455763,13.126302,6.042311,2.553840,8.684731,3.635168,1.666893,0.290286,2.104948,5.303911
cuda,BertForQuestionAnswering,16,17.483771,13.801149,6.171623,2.700551,8.647464,3.672050,1.681197,0.285699,1.669827,5.287991
cuda,BlenderbotForCausalLM,4,32.800506,25.560765,12.078154,4.473892,17.097315,7.224440,3.304286,0.717959,4.165646,9.701225
cuda,BlenderbotSmallForCausalLM,64,10.394939,8.383981,3.773631,1.349118,6.252839,2.670906,1.114229,0.172036,3.896696,2.083685
cuda,BlenderbotSmallForConditionalGeneration,64,27.470386,22.104530,10.464928,3.688516,14.118120,6.612517,2.742975,0.580573,2.256727,7.516834
cuda,CamemBert,16,16.839248,13.239560,6.128512,2.569904,8.634111,3.691993,1.681827,0.291665,0.987810,5.187286
cuda,DebertaForMaskedLM,4,26.886116,20.098960,11.018851,2.597938,14.640583,5.192370,2.488610,0.369853,2.355839,6.446862
cuda,DebertaForQuestionAnswering,8,26.713104,20.063292,11.015364,2.779692,14.335257,5.147042,2.256990,0.359335,2.771519,6.327358
cuda,DebertaV2ForMaskedLM,1,40.317216,27.895018,13.709346,3.809623,15.824745,5.370012,3.434002,0.632216,1.648954,6.471214
cuda,DebertaV2ForQuestionAnswering,2,40.599344,28.399711,13.907746,4.317879,16.707343,7.071103,3.450018,0.653692,0.509264,7.965957
cuda,DistilBertForMaskedLM,128,9.734705,8.327371,4.569045,1.295988,6.457440,2.132077,0.886580,0.130231,3.733786,3.241755
cuda,DistilBertForQuestionAnswering,256,10.049063,8.629570,4.797642,1.338027,6.627878,1.971394,1.071128,0.127319,2.924542,3.222928
cuda,DistillGPT2,16,10.252085,8.871319,5.400879,1.301448,7.372882,2.000772,0.883202,0.114681,2.178449,3.322515
cuda,ElectraForCausalLM,32,18.354105,14.968469,7.772065,2.367561,13.496857,3.855632,1.742527,0.294569,4.179795,8.431934
cuda,ElectraForQuestionAnswering,64,16.506285,13.249550,6.143020,2.520399,11.000735,3.670391,1.656986,0.294135,2.340289,7.485701
cuda,GPT2ForSequenceClassification,4,17.283510,14.404619,7.976057,2.168398,10.295034,4.208976,1.572089,0.252655,1.420701,4.583644
