dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,4,1.1942
cuda,AlbertForQuestionAnswering,4,1.1988
cuda,AllenaiLongformerBase,1,1.0470
cuda,BartForCausalLM,8,1.0018
cuda,BartForConditionalGeneration,2,1.0006
cuda,BertForMaskedLM,64,0.9668
cuda,BertForQuestionAnswering,64,1.0108
cuda,BigBird,1,0.8596
cuda,BlenderbotSmallForCausalLM,64,0.9261
cuda,BlenderbotSmallForConditionalGeneration,64,0.9439
cuda,CamemBert,1,1.4039
cuda,DebertaForMaskedLM,16,1.0929
cuda,DebertaForQuestionAnswering,16,1.2024
cuda,DebertaV2ForMaskedLM,0,0.0000
cuda,DebertaV2ForQuestionAnswering,4,0.9854
cuda,DistilBertForMaskedLM,32,0.9646
cuda,DistilBertForQuestionAnswering,32,1.0307
cuda,DistillGPT2,1,1.5512
cuda,ElectraForCausalLM,32,1.0059
cuda,ElectraForQuestionAnswering,64,1.2008
cuda,GPT2ForSequenceClassification,4,1.3070
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,1,1.1901
cuda,LayoutLMForMaskedLM,16,1.0589
cuda,LayoutLMForSequenceClassification,16,1.1259
cuda,M2M100ForConditionalGeneration,4,0.9574
cuda,MBartForCausalLM,16,0.9673
cuda,MBartForConditionalGeneration,8,0.9997
cuda,MT5ForConditionalGeneration,4,1.3527
cuda,MegatronBertForCausalLM,8,1.0665
cuda,MegatronBertForQuestionAnswering,8,1.0930
cuda,MobileBertForMaskedLM,16,1.1409
cuda,MobileBertForQuestionAnswering,32,1.1749
cuda,OPTForCausalLM,16,1.0044
cuda,PLBartForCausalLM,16,0.9724
cuda,PLBartForConditionalGeneration,8,1.0024
cuda,PegasusForCausalLM,16,0.9562
cuda,PegasusForConditionalGeneration,8,0.9712
cuda,RobertaForCausalLM,64,0.9701
cuda,RobertaForQuestionAnswering,64,1.0125
cuda,Speech2Text2ForCausalLM,64,1.1639
cuda,T5ForConditionalGeneration,4,0.9747
cuda,T5Small,1,1.4846
cuda,TrOCRForCausalLM,16,0.9801
cuda,XGLMForCausalLM,0,0.0000
cuda,XLNetLMHeadModel,8,1.0886
cuda,YituTechConvBert,1,1.3808
