dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,10.755201,9.280110,3.463249,1.809661,7.543334,3.108900,1.038430,0.142183,5.966563,0.922895
cuda,AlbertForQuestionAnswering,4,10.480530,9.110160,3.432564,1.749724,7.812139,3.013721,1.010813,0.136149,6.204056,0.542927
cuda,AllenaiLongformerBase,4,54.508635,47.599620,28.477275,7.762940,33.093024,14.568778,4.760744,0.411931,0.664500,12.686721
cuda,BartForCausalLM,4,12.812607,11.494762,5.616613,1.754551,8.929064,2.875231,1.252813,0.238657,1.454551,5.150874
cuda,BartForConditionalGeneration,2,32.276642,28.686279,13.848490,5.110564,19.564607,8.093214,3.082496,0.897429,1.158758,11.333292
cuda,BertForMaskedLM,16,13.541670,11.779602,5.810043,2.230449,8.041928,2.661107,1.256243,0.250684,4.549476,1.463948
cuda,BertForQuestionAnswering,16,13.558425,11.787493,5.829239,2.025827,8.000326,2.655834,1.247147,0.250530,4.471546,1.040082
cuda,BlenderbotForCausalLM,4,24.244242,21.474743,10.066875,3.544271,14.865727,6.023215,2.441147,0.604169,4.161804,8.758280
cuda,BlenderbotSmallForCausalLM,64,8.125862,7.224334,3.220534,1.332147,5.634974,2.093973,0.865793,0.146875,3.803771,2.064770
cuda,BlenderbotSmallForConditionalGeneration,64,20.754550,18.241737,8.052548,3.199905,12.379439,5.034425,2.110237,0.493275,1.942759,7.671151
cuda,CamemBert,16,13.435103,11.685717,5.605840,1.796635,7.980517,2.648288,1.243473,0.249322,4.529876,0.378540
cuda,DebertaForMaskedLM,4,26.306234,20.978002,12.469405,2.500901,16.345994,4.735250,1.889156,0.321205,0.847198,6.590339
cuda,DebertaForQuestionAnswering,8,26.236975,20.763857,12.156547,2.444604,16.487273,4.361023,1.892020,0.318165,1.761177,6.985424
cuda,DebertaV2ForMaskedLM,1,36.556988,27.667035,14.301856,3.051042,18.288334,4.145377,2.342486,0.895707,1.525477,7.371411
cuda,DebertaV2ForQuestionAnswering,2,35.491442,26.403340,13.552108,3.280285,18.519516,5.411782,2.982733,0.553154,0.507615,8.586390
cuda,DistilBertForMaskedLM,128,7.038661,6.325900,2.908972,0.954189,4.675635,1.429372,0.667629,0.111028,2.972043,1.199709
cuda,DistilBertForQuestionAnswering,256,6.962852,6.280741,3.056694,0.938024,4.982387,1.630247,0.675465,0.107071,2.906875,0.589751
cuda,DistillGPT2,16,8.568093,7.714638,4.664073,1.005320,6.400462,1.640202,0.678691,0.097778,2.698735,2.783193
cuda,ElectraForCausalLM,32,15.627981,13.752314,7.741749,1.972886,10.995661,2.806190,1.312935,0.252160,2.552288,5.563819
