dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,4,1.1940
cuda,AlbertForQuestionAnswering,4,1.2002
cuda,AllenaiLongformerBase,1,1.0456
cuda,BartForCausalLM,8,1.0027
cuda,BartForConditionalGeneration,2,1.0010
cuda,BertForMaskedLM,64,0.9699
cuda,BertForQuestionAnswering,64,1.0148
cuda,BigBird,1,0.8585
cuda,BlenderbotSmallForCausalLM,64,0.9258
cuda,BlenderbotSmallForConditionalGeneration,64,0.9468
cuda,CamemBert,1,1.4004
cuda,DebertaForMaskedLM,16,1.0935
cuda,DebertaForQuestionAnswering,16,1.2018
cuda,DebertaV2ForMaskedLM,0,0.0000
cuda,DebertaV2ForQuestionAnswering,4,0.9857
cuda,DistilBertForMaskedLM,32,0.9645
cuda,DistilBertForQuestionAnswering,32,1.0308
cuda,DistillGPT2,1,1.5358
cuda,ElectraForCausalLM,32,1.0053
cuda,ElectraForQuestionAnswering,64,1.2007
cuda,GPT2ForSequenceClassification,4,1.3002
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,1,1.1863
cuda,LayoutLMForMaskedLM,16,1.0587
cuda,LayoutLMForSequenceClassification,16,1.1257
cuda,M2M100ForConditionalGeneration,4,0.9568
cuda,MBartForCausalLM,16,0.9678
cuda,MBartForConditionalGeneration,8,1.0001
cuda,MT5ForConditionalGeneration,4,1.3616
cuda,MegatronBertForCausalLM,8,1.0656
cuda,MegatronBertForQuestionAnswering,8,1.0922
cuda,MobileBertForMaskedLM,16,1.1382
cuda,MobileBertForQuestionAnswering,32,1.1736
cuda,OPTForCausalLM,16,1.0053
cuda,PLBartForCausalLM,16,0.9699
cuda,PLBartForConditionalGeneration,8,0.9999
cuda,PegasusForCausalLM,16,0.9566
cuda,PegasusForConditionalGeneration,8,0.9703
cuda,RobertaForCausalLM,64,0.9698
cuda,RobertaForQuestionAnswering,64,1.0122
cuda,Speech2Text2ForCausalLM,64,1.1611
cuda,T5ForConditionalGeneration,4,0.9753
cuda,T5Small,1,1.4814
cuda,TrOCRForCausalLM,16,0.9798
cuda,XGLMForCausalLM,0,0.0000
cuda,XLNetLMHeadModel,8,1.0913
cuda,YituTechConvBert,1,1.3754
