dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.2508,308.2510,42.0538,0.7641
cuda,AlbertForQuestionAnswering,4,1.2541,305.2062,34.8279,0.7730
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,4,1.1286,109.5072,37.3509,0.8199
cuda,BartForConditionalGeneration,2,1.0931,136.5143,53.8519,0.8137
cuda,BertForMaskedLM,16,1.1672,115.2064,40.2305,0.9248
cuda,BertForQuestionAnswering,16,1.2543,88.5488,38.1844,1.0462
cuda,BlenderbotForCausalLM,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,0.9983,64.7991,31.5328,0.7385
cuda,BlenderbotSmallForConditionalGeneration,64,1.0759,111.9321,40.1124,0.8181
cuda,CamemBert,16,1.1729,116.5253,37.6480,0.9205
cuda,DebertaForMaskedLM,4,0.9779,62.0093,70.6285,0.5429
cuda,DebertaForQuestionAnswering,8,0.9898,83.1459,68.6895,0.4577
cuda,DebertaV2ForMaskedLM,1,0.8349,107.5549,111.0783,0.5506
cuda,DebertaV2ForQuestionAnswering,2,0.8328,127.9949,109.5668,0.4556
cuda,DistilBertForMaskedLM,128,1.0278,118.8800,28.9970,0.7997
cuda,DistilBertForQuestionAnswering,256,1.1386,127.0605,31.4014,0.9362
cuda,DistillGPT2,16,1.3714,88.1035,22.3909,0.8492
cuda,ElectraForCausalLM,32,1.3702,77.3569,58.4356,0.8096
cuda,ElectraForQuestionAnswering,64,1.4092,88.6995,41.0355,1.0554
cuda,GPT2ForSequenceClassification,4,1.6198,63.1885,28.3513,1.0180
cuda,GoogleFnet,16,1.4317,71.0269,32.8514,0.9087
cuda,LayoutLMForMaskedLM,16,1.1847,115.7405,41.6009,0.9199
cuda,LayoutLMForSequenceClassification,16,1.2749,89.3420,47.1920,0.9692
cuda,M2M100ForConditionalGeneration,16,1.0628,108.5755,88.8081,0.5720
cuda,MBartForCausalLM,4,1.1253,109.5371,39.7948,0.8210
cuda,MBartForConditionalGeneration,2,1.0889,137.0380,56.6171,0.8239
cuda,MT5ForConditionalGeneration,16,1.5421,56.7032,129.8213,0.8004
cuda,MegatronBertForCausalLM,4,1.1262,90.4055,64.1631,0.8346
cuda,MegatronBertForQuestionAnswering,8,1.1880,145.5750,61.8052,0.9116
cuda,MobileBertForMaskedLM,64,1.3835,95.6142,122.7982,0.6396
cuda,MobileBertForQuestionAnswering,128,1.3132,115.9602,117.7118,0.4659
cuda,OPTForCausalLM,0,0.0000
cuda,PLBartForCausalLM,8,1.2201,97.2367,27.2293,0.8331
cuda,PLBartForConditionalGeneration,4,1.2186,100.3128,45.4580,0.9403
cuda,PegasusForCausalLM,32,1.0032,85.6812,36.3152,0.7872
cuda,PegasusForConditionalGeneration,32,1.0249,168.1758,56.8133,0.8462
cuda,RobertaForCausalLM,16,1.2419,114.9915,38.6841,0.9247
cuda,RobertaForQuestionAnswering,16,1.2577,88.5800,34.3107,1.0462
cuda,Speech2Text2ForCausalLM,256,1.1023,58.2740,28.0835,0.7247
cuda,T5ForConditionalGeneration,4,1.2325,84.8984,52.3429,1.0232
cuda,T5Small,4,1.2327,84.9999,52.1655,1.0232
cuda,TrOCRForCausalLM,0,0.0000
cuda,XGLMForCausalLM,8,1.1541,69.5657,60.6901,0.6766
cuda,XLNetLMHeadModel,0,0.0000
cuda,YituTechConvBert,16,1.1932,129.9202,63.1429,0.8813
