dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,1.611315,3.214568,1.594624,7.338031,2.852779,0.953560,0.134529,5.792889,0.908535
cuda,AlbertForQuestionAnswering,4,1.652567,3.261119,1.554966,7.613568,2.830789,0.963809,0.130054,5.982174,0.542843
cuda,BartForCausalLM,4,1.694737,6.017016,1.787444,8.551554,3.033480,1.065063,0.202377,1.359810,4.408261
cuda,BartForConditionalGeneration,2,4.534159,13.085410,4.456002,17.771345,7.261550,2.720361,0.779488,1.119981,9.356837
cuda,BertForMaskedLM,64,2.247179,6.270469,1.839784,8.432441,3.140991,1.173612,0.233754,4.087461,1.500072
cuda,BertForQuestionAnswering,128,2.265107,6.255814,1.822794,8.601841,3.132465,1.185590,0.231259,4.256543,0.817856
cuda,BigBird,1,9.589323,5.251175,1.178180,9.112267,2.119422,0.908997,0.181463,5.134464,0.394444
cuda,BlenderbotSmallForCausalLM,64,1.127926,3.306967,1.478833,5.545802,1.809737,0.800391,0.135329,3.776236,2.275534
cuda,BlenderbotSmallForConditionalGeneration,64,3.047190,7.965558,3.060337,11.599197,4.874261,1.972730,0.463129,1.874945,7.183233
cuda,CamemBert,1,2.324073,6.029141,1.581890,8.100770,2.905844,1.072694,0.225082,3.740635,0.567120
cuda,DebertaForMaskedLM,4,6.126992,12.911996,2.751386,16.522427,4.151235,2.308676,0.303477,0.828414,6.559283
cuda,DebertaForQuestionAnswering,8,6.498015,12.724906,2.718359,16.722064,4.111581,2.387755,0.308668,1.749748,6.916091
cuda,DistilBertForMaskedLM,64,0.883526,3.405670,1.078321,4.811782,1.645667,0.630856,0.106360,2.530237,1.476789
cuda,DistilBertForQuestionAnswering,64,0.873634,3.244257,1.009410,4.619203,1.587576,0.613062,0.102491,2.429068,1.077826
cuda,DistillGPT2,1,1.009286,2.695960,0.732331,4.460320,1.340105,0.565559,0.090135,2.535895,3.258063
cuda,ElectraForCausalLM,32,2.361698,8.564907,1.888989,12.091311,3.286042,1.230994,0.232375,2.587709,5.507306
cuda,ElectraForQuestionAnswering,64,2.332005,6.318741,1.864632,8.569361,3.167207,1.186868,0.234876,4.201575,1.289094
cuda,GPT2ForSequenceClassification,4,2.042369,4.255550,2.100095,6.458619,2.376280,1.118263,0.206517,4.383537,0.989711
cuda,GoogleFnet,1,1.200067,4.734590,0.908545,8.512554,1.544196,0.628835,0.104401,4.748704,0.614892
cuda,LayoutLMForMaskedLM,16,2.738694,6.452717,1.915130,8.751231,3.302776,1.198197,0.238400,4.302758,1.453942
cuda,LayoutLMForSequenceClassification,16,2.716021,6.317239,1.885115,10.119716,3.916294,1.421991,0.237607,5.778036,6.303710
cuda,M2M100ForConditionalGeneration,8,4.820267,12.156992,5.107715,17.987405,6.304052,2.817813,0.653804,14.736542,11.155261
cuda,MBartForCausalLM,32,1.727640,7.528378,1.878356,10.361994,3.204620,1.180525,0.216184,1.255899,4.798788
cuda,MBartForConditionalGeneration,16,4.646244,12.473272,4.244653,17.957906,7.967284,2.981999,0.891596,0.487277,10.428124
cuda,MT5ForConditionalGeneration,8,4.644570,6.345624,3.183630,10.508472,4.532253,1.632608,0.418504,7.501587,3.741704
cuda,MegatronBertForCausalLM,16,4.431629,8.588723,3.890633,11.810784,5.797811,2.310471,0.601451,7.282956,1.333139
cuda,MegatronBertForQuestionAnswering,16,4.469722,8.397320,3.839478,11.540463,5.678697,2.654185,0.598637,7.153083,0.809062
cuda,MobileBertForMaskedLM,32,10.682054,6.059295,4.834799,15.130385,7.128532,3.567900,1.741275,14.209585,2.230248
cuda,MobileBertForQuestionAnswering,64,10.667431,6.129766,4.710109,15.066685,7.010306,3.556061,1.759136,13.949044,1.341772
cuda,OPTForCausalLM,32,1.727569,4.749443,2.038886,7.464226,2.845765,1.223572,0.222368,4.831955,1.025211
cuda,PLBartForCausalLM,32,0.892578,4.534377,1.096306,6.802805,1.707978,0.662232,0.101604,1.580716,3.410391
cuda,PLBartForConditionalGeneration,16,2.331699,7.422447,2.422490,11.106560,4.365979,1.629676,0.336027,2.595964,6.446386
cuda,PegasusForCausalLM,32,1.903205,6.556941,1.794806,9.495881,2.780997,1.178505,0.216166,1.496972,4.820355
cuda,PegasusForConditionalGeneration,16,4.482973,11.906519,4.742872,16.513915,6.668164,3.180449,0.630821,1.068085,9.569084
cuda,RobertaForCausalLM,64,2.245672,6.461256,1.862435,8.526811,3.236584,1.210760,0.235650,0.745542,4.017808
cuda,RobertaForQuestionAnswering,128,2.260168,6.240563,1.822721,8.366346,3.088326,1.166531,0.232424,4.038274
cuda,Speech2Text2ForCausalLM,128,1.207569,4.947491,1.021331,7.724257,1.255555,0.604705,0.096481,1.493336,3.842717
cuda,T5ForConditionalGeneration,4,3.178383,6.596338,2.434966,11.585558,3.273817,1.237633,0.269628,5.446636,7.536916
cuda,T5Small,1,3.156978,5.968561,1.519767,8.601291,2.451931,1.101527,0.266667,8.152772,4.573048
cuda,TrOCRForCausalLM,32,1.660663,5.965368,1.832545,8.816493,2.856920,1.142156,0.216731,1.370615,4.765776
cuda,XGLMForCausalLM,8,3.783289,15.668452,4.001462,20.589160,7.497181,2.314490,0.594672,26.385777,9.109952
cuda,YituTechConvBert,1,3.274191,8.748483,2.761268,12.722425,3.521209,1.557460,0.380743,10.210211,7.183001
