dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,17.292965,15.334333,12.268449,6.923571,1.673336,13.005930,3.176660,1.434317,0.149532,6.734437,7.894662
cuda,AlbertForQuestionAnswering,4,17.024642,15.095719,12.125935,6.753734,1.636476,12.875669,3.165470,1.409188,0.145902,3.057281,7.896472
cuda,AllenaiLongformerBase,4,75.367107,66.055328,62.925343,42.062364,8.918278,56.621150,21.687348,7.995720,0.436362,4.082530,24.173473
cuda,BartForCausalLM,4,25.083093,21.611509,18.478565,12.560641,1.667421,19.134047,3.052226,1.736054,0.197953,1.866630,8.413053
cuda,BartForConditionalGeneration,2,41.151079,32.980671,29.939501,14.314048,4.363864,22.272014,8.075351,3.862633,1.025186,0.441512,12.734779
cuda,BertForMaskedLM,16,20.736839,16.914461,13.851569,7.319208,2.033386,12.614315,2.875956,1.571519,0.268834,2.629805,7.491790
cuda,BertForQuestionAnswering,16,19.256077,15.801071,13.335424,7.127551,1.767086,12.245375,3.387372,1.603552,0.265663,2.277213,7.051400
cuda,BlenderbotForCausalLM,4,30.315985,23.851565,21.343877,10.480265,3.447027,18.755293,6.042583,3.442159,0.385393,9.886530,12.059599
cuda,BlenderbotSmallForCausalLM,64,18.979568,16.067180,12.326503,8.563879,1.137973,16.429881,2.092079,1.190776,0.135817,2.433403,9.122141
cuda,BlenderbotSmallForConditionalGeneration,64,27.716303,22.409714,19.649587,9.631001,2.995610,15.700912,4.897299,2.624550,0.567825,2.300431,9.336836
cuda,CamemBert,16,19.343608,15.928367,13.421890,7.280641,1.780584,11.934741,3.405417,1.595248,0.270063,1.259311,6.598935
cuda,DebertaForMaskedLM,4,29.513591,24.089766,20.635141,14.354981,1.687555,23.287756,3.333403,1.811551,0.268831,3.216390,10.872138
cuda,DebertaForQuestionAnswering,8,28.863831,23.044172,19.904501,13.997198,1.668441,23.714498,3.549358,1.801785,0.263790,2.866301,11.634834
cuda,DebertaV2ForMaskedLM,1,38.240976,27.006052,24.210084,13.647891,2.130059,21.056181,3.743172,2.370469,0.507788,1.454383,9.991255
cuda,DebertaV2ForQuestionAnswering,2,35.505334,24.523664,21.773893,11.551913,2.779133,19.608290,4.633934,2.927177,0.535557,11.284643
cuda,DistilBertForMaskedLM,128,16.141914,14.354494,10.666700,7.512410,0.969401,12.039535,1.791501,0.892511,0.115009,8.422631,5.587433
cuda,DistilBertForQuestionAnswering,256,15.892416,14.102661,10.484976,7.296067,0.943567,12.067340,1.826632,0.888099,0.110108,9.905062,5.800915
cuda,DistillGPT2,16,15.264246,13.347725,9.710623,6.828434,1.014835,11.518208,1.912868,0.898280,0.102297,4.031116,5.783454
cuda,ElectraForCausalLM,32,27.987377,24.453156,20.797566,14.447069,1.805298,28.693484,3.677091,1.692293,0.273919,8.033972,16.217006
cuda,ElectraForQuestionAnswering,64,21.778069,18.307969,14.602469,8.310946,1.804810,18.201236,3.484483,1.614727,0.274211,2.638233,11.863263
cuda,GPT2ForSequenceClassification,4,21.933378,18.204952,14.391683,8.853057,1.889696,12.123950,3.096630,1.624283,0.241905,1.530021,5.997000
cuda,GoogleFnet,16,19.970660,17.885813,14.157373,10.845911,1.095503,20.113200,1.690686,1.117880,0.117418,2.099681,10.474530
cuda,LayoutLMForMaskedLM,16,20.002656,16.314507,13.839185,7.557240,1.812585,12.866902,3.491653,1.626773,0.273919,2.614820,7.291904
cuda,LayoutLMForSequenceClassification,16,20.068482,16.388967,13.872094,7.624404,1.786402,14.659782,4.188653,1.847834,0.269813,7.023846,8.987358
cuda,M2M100ForConditionalGeneration,16,45.498295,35.601224,32.782008,18.472292,4.097563,30.616585,8.363192,4.621055,0.584759,21.409722,16.660072
cuda,MBartForCausalLM,4,24.473356,21.022083,18.109247,12.320698,1.701942,18.976080,3.122712,1.749616,0.196265,1.861682,8.529249
cuda,MBartForConditionalGeneration,2,41.367236,34.146228,30.980160,15.824473,4.541151,23.599687,8.167832,3.977982,1.030072,0.400196,12.722968
cuda,MT5ForConditionalGeneration,16,33.990575,27.782927,24.656840,12.809741,3.299024,20.829108,5.660949,2.248521,0.461116,74.715963,11.919270
cuda,MegatronBertForCausalLM,4,32.912545,26.196094,23.566691,11.511368,3.568817,18.408802,6.792423,3.230530,0.733742,3.181982,11.133297
cuda,MegatronBertForQuestionAnswering,8,32.979960,26.280579,23.525908,11.528470,3.531136,19.206289,6.641145,3.164241,0.711925,2.095160,11.907486
cuda,MobileBertForMaskedLM,64,47.269020,33.959208,31.302058,11.246559,5.663982,25.825859,9.186692,5.726147,2.383868,34.828001,20.806350
cuda,MobileBertForQuestionAnswering,128,51.061352,36.174265,32.703704,11.423356,6.112585,27.167136,9.457556,5.768240,2.383510,28.359900,22.455449
cuda,OPTForCausalLM,2,21.158980,18.001454,14.545170,9.087077,1.933709,16.144659,3.397978,1.891180,0.203336,1.574682,9.158467
cuda,PLBartForCausalLM,8,17.560647,15.519516,12.940750,9.781535,0.938533,14.979659,1.714411,0.933742,0.104483,1.589355,6.228885
cuda,PLBartForConditionalGeneration,4,30.064572,24.971917,22.266220,14.355960,2.476701,22.688430,3.913016,2.213099,0.277338,2.187779,11.027774
cuda,PegasusForCausalLM,32,20.930624,17.641482,15.018720,9.295249,1.891781,15.576745,3.083531,1.757764,0.196862,2.323636,8.346850
