dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,2,0.975893,7.013570,1.806760,1.227294,3.778392,2.438632,0.877805,0.118044,1.297693,4.580649
cuda,AlbertForQuestionAnswering,2,0.957047,6.911677,1.765388,1.196378,3.650276,2.429090,0.879906,0.116890,0.699639,3.863085
cuda,BartForCausalLM,2,0.904369,8.116673,2.541012,1.235493,4.188934,2.610116,0.948368,0.153110,0.686783,3.665669
cuda,BartForConditionalGeneration,1,2.559923,20.668582,5.909076,2.229831,9.637034,6.406176,1.918338,0.375865,1.090531,7.732183
cuda,BertForMaskedLM,64,1.274450,8.478301,2.983789,1.562501,4.434554,2.749925,1.082693,0.181214,0.688805,3.798541
cuda,BertForQuestionAnswering,64,1.142728,8.536485,2.919502,1.565633,4.318801,2.728763,1.071461,0.175686,0.630883,3.693024
cuda,BigBird,1,6.163605,34.353350,9.330213,5.929522,18.254972,11.598460,5.641158,0.578422,34.052919,49.409677
cuda,BlenderbotSmallForCausalLM,64,0.651067,5.741309,1.846235,0.906605,3.106917,1.939840,0.708421,0.111582,0.545637,2.774615
cuda,BlenderbotSmallForConditionalGeneration,32,1.570513,14.191201,4.015537,2.023076,7.854890,5.195369,1.708255,0.278330,1.215773,7.248417
cuda,CamemBert,1,1.424483,8.469862,2.694594,1.374360,3.917588,2.427626,0.920759,0.169779,0.469195,3.161906
cuda,DistilBertForMaskedLM,16,0.445737,4.462981,1.487679,0.806161,2.364640,1.446544,0.565893,0.094617,0.344856,2.077622
cuda,DistilBertForQuestionAnswering,32,0.481035,4.705412,1.463566,0.775461,2.326022,1.406490,0.559121,0.088539,0.398417,2.086623
cuda,DistillGPT2,1,0.595188,3.670381,1.284545,0.534752,2.097269,1.142641,0.475451,0.077901,0.000004,1.391279
cuda,ElectraForCausalLM,1,1.148743,8.313661,2.643680,1.372977,3.946451,2.450979,0.920934,0.170868,0.634902,3.415315
cuda,ElectraForQuestionAnswering,64,1.158142,8.696417,3.013874,1.593848,4.436088,2.733693,1.098706,0.188275,0.711522,3.824590
cuda,GPT2ForSequenceClassification,4,1.207113,7.734944,2.754213,1.269460,4.259506,2.694555,1.033082,0.153288,1.343671,4.206090
cuda,GoogleFnet,1,0.728148,3.717834,1.384389,0.647284,2.392712,1.392137,0.715720,0.110331,2.420363,4.147186
cuda,LayoutLMForMaskedLM,16,1.350757,8.603897,3.023350,1.607101,4.477568,2.817734,1.091274,0.179305,0.000007,3.159511
cuda,LayoutLMForSequenceClassification,16,1.388532,8.515758,2.942453,1.598600,4.673009,3.020940,1.131617,0.172963,0.000006,3.428051
cuda,M2M100ForConditionalGeneration,2,2.368985,18.867985,5.092611,2.869051,10.416031,6.100821,2.612181,0.423984,15.884603,24.305586
cuda,MBartForCausalLM,16,0.934167,8.768080,2.709717,1.351471,4.487476,2.853657,1.061430,0.165548,0.644867,3.873269
cuda,MBartForConditionalGeneration,8,2.751088,21.510459,5.999771,3.418190,10.387669,6.783879,2.311306,0.398230,1.255594,9.310863
cuda,MT5ForConditionalGeneration,2,2.911329,16.938889,5.858635,2.269062,8.773577,5.521900,2.158923,0.286785,0.820775,6.528694
cuda,MegatronBertForCausalLM,2,2.614681,17.781311,5.928621,2.681414,9.562768,6.517751,2.083474,0.344379,1.342351,7.851799
cuda,MegatronBertForQuestionAnswering,8,2.611147,17.785233,5.817773,2.437891,9.167584,5.711623,2.497172,0.337243,0.656313,6.636223
cuda,MobileBertForMaskedLM,16,6.265266,24.988508,4.204206,3.251143,11.964044,7.643157,3.082011,0.677400,1.486585,12.821255
