dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,2,0.9978,4.9600,0.9110
cuda,AlbertForQuestionAnswering,2,1.0010,5.2279,0.9318
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,2,0.9682,4.7313,0.8728
cuda,BartForConditionalGeneration,1,0.9814,13.2813,0.8222
cuda,BertForMaskedLM,64,0.9831,5.4195,0.9190
cuda,BertForQuestionAnswering,64,0.9847,5.0347,0.9438
cuda,BigBird,1,0.8216,11.2330,0.9324
cuda,BlenderbotSmallForCausalLM,64,0.9113,3.1011,0.8373
cuda,BlenderbotSmallForConditionalGeneration,32,0.9409,8.8039,0.8996
cuda,CamemBert,1,0.9242,4.9935,0.7727
cuda,DebertaForMaskedLM,4,0.8150,9.9641,0.9317
cuda,DebertaForQuestionAnswering,4,0.7392,9.7526,0.9883
cuda,DistilBertForMaskedLM,16,0.9718,2.4579,0.9045
cuda,DistilBertForQuestionAnswering,32,0.9781,2.5526,0.8946
cuda,DistillGPT2,1,0.9177,2.5280,0.7343
cuda,ElectraForCausalLM,1,0.9217,5.0093,0.9020
cuda,ElectraForQuestionAnswering,64,0.9915,4.8981,0.9522
cuda,GPT2ForSequenceClassification,4,0.9791,4.9073,0.9063
cuda,GoogleFnet,1,0.8158,2.6812,0.9341
cuda,LayoutLMForMaskedLM,16,0.9707,5.3535,0.9392
cuda,LayoutLMForSequenceClassification,16,0.9896,5.3237,0.9325
cuda,M2M100ForConditionalGeneration,2,0.8912,12.0687,1.0091
cuda,MBartForCausalLM,16,0.9632,4.6351,0.8457
cuda,MBartForConditionalGeneration,8,0.8761,13.5103,0.8170
cuda,MT5ForConditionalGeneration,2,0.9078,12.4158,0.8907
cuda,MegatronBertForCausalLM,2,0.9111,10.3004,1.0000
cuda,MegatronBertForQuestionAnswering,8,0.9068,10.4645,0.8698
cuda,MobileBertForMaskedLM,16,0.8991,25.8491,0.9133
cuda,MobileBertForQuestionAnswering,32,0.8933,25.2517,0.9705
cuda,OPTForCausalLM,4,0.8785,4.8123,0.8637
cuda,PLBartForCausalLM,16,0.9482,2.4205,0.8693
cuda,PLBartForConditionalGeneration,8,0.8709,6.4178,0.7930
cuda,PegasusForCausalLM,8,0.8920,4.6471,0.9754
cuda,PegasusForConditionalGeneration,4,0.8707,11.9892,1.0000
cuda,RobertaForCausalLM,4,0.9215,5.0151,0.8594
cuda,RobertaForQuestionAnswering,64,0.9847,4.9045,0.9438
cuda,Speech2Text2ForCausalLM,64,0.9303,2.4662,0.8777
cuda,T5ForConditionalGeneration,4,0.9707,8.0260,0.9352
cuda,T5Small,1,0.9418,8.0049,0.9069
cuda,TrOCRForCausalLM,8,0.9528,4.4618,0.8441
cuda,XGLMForCausalLM,1,0.8378,9.5928,0.9972
cuda,XLNetLMHeadModel,4,0.9663,19.0216,0.8864
cuda,YituTechConvBert,1,0.9239,8.2275,0.7954
