dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,2,0.9968,5.0116,0.9110
cuda,AlbertForQuestionAnswering,2,1.0000,4.9804,0.9318
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,2,0.9682,4.6802,0.8728
cuda,BartForConditionalGeneration,1,0.8952,12.8845,0.8222
cuda,BertForMaskedLM,64,0.9571,5.0259,0.9190
cuda,BertForQuestionAnswering,64,0.9807,4.9812,0.9438
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,0.9088,3.1564,0.8373
cuda,BlenderbotSmallForConditionalGeneration,32,0.9154,8.3504,0.8996
cuda,CamemBert,1,0.8996,5.0463,0.7727
cuda,DebertaForMaskedLM,4,0.7453,9.7098,0.9317
cuda,DebertaForQuestionAnswering,4,0.7488,9.7415,0.9883
cuda,DistilBertForMaskedLM,16,0.9591,2.5960,0.9045
cuda,DistilBertForQuestionAnswering,32,0.9629,2.5198,0.8946
cuda,DistillGPT2,1,0.8908,2.5832,0.7343
cuda,ElectraForCausalLM,1,0.8897,5.0915,0.9020
cuda,ElectraForQuestionAnswering,64,0.9913,5.1294,0.9522
cuda,GPT2ForSequenceClassification,4,0.9794,5.0207,0.9063
cuda,GoogleFnet,1,0.8033,2.6625,0.9341
cuda,LayoutLMForMaskedLM,16,0.9706,5.1882,0.9392
cuda,LayoutLMForSequenceClassification,16,0.9877,5.1756,0.9325
cuda,M2M100ForConditionalGeneration,2,0.9370,11.1720,1.0249
cuda,MBartForCausalLM,16,0.9604,4.6506,0.8457
cuda,MBartForConditionalGeneration,8,0.8569,13.0265,0.8170
cuda,MT5ForConditionalGeneration,2,0.8745,12.1645,0.8907
cuda,MegatronBertForCausalLM,2,0.8805,10.4616,1.0000
cuda,MegatronBertForQuestionAnswering,8,0.8804,10.3688,0.8698
cuda,MobileBertForMaskedLM,16,0.8403,25.7222,0.9133
cuda,MobileBertForQuestionAnswering,32,0.8543,25.8372,0.9705
cuda,OPTForCausalLM,4,0.8510,4.9278,0.8637
cuda,PLBartForCausalLM,16,0.9379,2.5055,0.8693
cuda,PLBartForConditionalGeneration,8,0.8664,6.6606,0.7930
cuda,PegasusForCausalLM,8,0.8120,4.8138,1.0000
cuda,PegasusForConditionalGeneration,4,0.8375,12.3481,1.0000
cuda,RobertaForCausalLM,4,0.8794,5.1552,0.8594
cuda,RobertaForQuestionAnswering,64,0.9810,5.0551,0.9438
cuda,Speech2Text2ForCausalLM,64,0.8886,2.6221,0.8777
cuda,T5ForConditionalGeneration,4,0.9681,8.2136,0.9352
cuda,T5Small,1,0.8876,7.9056,0.9069
cuda,TrOCRForCausalLM,8,0.8731,4.6109,0.8441
cuda,XGLMForCausalLM,1,0.8141,9.8686,1.0000
cuda,XLNetLMHeadModel,4,0.9645,19.7212,0.8863
cuda,YituTechConvBert,1,0.8903,8.3259,0.7954
