dev,name,batch_size,speedup
cuda,BERT_pytorch,16,2.9989
cuda,Background_Matting,4,1.2499
cuda,LearningToPaint,96,1.8183
cuda,Super_SloMo,0,0.0000
cuda,alexnet,128,1.1104
cuda,attention_is_all_you_need_pytorch,256,1.2430
cuda,dcgan,32,2.6521
cuda,demucs,0,0.0000
cuda,densenet121,4,5.0748
cuda,detectron2_maskrcnn,0,0.0000
cuda,dlrm,0,0.0000
cuda,drq,1,2.4286
cuda,fambench_xlmr,0,0.0000
cuda,fastNLP_Bert,6,1.2860
cuda,hf_Albert,8,1.7085
cuda,hf_Bart,4,1.4463
cuda,hf_Bert,4,1.7363
cuda,hf_BigBird,0,0.0000
cuda,hf_DistilBert,0,0.0000
cuda,hf_GPT2,4,1.4754
cuda,hf_Longformer,2,2.3868
cuda,hf_Reformer,0,0.0000
cuda,hf_T5,0,0.0000
cuda,maml,0,0.0000
cuda,maml_omniglot,1,2.7790
cuda,mnasnet1_0,32,2.5432
cuda,mobilenet_v2,96,1.8104
cuda,mobilenet_v2_quantized_qat,0,0.0000
cuda,mobilenet_v3_large,32,2.9401
cuda,moco,0,0.0000
cuda,nvidia_deeprecommender,256,0.8240
cuda,opacus_cifar10,0,0.0000
cuda,pyhpc_equation_of_state,0,0.0000
cuda,pyhpc_isoneutral_mixing,0,0.0000
cuda,pyhpc_turbulent_kinetic_energy,0,0.0000
cuda,pytorch_CycleGAN_and_pix2pix,1,1.9046
cuda,pytorch_stargan,16,1.4903
cuda,pytorch_struct,0,0.0000
cuda,pytorch_unet,1,1.5173
cuda,resnet18,16,2.8106
cuda,resnet50,32,1.7931
cuda,resnet50_quantized_qat,0,0.0000
cuda,resnext50_32x4d,8,3.4787
cuda,shufflenet_v2_x1_0,128,1.7849
cuda,soft_actor_critic,256,1.3816
cuda,speech_transformer,0,0.0000
cuda,squeezenet1_1,32,2.0630
cuda,tacotron2,0,0.0000
cuda,timm_efficientdet,0,0.0000
cuda,timm_efficientnet,32,2.5703
cuda,timm_nfnet,128,1.4859
cuda,timm_regnet,32,2.8476
cuda,timm_resnest,32,1.9077
cuda,timm_vision_transformer,8,2.4867
cuda,timm_vovnet,32,1.1778
cuda,tts_angular,0,0.0000
cuda,vgg16,64,1.2112
cuda,vision_maskrcnn,0,0.0000
cuda,yolov3,0,0.0000
