dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,28.307389,25.897364,23.253045,15.639137,8.316648,23.813235,3.488014,1.693865,0.168176,3.165901,7.352989,19.826553
cuda,AlbertForQuestionAnswering,4,26.371944,23.964528,21.286899,13.636115,8.053848,20.587365,3.402823,1.664320,0.164163,1.044334,3.663198,16.217741
cuda,BartForCausalLM,4,32.458449,27.628064,24.646162,15.461976,7.962822,19.355680,4.254441,2.570356,0.254092,4.476826,2.814507,16.591885
cuda,BartForConditionalGeneration,2,66.633188,54.211014,51.314702,27.773613,21.773296,29.287912,11.967803,6.135949,1.488891,0.918523,0.470355,24.825353
cuda,BertForMaskedLM,16,33.141473,27.778497,24.951287,15.426350,8.056940,20.345562,5.211776,2.468095,0.345167,0.567079,6.738030,13.786202
cuda,BertForQuestionAnswering,16,32.936263,27.568188,24.695738,15.181535,8.028313,19.216120,5.235285,2.448344,0.346219,0.229692,6.397113,12.535743
cuda,BlenderbotSmallForCausalLM,64,23.520944,20.284269,17.393633,11.519962,5.496204,17.163262,2.857043,1.746708,0.172787,4.122795,3.001827,15.435467
cuda,BlenderbotSmallForConditionalGeneration,64,45.239062,37.632369,34.825593,19.153285,13.921636,21.562020,8.211008,4.116648,0.780619,1.652335,2.315255,18.389367
cuda,CamemBert,16,35.128387,29.510999,26.029264,15.824877,8.243117,19.768247,5.369811,2.522402,0.354434,0.572153,5.408054,13.006932
cuda,DebertaForMaskedLM,4,37.713203,31.076976,27.565788,19.374365,6.977460,26.317299,4.537108,2.611527,0.321980,16.602459,3.275380,30.860110
cuda,DebertaForQuestionAnswering,8,37.468953,30.904557,27.340163,19.154479,6.881464,26.788149,4.473673,2.561321,0.320729,17.883200,3.964614,32.734861
cuda,DebertaV2ForMaskedLM,1,59.034787,43.764230,40.718928,23.363349,15.039812,26.564544,6.748779,4.359141,0.649990,39.511585,1.413599,58.441162
cuda,DebertaV2ForQuestionAnswering,2,56.123857,41.337417,38.274279,21.709729,15.271382,25.078633,7.839213,4.938640,0.665780,39.547218,58.867716
cuda,DistilBertForMaskedLM,128,21.113761,18.851777,15.490460,10.300879,4.733465,13.228756,2.335228,1.326080,0.152778,3.637872,8.646365,11.427262
cuda,DistilBertForQuestionAnswering,256,20.153374,18.020226,15.225883,10.364523,4.640846,13.582505,2.382088,1.320848,0.143695,3.755767,10.538823,11.741391
cuda,DistillGPT2,16,19.583827,17.545547,13.643091,9.135774,4.240146,12.348290,2.159943,1.192047,0.133737,1.096110,2.394416,8.663538
cuda,ElectraForCausalLM,32,41.642957,35.873517,32.184669,21.971633,8.535081,34.066253,5.470721,2.562384,0.357059,2.510706,14.046197,23.391984
