dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,18.186504,16.205087,13.185908,7.678889,1.822363,12.563329,3.150456,1.412236,0.144290,0.002750,6.338809,8.819831
cuda,AlbertForQuestionAnswering,4,18.002311,16.063281,13.028495,7.611460,1.787499,12.808899,3.122422,1.406852,0.141388,0.002621,3.146497,9.090025
cuda,BartForCausalLM,4,21.074367,17.853656,14.663878,8.640125,1.970150,12.613427,2.850898,1.554856,0.268139,1.371384,1.516049,9.742872
cuda,BartForConditionalGeneration,2,43.544875,35.950967,32.866097,17.982251,4.478821,21.231067,7.764144,3.801751,1.064070,0.720614,0.427024,14.241005
cuda,BertForMaskedLM,16,22.269974,18.683892,15.107253,8.964446,1.778711,12.707394,3.155571,1.597334,0.277298,0.002563,2.634996,7.934362
cuda,BertForQuestionAnswering,16,22.514445,18.976053,15.109351,9.025910,1.783338,13.120688,3.309532,1.596071,0.271471,0.002521,2.294085,8.303056
cuda,BlenderbotSmallForCausalLM,64,14.920136,12.808222,9.071893,5.264335,1.338857,8.599719,1.794495,1.061658,0.154016,2.727269,2.861809,8.930634
cuda,BlenderbotSmallForConditionalGeneration,64,30.285281,25.146371,21.949431,11.959723,2.723663,15.709580,5.092889,2.608222,0.566401,1.501189,2.285660,11.850320
cuda,CamemBert,16,21.633028,18.073093,15.205091,9.054526,1.771545,12.048243,3.357996,1.575579,0.278682,0.002586,1.270801,7.144952
cuda,DebertaForMaskedLM,4,31.032780,25.183629,21.891968,15.316178,1.906491,22.174840,3.215501,1.881233,0.261636,16.634252,3.242544,28.248815
cuda,DebertaForQuestionAnswering,8,28.690722,23.174133,20.293086,14.145255,1.866549,21.989394,3.174931,1.844287,0.257690,17.081854,2.935955,29.527846
