dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,1.0008,1.4459,4.8987
cuda,AlbertForQuestionAnswering,2,1.0006,1.4400,4.8270
cuda,AllenaiLongformerBase,1,0.9787,1.6011,2.0693
cuda,BartForCausalLM,2,1.0096,1.1992,3.5202
cuda,BartForConditionalGeneration,1,1.0012,3.7641,4.2859
cuda,BertForMaskedLM,64,1.0005,1.5045,5.8720
cuda,BertForQuestionAnswering,64,1.0004,1.4867,3.9292
cuda,BigBird,1,0.9902,7.0589,1.9533
cuda,BlenderbotSmallForCausalLM,64,1.0104,0.9786,4.9764
cuda,BlenderbotSmallForConditionalGeneration,32,1.0034,2.5890,3.7855
cuda,CamemBert,1,1.0458,1.3977,0.9675
cuda,DebertaForMaskedLM,4,0.9318,4.3080,3.0878
cuda,DebertaForQuestionAnswering,4,0.9408,4.3191,2.2830
cuda,DistilBertForMaskedLM,16,1.0302,0.6750,1.2196
cuda,DistilBertForQuestionAnswering,32,1.0416,0.6729,1.2006
cuda,DistillGPT2,1,1.0404,0.8067,0.7994
cuda,ElectraForCausalLM,1,1.0464,1.3940,0.3059
cuda,ElectraForQuestionAnswering,64,1.0000,1.6012,7.6839
cuda,GPT2ForSequenceClassification,4,1.0003,1.6141,6.2971
cuda,LayoutLMForMaskedLM,16,0.9995,1.7067,8.1500
cuda,LayoutLMForSequenceClassification,16,1.0003,1.6620,6.2227
cuda,M2M100ForConditionalGeneration,2,0.9941,3.5918,3.9794
cuda,MBartForCausalLM,16,1.0139,1.2100,2.8198
cuda,MBartForConditionalGeneration,8,0.9955,3.6303,3.3662
cuda,MT5ForConditionalGeneration,2,0.9875,4.6618,2.5518
cuda,MegatronBertForCausalLM,2,1.0511,2.7838,2.6927
cuda,MegatronBertForQuestionAnswering,8,1.0484,2.9116,2.6692
cuda,MobileBertForMaskedLM,16,1.0194,7.1681,1.3430
cuda,MobileBertForQuestionAnswering,32,1.0187,7.1376,1.4279
cuda,OPTForCausalLM,4,1.0153,1.2467,1.1303
cuda,PLBartForCausalLM,16,1.0097,0.7105,1.6603
cuda,PLBartForConditionalGeneration,8,1.0062,2.0520,1.5823
cuda,PegasusForCausalLM,8,1.0112,1.1964,2.1420
cuda,PegasusForConditionalGeneration,4,0.9930,3.4808,3.3093
cuda,RobertaForCausalLM,4,1.0533,1.4044,0.9517
cuda,RobertaForQuestionAnswering,64,1.0001,1.5025,3.9293
cuda,Speech2Text2ForCausalLM,64,1.0086,0.7500,1.2489
cuda,T5ForConditionalGeneration,4,0.9893,3.7184,7.4500
cuda,T5Small,1,0.9890,3.4975,2.0146
cuda,TrOCRForCausalLM,8,1.0187,1.1413,2.0425
cuda,XGLMForCausalLM,1,1.0106,2.3194,4.6232
cuda,XLNetLMHeadModel,4,1.0006,3.4560,6.4670
cuda,YituTechConvBert,1,1.0328,1.9884,0.9134
