dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,0.9976,5.3989,5.3755
cuda,AlbertForQuestionAnswering,2,1.0002,5.3596,5.1793
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,2,0.9735,4.8120,4.0237
cuda,BartForConditionalGeneration,1,0.8589,13.6663,4.5903
cuda,BertForMaskedLM,64,0.9554,5.3308,6.3710
cuda,BertForQuestionAnswering,64,0.9751,5.2027,4.2065
cuda,BigBird,1,0.8108,12.3300,2.1031
cuda,BlenderbotSmallForCausalLM,64,0.9277,3.3634,5.9348
cuda,BlenderbotSmallForConditionalGeneration,32,0.8895,8.9389,4.1940
cuda,CamemBert,1,0.8865,5.3317,1.2185
cuda,DebertaForMaskedLM,4,0.7457,10.3073,3.2931
cuda,DebertaForQuestionAnswering,4,0.7357,9.8973,2.3087
cuda,DistilBertForMaskedLM,16,0.9047,2.5449,1.3454
cuda,DistilBertForQuestionAnswering,32,0.9101,2.5886,1.3554
cuda,DistillGPT2,1,0.8998,2.7278,1.0057
cuda,ElectraForCausalLM,1,0.9104,5.1154,0.3374
cuda,ElectraForQuestionAnswering,64,0.9850,5.4262,8.0128
cuda,GPT2ForSequenceClassification,4,0.9733,5.2162,6.6584
cuda,LayoutLMForMaskedLM,16,0.9664,5.5612,8.6500
cuda,LayoutLMForSequenceClassification,16,0.9821,5.5234,6.6426
cuda,M2M100ForConditionalGeneration,2,0.8128,14.0075,4.0050
cuda,MBartForCausalLM,16,0.9725,4.8187,3.2291
cuda,MBartForConditionalGeneration,8,0.8326,13.7105,3.5375
cuda,MT5ForConditionalGeneration,2,0.7822,14.2229,2.5463
cuda,MegatronBertForCausalLM,2,0.8868,11.0888,2.6929
cuda,MegatronBertForQuestionAnswering,8,0.9129,10.5007,3.1190
cuda,MobileBertForMaskedLM,16,0.8817,26.6897,1.4688
cuda,MobileBertForQuestionAnswering,32,0.8847,25.9566,1.4701
cuda,OPTForCausalLM,4,0.8587,5.1130,1.2470
cuda,PLBartForCausalLM,16,0.8784,2.6186,1.9036
cuda,PLBartForConditionalGeneration,8,0.8203,7.1457,1.6452
cuda,PegasusForCausalLM,8,0.8420,4.9310,2.1051
cuda,PegasusForConditionalGeneration,4,0.8336,13.3802,3.3082
cuda,RobertaForCausalLM,4,0.9168,5.2729,1.0568
cuda,RobertaForQuestionAnswering,64,0.9746,5.2633,4.2066
cuda,Speech2Text2ForCausalLM,64,0.8559,2.6282,1.4127
cuda,T5ForConditionalGeneration,4,0.9379,10.2968,7.6219
cuda,T5Small,1,0.7847,10.1550,2.1035
cuda,TrOCRForCausalLM,8,0.8970,4.7997,2.3291
cuda,XGLMForCausalLM,1,0.8268,10.0500,4.6232
cuda,XLNetLMHeadModel,4,0.9475,20.2341,7.2231
cuda,YituTechConvBert,1,0.9118,8.3897,1.1159
