dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,2,0.959505,7.525098,2.013885,1.245749,3.713795,2.513667,0.870999,0.118939,16.913471,19.951831
cuda,AlbertForQuestionAnswering,2,0.955720,7.497401,2.029889,1.192131,3.640448,2.231730,1.084249,0.116255,3.052595,5.944247
cuda,BartForCausalLM,2,0.907242,8.385854,2.096490,1.277315,3.827190,2.344704,0.944842,0.152140,22.847531,25.957614
cuda,BartForConditionalGeneration,1,3.130400,19.304494,5.079524,2.337204,8.266692,5.343586,1.956964,0.382721,36.244319,42.031360
cuda,BertForMaskedLM,64,1.126631,9.296514,2.858859,1.375343,4.670834,3.057344,1.074337,0.174044,11.578246,14.879653
cuda,BertForQuestionAnswering,64,1.130854,9.255251,2.827511,1.363737,4.631931,2.745296,1.361465,0.172115,3.033329,6.314050
cuda,BigBird,1,6.267569,24.820781,9.282440,2.168306,9.108986,5.966929,2.601163,0.283549,23.140273,25.345617
cuda,BlenderbotSmallForCausalLM,64,0.625310,5.807455,1.664140,1.118049,2.782215,1.687538,0.699259,0.108375,22.618977,24.923629
cuda,BlenderbotSmallForConditionalGeneration,32,2.173298,13.313100,3.598725,2.094310,6.670285,4.045810,1.767821,0.281194,29.800553,35.144241
cuda,CamemBert,1,1.366623,8.989904,2.596265,1.189162,4.271334,2.823298,0.926179,0.164933,15.349381,18.337906
cuda,DistilBertForMaskedLM,16,0.451845,4.927383,1.678151,0.850707,2.783481,1.629056,0.830590,0.094965,8.738481,10.752974
cuda,DistilBertForQuestionAnswering,32,0.464296,4.716347,1.472173,0.819764,2.561435,1.593786,0.641773,0.096260,6.974557,8.938601
cuda,DistillGPT2,1,0.597747,4.122242,1.365670,0.593060,2.222669,1.380695,0.515705,0.078938,0.000005,1.497927
cuda,ElectraForCausalLM,1,1.287219,8.854912,2.527656,1.199496,4.220937,2.762347,0.924531,0.167197,16.006173,19.011450
cuda,ElectraForQuestionAnswering,64,1.283653,9.220641,2.899532,1.416229,4.713982,3.055388,1.104437,0.176626,14.502754,17.848194
cuda,GPT2ForSequenceClassification,4,1.219206,8.752038,3.437935,1.336547,5.041010,3.380725,1.096107,0.157107,9.288759,12.330607
cuda,LayoutLMForMaskedLM,16,1.370147,9.350043,2.872804,1.431946,4.713411,3.071934,1.100611,0.175948,0.000009,3.384786
cuda,LayoutLMForSequenceClassification,16,1.393251,9.221682,2.821049,1.364444,5.353764,3.319910,1.500838,0.175812,1.235628,5.247180
cuda,M2M100ForConditionalGeneration,2,2.988811,17.850214,4.809525,2.909681,9.370586,5.562635,2.496808,0.415623,63.999005,71.711302
cuda,MBartForCausalLM,16,0.915455,8.560837,2.399181,1.598527,4.054509,2.490574,1.020937,0.159690,18.455959,21.811380
cuda,MBartForConditionalGeneration,8,3.206756,20.501526,5.593837,3.037874,9.704125,6.291826,2.406065,0.411206,35.974458,43.397901
cuda,MT5ForConditionalGeneration,2,4.247023,14.589060,3.989845,2.467866,6.100645,3.855300,1.636992,0.359438,26.952654,31.771609
cuda,MegatronBertForCausalLM,2,2.737671,20.971197,8.072678,3.356961,11.988552,8.326455,2.198916,0.346103,10.630706,18.129142
cuda,MegatronBertForQuestionAnswering,8,2.601905,21.260543,7.945258,3.173800,11.708125,8.271941,2.439934,0.331300,8.934527,16.112716
cuda,MobileBertForMaskedLM,16,6.287622,25.579913,4.209628,3.223526,11.982171,7.786135,3.025885,0.658398,19.035496,30.363861
cuda,MobileBertForQuestionAnswering,32,6.323479,25.806726,4.234034,3.226368,12.218357,8.069774,2.990200,0.651943,12.810771,24.374938
cuda,PLBartForCausalLM,16,0.501794,4.624803,1.274082,0.787310,2.338655,1.406321,0.566042,0.085083,14.491141,16.396233
cuda,PLBartForConditionalGeneration,8,1.765106,10.936493,3.192418,1.822267,5.766317,3.641730,1.435278,0.233577,31.507741,36.051727
cuda,PegasusForCausalLM,8,0.964378,8.461404,2.507087,1.266380,4.043328,2.384223,0.959213,0.163109,12.354561,15.502120
cuda,PegasusForConditionalGeneration,4,3.103344,20.439464,5.665447,3.243967,10.294495,6.461293,2.641068,0.432237,43.038893,51.190957
cuda,RobertaForCausalLM,4,1.160017,9.767217,3.054691,1.548557,4.831353,3.180737,1.103045,0.181172,8.282367,11.733443
cuda,RobertaForQuestionAnswering,64,1.151550,9.478480,2.745783,1.354368,4.488817,2.671283,1.300731,0.171496,1.009166,4.217227
cuda,Speech2Text2ForCausalLM,64,0.551928,3.839769,1.238212,0.663717,2.143019,1.245566,0.555899,0.085385,16.280131,18.075574
cuda,T5ForConditionalGeneration,4,3.167918,10.401558,2.921181,1.651561,4.403572,2.707554,1.210103,0.260914,134.960125,138.263474
cuda,T5Small,1,3.084752,9.507796,2.236659,1.209069,3.582088,2.156008,0.955089,0.251200,188.655659,191.375658
cuda,TrOCRForCausalLM,8,0.880566,8.356865,2.318413,1.263144,3.774759,2.353381,0.909616,0.151230,9.089019,12.139616
cuda,YituTechConvBert,1,1.842011,13.470921,3.749654,1.839922,6.583174,4.565839,1.376642,0.230234,15.561915,20.393742
