dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,0.7790,7.6791,25.4761
cuda,AlbertForQuestionAnswering,2,0.7821,7.6113,24.9562
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,2,0.7642,7.2624,10.8720
cuda,BartForConditionalGeneration,1,1.0201,26.0774,13.3443
cuda,BertForMaskedLM,64,0.7230,7.7436,17.5659
cuda,BertForQuestionAnswering,64,0.7383,7.5000,12.2458
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,0.7337,5.1155,14.1082
cuda,BlenderbotSmallForConditionalGeneration,32,0.9572,16.9393,10.0561
cuda,CamemBert,1,1.7936,7.2500,3.1915
cuda,DebertaForMaskedLM,4,0.8694,53.9763,9.7216
cuda,DebertaForQuestionAnswering,4,0.9866,53.6090,7.8999
cuda,DistilBertForMaskedLM,16,1.0204,4.2317,3.9353
cuda,DistilBertForQuestionAnswering,32,0.9118,4.1548,3.8534
cuda,DistillGPT2,1,1.4060,3.6988,2.5481
cuda,ElectraForCausalLM,1,2.1275,7.2362,0.9155
cuda,ElectraForQuestionAnswering,64,0.7324,7.6701,23.8871
cuda,GPT2ForSequenceClassification,0,0.0000
cuda,LayoutLMForMaskedLM,16,0.7283,8.4385,24.3922
cuda,LayoutLMForSequenceClassification,16,0.7383,8.5919,19.0921
cuda,M2M100ForConditionalGeneration,2,1.7139,28.7137,8.5443
cuda,MBartForCausalLM,16,0.8355,6.9964,8.7671
cuda,MBartForConditionalGeneration,8,1.3264,25.9654,10.1800
cuda,MT5ForConditionalGeneration,2,2.0940,43.2544,5.2840
cuda,MegatronBertForCausalLM,2,2.0999,15.8774,5.8544
cuda,MegatronBertForQuestionAnswering,8,1.4923,15.7455,8.0426
cuda,MobileBertForMaskedLM,16,2.0045,45.2761,4.4434
cuda,MobileBertForQuestionAnswering,32,1.8964,44.9821,5.4991
cuda,OPTForCausalLM,4,1.6753,9.7159,3.3716
cuda,PLBartForCausalLM,16,0.8937,3.6322,4.9747
cuda,PLBartForConditionalGeneration,8,1.4065,12.8725,4.6256
cuda,PegasusForCausalLM,8,1.0928,7.2734,5.3130
cuda,PegasusForConditionalGeneration,4,1.8781,26.9233,7.8413
cuda,RobertaForCausalLM,4,1.9789,7.6772,2.7122
cuda,RobertaForQuestionAnswering,64,0.7403,7.6533,12.2458
cuda,Speech2Text2ForCausalLM,64,0.9267,4.3078,3.4361
cuda,T5ForConditionalGeneration,4,0.8185,27.7424,23.8521
cuda,T5Small,1,1.3629,27.3083,6.7983
cuda,TrOCRForCausalLM,8,1.1318,6.9640,5.8662
cuda,XGLMForCausalLM,1,1.9026,16.4603,9.1189
cuda,XLNetLMHeadModel,4,0.7980,31.4975,20.2130
cuda,YituTechConvBert,1,2.2777,12.3969,2.9736
