dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,25.888861,23.556230,20.440962,12.983840,2.297710,24.086722,3.024974,1.822435,0.162375,3.233514,7.574055,16.794288
cuda,AlbertForQuestionAnswering,4,23.982946,21.700863,18.613645,11.201587,2.105764,20.898947,3.007531,1.792929,0.156415,0.973049,3.704492,12.935498
cuda,BartForCausalLM,4,26.495150,22.858267,19.585176,12.168241,1.881352,19.549846,3.301363,2.097718,0.222150,4.300547,2.808780,13.762852
cuda,BartForConditionalGeneration,2,48.638325,40.727150,37.523611,16.887479,5.122411,25.443143,9.860082,4.850151,1.376828,0.924943,0.470023,15.073976
cuda,BertForMaskedLM,16,25.833268,21.373774,18.541286,10.124255,2.030468,17.659651,4.174391,2.017838,0.313776,0.564432,6.726224,10.317922
cuda,BertForQuestionAnswering,16,26.849686,22.448863,19.079055,10.644925,1.990328,17.392265,4.127037,1.979964,0.312619,0.212938,6.370930,9.136715
cuda,BlenderbotSmallForCausalLM,64,19.654286,17.003665,13.550922,8.507733,1.289021,15.890179,2.354331,1.441456,0.148575,4.082725,3.032460,12.889938
cuda,BlenderbotSmallForConditionalGeneration,64,33.416771,27.964999,25.200656,11.469089,3.176290,18.163652,6.503422,3.280384,0.721872,1.623246,2.319906,12.080610
cuda,CamemBert,16,27.420808,22.986159,19.526937,11.027949,2.038416,17.591971,4.165017,2.011343,0.319297,0.565816,5.424392,9.356905
cuda,DebertaForMaskedLM,4,29.562393,23.693851,20.723852,13.495032,2.067288,21.565439,3.952461,2.280558,0.302866,16.019958,3.052351,26.447199
cuda,DebertaForQuestionAnswering,8,32.152109,26.278662,22.862299,15.407598,2.029342,25.157083,3.906969,2.247702,0.295319,17.083383,3.911404,29.151821
cuda,DebertaV2ForMaskedLM,1,45.045544,32.983600,29.795710,15.647556,2.866439,24.412848,5.267468,3.523309,0.579022,36.209508,1.449718,48.405505
cuda,DebertaV2ForQuestionAnswering,2,43.344863,31.322370,28.066175,13.851441,3.301539,22.809789,6.321423,4.051317,0.590769,36.915100,49.742853
cuda,DistilBertForMaskedLM,128,16.993640,15.287647,11.927289,7.628381,1.268757,11.849381,1.946194,1.083959,0.131468,3.588258,8.872659,9.173797
cuda,DistilBertForQuestionAnswering,256,16.736716,15.037424,11.680831,7.447321,1.261272,11.966298,1.996432,1.081926,0.128205,3.834710,10.551301,9.710687
cuda,DistillGPT2,16,14.830581,13.030080,9.793904,5.954908,1.219474,9.990435,2.071264,1.020361,0.121015,1.093703,2.379098,6.441647
cuda,ElectraForCausalLM,32,32.761769,28.372076,25.167975,16.824994,2.056906,30.640718,4.384925,2.096049,0.318444,2.510350,14.684243,18.573765
cuda,ElectraForQuestionAnswering,64,26.678073,22.269359,18.861258,10.395449,2.022662,20.875153,4.151399,2.010638,0.319098,0.216132,6.896838,12.907825
cuda,GPT2ForSequenceClassification,4,22.794906,19.254584,15.809342,8.267151,2.293830,12.555042,3.923350,1.875712,0.283323,0.555126,2.286521,7.319266
cuda,LayoutLMForMaskedLM,16,29.411640,25.114064,21.673592,13.190421,2.077658,21.118365,4.237615,2.080479,0.317218,3.002697,6.720756,13.427127
cuda,LayoutLMForSequenceClassification,16,29.061529,24.869346,21.667926,13.376785,2.055007,22.246569,4.212860,2.044965,0.316021,5.476178,9.067632,16.807881
cuda,M2M100ForConditionalGeneration,16,53.499305,43.524270,40.198386,20.350395,5.179459,34.182604,9.086732,5.470944,0.718665,17.896343,23.782895,37.394520
cuda,MBartForCausalLM,4,24.851683,21.174352,18.467919,11.030221,2.024522,18.349827,3.433671,2.167965,0.228518,4.515730,2.892246,14.063131
cuda,MBartForConditionalGeneration,2,48.874924,40.969080,38.329613,17.692466,5.459363,28.168871,10.514415,5.758594,1.549461,0.586418,0.406039,17.006211
cuda,MT5ForConditionalGeneration,16,42.788822,36.492845,33.747008,19.699154,3.845185,29.185526,5.703434,2.761776,0.424627,37.382029,71.158726,51.336897
cuda,MegatronBertForCausalLM,4,45.615541,36.607202,33.432571,16.911135,4.659438,26.866150,8.612331,4.117711,0.986904,2.075981,12.547918,17.080037
cuda,MegatronBertForQuestionAnswering,8,43.459782,34.543550,31.962039,15.572273,4.571371,24.515346,8.412271,3.983340,0.978447,2.296728,10.795321,16.192089
cuda,MobileBertForMaskedLM,64,71.703980,52.807107,50.146445,20.164663,6.265935,39.987793,14.967482,7.751635,4.091331,23.123501,45.840044,49.894953
cuda,MobileBertForQuestionAnswering,128,72.822711,53.778678,51.097199,20.936069,6.303782,41.824644,14.984846,7.747662,4.150056,18.289762,38.086230,46.163367
cuda,OPTForCausalLM,2,21.709272,18.281796,15.482271,8.268150,2.025210,14.822901,3.615880,2.250172,0.225580,4.712807,2.664063,13.480928
cuda,PLBartForCausalLM,8,18.946060,16.752854,14.007927,9.987041,1.073380,15.655797,1.920210,1.136785,0.112215,2.435511,1.951522,9.280823
cuda,PLBartForConditionalGeneration,4,34.196721,28.413785,25.699453,15.378859,2.627064,23.314100,4.643032,2.736248,0.304240,3.873887,3.820518,14.684564
cuda,PegasusForCausalLM,32,23.100188,19.623692,16.895524,9.557301,2.003071,16.411962,3.405431,2.139827,0.229174,5.151942,3.440872,14.210640
cuda,PegasusForConditionalGeneration,32,47.755210,42.746102,39.328203,18.981145,5.090677,29.914929,9.481246,5.029241,0.991348,2.602365,1.956203,19.093935
cuda,RobertaForCausalLM,16,29.483286,25.070914,21.602462,13.154571,2.057214,18.982325,4.252500,2.034667,0.316990,0.561948,5.774512,8.638435
cuda,RobertaForQuestionAnswering,16,26.864600,22.442910,19.017710,10.558157,2.020590,15.682615,4.145345,1.992831,0.313765,0.214161,5.081483,7.550628
cuda,Speech2Text2ForCausalLM,256,17.324106,15.330525,12.630667,8.863532,0.932879,14.287346,1.839365,1.117650,0.117594,2.702941,3.958134,9.158182
cuda,T5ForConditionalGeneration,4,32.129585,27.712433,25.071030,15.612700,2.526352,22.557715,4.248146,1.998485,0.279853,4.090508,11.480759,13.801058
cuda,T5Small,4,32.040982,27.628232,24.966136,15.542297,2.516463,22.600874,4.227265,1.988368,0.280716,4.205802,11.670605,14.019333
cuda,TrOCRForCausalLM,32,26.258319,22.597130,19.870944,12.419222,1.873834,19.500641,3.389377,2.142852,0.223864,3.416678,1.833894,12.572944
cuda,XGLMForCausalLM,8,37.887338,31.504917,28.931250,13.374228,4.521582,23.347953,7.399005,4.571597,0.463073,9.044558,5.131797,23.941648
cuda,YituTechConvBert,16,36.193126,29.928029,27.114017,14.464621,3.784626,25.948678,6.265374,3.464366,0.554895,1.121090,19.059504,16.676421
