dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,20.794965,18.240392,15.285906,8.512650,2.264872,13.819729,3.272965,1.554432,0.152161,6.772447,10.466727
cuda,AlbertForQuestionAnswering,4,20.492311,17.971146,14.975913,8.210553,2.471214,13.186004,2.951139,1.513438,0.146720,3.520546,10.098500
cuda,AllenaiLongformerBase,4,84.322588,72.504914,69.026105,46.144622,8.519302,58.681818,23.050357,7.717734,0.437885,4.989526,28.363570
cuda,BartForCausalLM,4,30.783168,24.260886,20.951850,13.656655,2.279392,19.258001,3.541684,2.342386,0.209944,2.914818,11.052076
cuda,BartForConditionalGeneration,2,55.175687,42.816335,39.499441,20.445054,5.817394,25.102224,9.894882,4.800856,1.227762,0.445923,18.019378
cuda,BertForMaskedLM,16,27.150402,21.437659,18.111382,10.195964,2.675565,14.266842,3.855598,1.989249,0.297433,2.970829,9.959781
cuda,BertForQuestionAnswering,16,26.666798,21.131045,17.907902,10.130468,2.485995,14.153463,3.806176,1.953818,0.280848,2.578621,9.674104
cuda,BlenderbotForCausalLM,4,43.922632,32.629290,29.766380,15.616273,4.412482,22.474316,7.140429,4.600052,0.421910,9.176003,17.686702
cuda,BlenderbotSmallForCausalLM,64,22.923284,18.161983,14.872407,9.748527,1.620501,15.961301,2.367369,1.445993,0.142911,3.004765,9.962804
cuda,BlenderbotSmallForConditionalGeneration,64,38.891770,30.535543,27.205075,14.430964,3.653551,18.755537,6.639771,3.287885,0.645309,2.316951,13.172044
cuda,CamemBert,16,28.029217,22.399444,18.791551,10.537410,2.503459,13.756320,3.816679,1.972597,0.310543,1.651059,8.942090
cuda,DebertaForMaskedLM,4,33.058370,25.662719,22.696169,15.449064,2.374778,23.096999,4.472437,2.472538,0.295721,3.295159,13.345353
cuda,DebertaForQuestionAnswering,8,33.820430,26.346658,23.390441,16.103257,2.358187,24.396143,4.454797,2.263633,0.294647,4.128531,13.922346
cuda,DebertaV2ForMaskedLM,1,51.369287,36.289294,33.102195,18.490069,3.126542,25.902913,5.814150,3.816430,0.571308,1.448890,16.966773
cuda,DebertaV2ForQuestionAnswering,2,49.421087,34.368155,31.230396,17.990615,4.046333,25.224032,7.369897,4.298405,0.582221,17.698245
cuda,DistilBertForMaskedLM,128,18.301659,15.789055,12.363371,8.402803,1.820855,11.656896,1.971942,1.084657,0.119713,9.032146,6.784205
cuda,DistilBertForQuestionAnswering,256,18.123698,15.693974,12.228608,8.282822,1.345650,12.084970,2.220142,1.074800,0.114352,9.774564,6.774823
cuda,DistillGPT2,16,16.825513,14.376112,10.911730,7.412228,1.462767,11.434545,2.314724,1.011174,0.112931,4.436994,6.998399
cuda,ElectraForCausalLM,32,36.103985,27.975876,24.685205,16.883590,2.497536,29.959214,4.189642,2.077668,0.304184,9.359534,18.823379
cuda,ElectraForQuestionAnswering,64,27.240091,21.285659,18.393295,9.936498,2.744662,17.783956,3.887921,1.976357,0.296112,2.918633,13.871099
cuda,GPT2ForSequenceClassification,4,23.731142,18.948198,16.205012,9.386241,2.395134,12.225316,3.872193,1.844765,0.260970,2.119534,8.073674
