dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,2,1.6348,53.1946,0.9066
cuda,AlbertForQuestionAnswering,2,1.6389,19.9234,0.9220
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,2,1.4292,62.7030,0.9527
cuda,BartForConditionalGeneration,1,1.9338,120.9960,0.9317
cuda,BertForMaskedLM,64,1.3094,68.3175,1.0151
cuda,BertForQuestionAnswering,64,1.4163,21.0002,0.9708
cuda,BigBird,1,0.9523,54.7483,0.8553
cuda,BlenderbotSmallForCausalLM,64,1.2801,50.0446,0.9261
cuda,BlenderbotSmallForConditionalGeneration,32,1.7578,97.6912,0.9107
cuda,CamemBert,1,3.1657,51.9901,0.7294
cuda,DebertaForMaskedLM,0,0.0000
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,0,0.0000
cuda,DistilBertForQuestionAnswering,0,0.0000
cuda,DistillGPT2,1,2.6814,44.0423,0.8685
cuda,ElectraForCausalLM,1,5.9610,53.8406,0.6465
cuda,ElectraForQuestionAnswering,64,1.9093,67.0060,0.8735
cuda,GPT2ForSequenceClassification,4,2.0581,66.1200,1.4408
cuda,LayoutLMForMaskedLM,16,1.5742,54.6584,1.1521
cuda,LayoutLMForSequenceClassification,16,1.7026,51.9398,1.1293
cuda,M2M100ForConditionalGeneration,2,3.4295,195.8825,0.6515
cuda,MBartForCausalLM,16,1.3434,61.1169,0.8405
cuda,MBartForConditionalGeneration,8,2.2415,133.1723,0.7387
cuda,MT5ForConditionalGeneration,2,5.4075,177.3128,0.8445
cuda,MegatronBertForCausalLM,2,4.0003,120.3993,0.6727
cuda,MegatronBertForQuestionAnswering,8,2.5445,114.7253,0.6705
cuda,MobileBertForMaskedLM,16,4.9213,163.5054,0.7211
cuda,MobileBertForQuestionAnswering,32,4.4287,132.7525,0.6314
cuda,OPTForCausalLM,4,4.2016,67.1700,0.7310
cuda,PLBartForCausalLM,16,1.4787,45.4356,0.9340
cuda,PLBartForConditionalGeneration,8,2.6322,111.5516,0.8131
cuda,PegasusForCausalLM,8,1.7440,51.2539,0.6961
cuda,PegasusForConditionalGeneration,4,3.0632,132.7244,0.6172
cuda,RobertaForCausalLM,4,4.2057,81.6444,0.6901
cuda,RobertaForQuestionAnswering,64,1.4135,19.7216,0.9708
cuda,Speech2Text2ForCausalLM,64,1.8430,47.2709,0.9499
cuda,T5ForConditionalGeneration,4,1.6007,103.8838,1.2077
cuda,T5Small,1,1.6107,87.4472,1.1560
cuda,TrOCRForCausalLM,8,1.8667,26.2388,0.7288
cuda,XGLMForCausalLM,1,2.9734,201.3682,0.7743
cuda,XLNetLMHeadModel,0,0.0000
cuda,YituTechConvBert,1,4.2750,154.6172,0.7072
