dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,BERT_pytorch,16,2.701035
cuda,Background_Matting,4,1.809078
cuda,LearningToPaint,96,0.783344
cuda,Super_SloMo,6,2.041959
cuda,alexnet,128,0.229829
cuda,attention_is_all_you_need_pytorch,256,2.322437
cuda,dcgan,32,0.233726
cuda,demucs,4,0.369032
cuda,densenet121,4,4.014958
cuda,dlrm,1024,0.353863
cuda,drq,1,0.390505
cuda,fastNLP_Bert,6,2.796505
cuda,functorch_dp_cifar10,64,0.518579
cuda,hf_Albert,8,2.337755
cuda,hf_Bart,4,3.316203
cuda,hf_Bert,4,2.801670
cuda,hf_DistilBert,8,1.325782
cuda,hf_GPT2,4,2.722583
cuda,hf_GPT2_large,4,8.809057
cuda,hf_Longformer,2,8.715780
cuda,hf_Reformer,4,2.288414
cuda,hf_T5,8,3.497543
cuda,hf_T5_large,2,17.263229
cuda,lennard_jones,1000,0.194493
cuda,mnasnet1_0,32,1.642279
cuda,mobilenet_v2,96,1.749640
cuda,mobilenet_v3_large,32,1.814960
cuda,nvidia_deeprecommender,256,0.273318
cuda,pytorch_CycleGAN_and_pix2pix,1,0.737448
cuda,pytorch_stargan,16,0.751040
cuda,pytorch_struct,200,0.398030
cuda,pytorch_unet,1,0.886180
cuda,resnet152,32,4.944055
cuda,resnet18,16,0.750280
cuda,resnet50,32,1.731932
cuda,resnext50_32x4d,8,1.713819
cuda,shufflenet_v2_x1_0,128,1.934392
cuda,soft_actor_critic,256,0.260961
cuda,speech_transformer,32,3.294850
cuda,squeezenet1_1,32,0.389814
cuda,timm_efficientdet,1,13.813521
cuda,timm_efficientnet,32,2.921895
cuda,timm_nfnet,128,3.140613
cuda,timm_regnet,32,3.783189
cuda,timm_resnest,32,1.049725
cuda,timm_vision_transformer,8,1.634699
cuda,timm_vision_transformer_large,8,5.255769
cuda,timm_vovnet,32,2.104580
cuda,tts_angular,64,0.209459
cuda,vgg16,64,0.299508
cuda,yolov3,16,2.922646
