dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,BERT_pytorch,16,2.720325
cuda,LearningToPaint,96,0.796197
cuda,alexnet,128,0.234946
cuda,attention_is_all_you_need_pytorch,256,2.308291
cuda,dcgan,32,0.229867
cuda,demucs,4,0.382005
cuda,densenet121,4,4.065653
cuda,drq,1,0.379928
cuda,fastNLP_Bert,6,2.770435
cuda,functorch_dp_cifar10,64,0.498828
cuda,hf_Albert,8,2.315318
cuda,hf_Bart,4,3.289135
cuda,hf_Bert,4,2.814266
cuda,hf_DistilBert,8,1.310659
cuda,hf_GPT2,4,2.692426
cuda,hf_Longformer,2,8.454399
cuda,hf_Reformer,4,2.278370
cuda,lennard_jones,1000,0.195220
cuda,mnasnet1_0,32,1.652811
cuda,mobilenet_v2,96,1.737590
cuda,mobilenet_v3_large,32,1.790264
cuda,nvidia_deeprecommender,256,0.269838
cuda,pytorch_CycleGAN_and_pix2pix,1,0.746399
cuda,pytorch_stargan,16,0.743599
cuda,pytorch_struct,200,0.399771
cuda,resnet152,32,4.873993
cuda,resnet18,16,0.741865
cuda,resnet50,32,1.740930
cuda,resnext50_32x4d,8,1.733190
cuda,shufflenet_v2_x1_0,128,1.919240
cuda,soft_actor_critic,256,0.259401
cuda,speech_transformer,32,6.367143
cuda,squeezenet1_1,32,0.385462
cuda,timm_efficientdet,1,13.559714
cuda,timm_efficientnet,32,2.898276
cuda,timm_nfnet,128,3.143166
cuda,timm_regnet,32,3.836615
cuda,timm_resnest,32,1.058864
cuda,timm_vision_transformer,8,1.628471
cuda,timm_vovnet,32,2.123451
cuda,tts_angular,64,0.207675
cuda,vgg16,64,0.297578
cuda,yolov3,16,2.948413
