
cuda,AlbertForMaskedLM,0,0.0000
cuda,AlbertForQuestionAnswering,0,0.0000
cuda,AllenaiLongformerBase,4,0.8736,227.2634,59.5954,0.3335
cuda,BartForCausalLM,4,0.7576,148.0641,10.4460,0.3748
cuda,BartForConditionalGeneration,0,0.0000
cuda,BertForMaskedLM,16,0.7496,146.6853,11.2089,0.3656
cuda,BertForQuestionAnswering,16,0.7720,123.9770,11.1836,0.3618
cuda,BlenderbotForCausalLM,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,0.7177,81.5796,7.1344,0.3687
cuda,BlenderbotSmallForConditionalGeneration,64,0.7325,150.0953,19.2687,0.3960
cuda,CamemBert,16,0.7637,154.3676,11.4043,0.3657
cuda,DebertaForMaskedLM,4,0.7794,79.3147,35.6724,0.3623
cuda,DebertaForQuestionAnswering,8,0.7233,104.0084,35.7002,0.3252
cuda,DebertaV2ForMaskedLM,1,0.7604,130.2397,79.2832,0.4918
cuda,DebertaV2ForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,128,0.7104,118.2373,6.2007,0.3516
cuda,DistilBertForQuestionAnswering,256,0.7572,135.5702,6.1257,0.3185
cuda,DistillGPT2,16,0.7633,138.3447,5.3381,0.3596
cuda,ElectraForCausalLM,32,0.7145,122.0260,11.6446,0.3928
cuda,ElectraForQuestionAnswering,64,0.7676,149.2056,11.4019,0.3384
cuda,GPT2ForSequenceClassification,0,0.0000
cuda,LayoutLMForMaskedLM,16,0.7551,148.2222,12.0191,0.3662
cuda,LayoutLMForSequenceClassification,16,0.7750,125.5186,11.8318,0.3632
cuda,M2M100ForConditionalGeneration,16,0.9011,122.8007,28.2440,0.4205
cuda,MBartForCausalLM,4,0.7578,148.1672,10.7911,0.3747
cuda,MBartForConditionalGeneration,0,0.0000
cuda,MT5ForConditionalGeneration,16,1.1001,86.1436,22.5427,0.4151
cuda,MegatronBertForCausalLM,4,0.7567,114.3190,23.4533,0.3875
cuda,MegatronBertForQuestionAnswering,8,0.7715,182.6830,23.3372,0.3721
cuda,MobileBertForMaskedLM,64,1.2927,144.6835,59.4384,0.3355
cuda,MobileBertForQuestionAnswering,128,1.0376,184.9355,62.4118,0.3060
cuda,OPTForCausalLM,0,0.0000
cuda,PLBartForCausalLM,8,0.7663,147.1606,5.5263,0.3624
cuda,PLBartForConditionalGeneration,4,0.7374,157.6386,14.4602,0.3746
cuda,PegasusForCausalLM,32,0.7559,91.7343,10.7712,0.4175
cuda,PegasusForConditionalGeneration,0,0.0000
cuda,RobertaForCausalLM,16,0.7608,150.3588,11.1609,0.3654
cuda,RobertaForQuestionAnswering,16,0.7736,122.7915,11.3316,0.3619
cuda,Speech2Text2ForCausalLM,256,0.6862,77.1206,5.7440,0.3505
cuda,T5ForConditionalGeneration,4,0.7586,134.2649,14.2216,0.3625
cuda,T5Small,4,0.7595,134.0654,14.2573,0.3625
cuda,TrOCRForCausalLM,0,0.0000
cuda,XGLMForCausalLM,8,1.0853,93.7683,27.9539,0.4336
cuda,XLNetLMHeadModel,0,0.0000
cuda,YituTechConvBert,16,0.7903,168.4857,17.9050,0.3774
