dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,2.247023,3.731743,2.620944,7.987395,2.604768,1.094734,0.143461,6.963248,0.828517
cuda,AlbertForQuestionAnswering,4,2.299254,3.763255,2.736023,7.964365,2.602674,1.092490,0.143697,7.024692,0.434718
cuda,BartForCausalLM,4,2.299400,5.639640,2.186487,8.560847,3.116747,1.288568,0.250713,1.687419,5.197217
cuda,BartForConditionalGeneration,2,6.377650,13.716527,7.665185,19.114313,8.433946,3.425831,0.992120,1.171306,13.298398
cuda,BertForMaskedLM,16,2.855333,4.849246,2.319122,7.437889,3.326756,1.406480,0.283487,5.002936,1.360652
cuda,BertForQuestionAnswering,16,2.883089,4.813110,2.288515,7.267208,3.324620,1.399327,0.279017,4.834357,1.006849
cuda,BlenderbotForCausalLM,4,4.874160,8.306308,5.715690,14.148880,6.725464,2.832864,0.759560,11.738063,3.374273
cuda,BlenderbotSmallForCausalLM,64,1.583167,3.280269,1.437708,5.729245,1.886627,0.958019,0.157923,4.179687,2.491184
cuda,BlenderbotSmallForConditionalGeneration,64,4.237063,8.364594,4.384097,12.438164,5.597767,2.412079,0.564087,1.924614,8.611620
cuda,CamemBert,16,2.890215,4.908938,2.656269,7.192440,3.053334,1.414955,0.283342,5.033536,0.338395
cuda,DebertaForMaskedLM,4,7.166200,14.349124,3.128783,18.716793,5.024014,2.259024,0.336138,0.916396,7.705051
cuda,DebertaForQuestionAnswering,8,7.615243,14.560118,2.971837,19.041039,4.566521,2.708128,0.337624,1.787861,7.662254
cuda,DebertaV2ForMaskedLM,1,11.987899,17.079521,3.965025,22.800685,6.318310,3.111341,0.585000,1.625099,10.029628
cuda,DebertaV2ForQuestionAnswering,2,11.907596,17.332114,4.808859,22.897345,6.767724,3.523166,0.596161,0.547816,10.720368
cuda,DistilBertForMaskedLM,128,1.212196,3.096505,1.195602,5.023193,1.717941,0.757505,0.121825,3.173036,1.140464
cuda,DistilBertForQuestionAnswering,256,1.253513,3.138514,1.161394,5.172973,1.932460,0.777860,0.116495,3.243827,0.554826
cuda,DistillGPT2,16,1.332074,3.970017,1.210568,5.824500,1.728614,0.750075,0.104870,2.338487,3.111986
cuda,ElectraForCausalLM,32,3.129693,6.660510,2.660930,9.720419,3.191820,1.478503,0.286884,2.583624,5.817880
cuda,ElectraForQuestionAnswering,64,2.971212,4.899182,2.628896,7.166465,3.079346,1.431607,0.283866,4.991703,1.294276
cuda,GPT2ForSequenceClassification,4,2.854256,4.947826,2.350896,7.547257,3.330943,1.347638,0.239071,5.038549,1.391788
cuda,LayoutLMForMaskedLM,16,3.195577,4.935712,2.352896,7.609757,3.420447,1.420879,0.282834,5.122196,1.428297
cuda,LayoutLMForSequenceClassification,16,3.252446,4.954845,2.328455,8.840107,4.102963,1.672881,0.281594,6.309862,5.583344
cuda,M2M100ForConditionalGeneration,16,5.939528,11.994942,5.779324,19.707826,7.077744,3.331404,0.714481,10.667267,13.713932
cuda,MBartForCausalLM,4,2.500208,6.234248,2.391783,9.397899,3.337164,1.352439,0.271710,1.533467,5.647786
cuda,MBartForConditionalGeneration,2,6.749990,12.680209,7.850962,19.167071,9.050458,3.585721,1.116802,0.565048,14.871346
cuda,MT5ForConditionalGeneration,16,5.210585,9.450191,5.359504,14.718797,5.921334,2.077724,0.417671,19.610711,10.804206
cuda,MegatronBertForCausalLM,4,6.011161,9.444155,6.054093,14.051322,7.085054,2.908012,0.813082,10.853716,0.404792
cuda,MegatronBertForQuestionAnswering,8,5.622763,9.264636,5.844167,13.721207,6.852755,2.782805,0.802745,10.493800,0.524955
cuda,MobileBertForMaskedLM,64,13.338259,11.087830,10.478523,22.210373,11.771279,4.938506,2.665735,22.376969,1.725754
cuda,MobileBertForQuestionAnswering,128,13.170606,10.893679,10.779145,23.400952,12.198050,5.391474,2.944273,24.030447,1.004095
