dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForQuestionAnswering,4,13.747314,11.974005,9.571905,3.835780,1.607721,6.284827,3.014609,1.203018,0.145787,1.201353,1.406232,5.343593
cuda,BartForCausalLM,4,19.284442,16.206888,13.479267,6.935168,1.951851,10.947885,3.416557,1.596099,0.287500,1.220923,1.547244,7.289468
cuda,BartForConditionalGeneration,2,44.577549,36.491198,33.875476,15.751012,6.052233,20.864646,8.731662,3.989515,1.108442,0.734036,1.301190,12.180344
cuda,BertForMaskedLM,16,22.280681,18.321186,15.464264,8.243113,1.985748,13.708625,3.351564,1.648365,0.295055,0.543665,6.039239,8.105233
cuda,BertForQuestionAnswering,16,19.492149,15.520095,12.458573,5.215322,1.983332,8.009108,3.332544,1.637319,0.295705,0.195796,5.381658,5.081869
cuda,BlenderbotSmallForCausalLM,64,14.357952,12.235769,8.868638,4.266429,1.475335,7.368144,2.067789,1.112337,0.175963,2.443665,7.094424,2.083045
cuda,BlenderbotSmallForConditionalGeneration,64,30.532978,25.518770,22.332222,10.776019,3.266702,15.302497,6.146046,2.670489,0.602332,1.862682,1.854460,9.834085
cuda,CamemBert,16,20.140184,15.861127,13.234006,6.184572,2.020994,9.423399,3.404207,1.663670,0.303596,0.542825,4.704492,6.106367
cuda,DebertaForMaskedLM,4,24.244523,19.354398,16.577176,9.978448,1.849229,16.111594,3.396237,1.768274,0.284951,14.504658,1.987503,22.666987
cuda,DebertaForQuestionAnswering,8,24.748393,19.818202,16.758152,10.135937,1.836845,15.236030,3.376302,1.762946,0.285043,16.381991,2.420900,23.498505
cuda,DebertaV2ForMaskedLM,1,40.669213,30.380880,26.908873,14.856809,3.248705,19.880114,4.384382,2.505117,0.561560,37.963425,1.859874,46.603152
cuda,DebertaV2ForQuestionAnswering,2,35.485675,25.457399,22.653710,10.670961,3.545231,15.624069,5.281225,2.988518,0.565167,33.200298,42.051524
cuda,DistilBertForMaskedLM,128,12.759653,11.193248,8.777485,5.001792,1.059390,7.795755,2.006358,0.901632,0.133832,1.433870,3.731067,5.344735
cuda,DistilBertForQuestionAnswering,256,12.739678,11.180976,8.745047,4.964776,1.056852,7.853572,2.057049,0.901233,0.130227,0.822578,2.927305,4.824884
cuda,DistillGPT2,16,13.589320,12.076466,9.599344,6.058279,1.079540,8.269475,1.975493,0.886546,0.112617,0.879997,2.182270,4.219797
cuda,ElectraForCausalLM,32,24.005473,20.034543,17.414791,10.383322,1.998163,18.196120,3.516419,1.688184,0.298553,0.970200,7.338447,11.085595
