dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,12.949304,11.321455,4.035115,2.053046,8.783637,3.236897,1.134795,0.148885,6.890716,0.822626
cuda,AlbertForQuestionAnswering,4,12.894579,11.289730,3.995000,2.025181,8.687598,3.214648,1.132468,0.144992,6.804196,0.434065
cuda,AllenaiLongformerBase,4,55.614680,48.706029,28.800194,7.456363,34.364166,15.131952,4.601282,0.421323,0.676703,13.712910
cuda,BartForCausalLM,4,15.154615,13.591694,6.130354,2.154517,8.874691,2.796274,1.367460,0.274058,2.657634,5.244912
cuda,BartForConditionalGeneration,2,39.176275,34.736296,14.458565,5.769397,19.861938,8.755638,3.487221,1.070314,1.241352,11.414339
cuda,BertForMaskedLM,16,15.030983,13.202883,5.231045,2.073202,8.128987,3.698627,1.504030,0.297666,5.073808,1.395522
cuda,BertForQuestionAnswering,16,14.660885,12.874141,5.150511,2.050406,7.785615,3.546413,1.485469,0.289613,4.782351,1.003578
cuda,BlenderbotForCausalLM,4,26.296575,23.032099,8.395920,4.705792,14.998785,7.159106,2.949890,0.851667,11.499630,3.826219
cuda,BlenderbotSmallForCausalLM,64,10.269787,9.136771,3.786556,1.543690,6.105186,2.034866,1.008099,0.172865,4.093860,2.491229
cuda,BlenderbotSmallForConditionalGeneration,64,24.407229,21.708764,8.740087,3.702434,12.892638,5.525645,2.478850,0.597138,1.894067,8.389178
cuda,CamemBert,16,15.102632,13.175320,5.177804,2.101628,8.095255,3.745959,1.496376,0.293710,5.127324,0.342606
cuda,DebertaForMaskedLM,4,30.214266,24.285695,14.873112,3.743666,18.256669,5.108635,2.449386,0.356305,0.910618,7.355081
cuda,DebertaForQuestionAnswering,8,29.912742,24.295807,14.697662,3.762971,17.860165,4.721887,2.442821,0.355947,1.814553,7.149702
cuda,DebertaV2ForMaskedLM,1,43.389251,33.650530,16.810515,3.656692,21.956559,6.135886,3.081448,0.627553,1.487431,9.166428
cuda,DebertaV2ForQuestionAnswering,2,43.426788,33.940883,17.507401,4.718572,22.455605,7.227041,4.117284,0.629004,0.575528,10.036407
cuda,DistilBertForMaskedLM,128,8.354123,7.530509,3.360858,1.117639,5.565344,1.887206,1.188016,0.128820,3.376011,1.132173
cuda,DistilBertForQuestionAnswering,256,8.350977,7.526500,3.414342,1.094780,5.342752,1.872512,0.813949,0.121448,3.074224,0.553672
cuda,DistillGPT2,16,8.908945,7.982988,4.294054,1.200875,6.257110,1.914105,0.790898,0.113461,2.334275,3.213212
cuda,ElectraForCausalLM,32,16.883043,15.014918,7.241278,2.079960,10.675325,3.494947,1.820356,0.297857,2.518791,5.808622
cuda,ElectraForQuestionAnswering,64,15.049851,13.211152,5.239053,2.072727,7.920470,3.554066,1.491966,0.294283,4.853018,1.297998
cuda,GPT2ForSequenceClassification,4,13.973388,12.207210,5.208829,2.983695,7.397385,2.894448,1.397316,0.258974,5.272274,1.226356
cuda,LayoutLMForMaskedLM,16,15.994785,13.570951,5.268187,2.134495,8.139261,3.660822,1.512857,0.300077,5.105095,1.435929
cuda,LayoutLMForSequenceClassification,16,15.519600,13.282596,5.431910,2.107635,9.589696,4.438061,1.762350,0.297700,6.367046,5.921489
cuda,M2M100ForConditionalGeneration,16,37.950701,33.343416,13.931856,5.532210,23.093202,9.547400,3.974532,0.906249,12.352123,14.949078
cuda,MBartForCausalLM,4,15.671225,14.106833,6.542839,2.087081,9.997542,3.429242,1.448145,0.297866,2.274452,6.172066
cuda,MBartForConditionalGeneration,2,37.218062,32.974773,13.405518,6.526451,20.047265,9.474745,3.696994,1.173811,0.599644,13.417927
cuda,MT5ForConditionalGeneration,16,25.982960,22.232698,9.280617,4.034436,15.862299,6.600590,2.204011,0.481174,20.090287,10.808333
cuda,MegatronBertForCausalLM,4,29.690487,25.759955,9.866413,5.269216,14.307965,6.946054,3.039668,0.872367,9.906595,0.403723
cuda,MegatronBertForQuestionAnswering,8,28.674553,24.900996,9.755691,4.786154,14.463541,7.266157,2.954117,0.846538,9.690253,0.519959
