dev,name,batch_size,speedup,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,2,0.9997,1.1339,1.0000
cuda,AlbertForQuestionAnswering,2,1.0002,1.1972,1.0000
cuda,AllenaiLongformerBase,1,0.9809,1.3155,1.0009
cuda,BartForCausalLM,2,0.9996,1.0410,1.0000
cuda,BartForConditionalGeneration,1,1.0155,2.5942,1.0000
cuda,BertForMaskedLM,64,1.0000,1.1994,1.0000
cuda,BertForQuestionAnswering,64,1.0000,1.2477,1.0005
cuda,BigBird,1,0.9971,6.6024,1.0028
cuda,BlenderbotSmallForCausalLM,64,1.0024,0.6798,1.0000
cuda,BlenderbotSmallForConditionalGeneration,32,1.0128,1.6887,1.0000
cuda,CamemBert,1,1.0396,1.3044,1.0025
cuda,DebertaForMaskedLM,4,0.9326,4.1503,0.9995
cuda,DebertaForQuestionAnswering,4,0.9327,4.1379,1.0027
cuda,DistilBertForMaskedLM,16,1.0267,0.6096,1.0051
cuda,DistilBertForQuestionAnswering,32,1.0355,0.5670,0.9992
cuda,DistillGPT2,1,1.0326,0.7136,1.0010
cuda,ElectraForCausalLM,1,1.0352,1.3224,1.0000
cuda,ElectraForQuestionAnswering,64,1.0003,1.2891,1.0014
cuda,GPT2ForSequenceClassification,4,1.0003,1.3402,1.0001
cuda,LayoutLMForMaskedLM,16,1.0001,1.4173,0.9994
cuda,LayoutLMForSequenceClassification,16,0.9992,1.4008,1.0008
cuda,M2M100ForConditionalGeneration,2,1.1927,2.1311,1.0314
cuda,MBartForCausalLM,16,1.0088,1.0254,1.0000
cuda,MBartForConditionalGeneration,8,1.0109,2.6809,1.0000
cuda,MT5ForConditionalGeneration,2,1.0192,2.9776,1.0000
cuda,MegatronBertForCausalLM,2,1.0378,2.7080,1.0000
cuda,MegatronBertForQuestionAnswering,8,1.0344,2.7049,1.0000
cuda,MobileBertForMaskedLM,16,1.0188,6.7951,1.0000
cuda,MobileBertForQuestionAnswering,32,1.0147,6.8510,1.0149
cuda,OPTForCausalLM,4,1.0174,1.1315,0.9983
cuda,PLBartForCausalLM,16,1.0100,0.6449,1.0018
cuda,PLBartForConditionalGeneration,8,1.0139,1.3903,1.0006
cuda,PegasusForCausalLM,8,1.0093,1.1126,0.9876
cuda,PegasusForConditionalGeneration,4,1.0115,2.5089,0.9997
cuda,RobertaForCausalLM,4,1.0389,1.3571,0.9966
cuda,RobertaForQuestionAnswering,64,0.9994,1.2500,1.0005
cuda,Speech2Text2ForCausalLM,64,1.0133,0.6615,0.9726
cuda,T5ForConditionalGeneration,4,0.9993,1.9452,0.9999
cuda,T5Small,1,1.0263,1.9258,1.0000
cuda,TrOCRForCausalLM,8,1.0096,1.0516,1.0000
cuda,XGLMForCausalLM,1,1.0133,2.0782,0.9986
cuda,XLNetLMHeadModel,4,1.0001,3.1256,1.0000
cuda,YituTechConvBert,1,1.0234,1.8845,1.0023
