dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,15.047099,13.085540,5.251747,1.944155,10.496946,3.991059,1.332908,0.161108,1.474190,7.281214
cuda,AlbertForQuestionAnswering,4,15.691941,13.630185,5.258624,1.911798,10.015128,3.641643,1.305449,0.158126,1.097770,6.757286
cuda,AllenaiLongformerBase,4,64.923881,55.546991,32.955267,6.504620,41.623061,18.396720,6.412204,0.452475,3.364060,15.521948
cuda,BartForCausalLM,4,19.802631,16.458592,7.814772,2.149664,11.072584,4.151284,1.893206,0.342458,2.308393,5.710882
cuda,BartForConditionalGeneration,2,49.908616,41.158601,18.899637,6.542058,24.122355,11.094229,4.727217,1.411381,1.208610,12.822511
cuda,BertForMaskedLM,16,20.332952,16.734688,7.619862,2.256884,10.788654,4.889708,1.921054,0.353632,2.176091,5.543253
cuda,BertForQuestionAnswering,16,20.397779,16.792138,7.646062,2.571371,10.427335,4.449660,1.900681,0.345403,1.741788,5.469051
cuda,BlenderbotForCausalLM,4,35.508112,27.803936,10.973394,4.633061,17.559642,8.530072,3.765797,1.046717,11.772408,3.596272
cuda,BlenderbotSmallForCausalLM,64,13.143940,10.680639,4.929228,1.632200,7.124811,2.557243,1.292330,0.208781,4.068602,2.543326
cuda,BlenderbotSmallForConditionalGeneration,64,33.988991,27.523138,12.667759,4.246837,16.743996,7.795972,3.258228,0.736338,1.821767,8.534784
cuda,CamemBert,16,20.534968,16.891004,7.725605,2.271497,10.457172,4.475578,1.919975,0.354303,1.065632,5.476313
cuda,DebertaForMaskedLM,4,34.714895,27.673695,17.352610,3.215447,21.488855,6.507462,2.722023,0.399813,2.627813,7.838996
cuda,DebertaForQuestionAnswering,8,35.119296,27.592242,16.803617,3.001986,21.133141,6.281378,2.990816,0.405654,2.980355,7.576884
cuda,DebertaV2ForMaskedLM,1,54.401526,39.703544,20.237323,4.815976,24.008127,7.857174,4.097775,0.705245,1.750819,9.001997
cuda,DebertaV2ForQuestionAnswering,2,53.365807,39.575281,21.189823,4.804277,26.583660,10.095857,4.921873,0.711450,0.570960,10.604183
cuda,DistilBertForMaskedLM,128,12.107365,10.514210,5.537318,1.176831,7.797584,2.667342,1.047256,0.145864,3.992926,3.498601
cuda,DistilBertForQuestionAnswering,256,12.363873,10.713851,5.681621,1.175160,8.011490,2.638550,1.049228,0.143160,3.010912,3.568701
cuda,DistillGPT2,16,10.787278,9.053127,4.853323,1.251718,6.926451,2.249179,0.971574,0.132551,2.718639,3.378685
cuda,ElectraForCausalLM,32,22.438904,18.824389,9.634842,2.247455,15.769941,5.016967,1.968847,0.354323,4.070816,8.506210
cuda,ElectraForQuestionAnswering,64,20.477834,16.899152,7.807478,2.246665,13.260993,4.901005,1.924019,0.353762,2.390262,7.816464
cuda,GPT2ForSequenceClassification,4,17.651796,14.713629,6.722477,2.906227,9.613952,3.675755,1.771264,0.307804,2.512907,5.906351
cuda,LayoutLMForMaskedLM,16,22.158917,17.943172,8.666780,2.575745,11.692304,4.324231,1.949350,0.357399,2.606565,5.721488
cuda,LayoutLMForSequenceClassification,16,22.240236,18.053798,8.836597,2.367154,13.746941,5.404199,2.259230,0.349255,6.779367,7.399330
cuda,M2M100ForConditionalGeneration,16,48.571375,39.524579,17.615982,6.554113,25.238877,10.421094,4.814099,1.011990,11.551137,14.661133
cuda,MBartForCausalLM,4,20.788550,17.426311,8.827242,2.311960,12.426758,4.804506,1.976344,0.378730,2.189605,6.220154
cuda,MBartForConditionalGeneration,2,49.748761,40.812940,17.276270,6.890089,24.353767,11.746143,4.939278,1.554344,0.639981,14.276615
cuda,MT5ForConditionalGeneration,16,32.447467,27.199723,12.283015,4.552326,17.569485,8.048948,2.990940,0.579808,23.614088,10.424466
cuda,MegatronBertForCausalLM,4,38.609831,31.413325,13.522172,5.195974,19.983745,9.715294,3.889912,1.040472,1.853096,11.897209
cuda,MegatronBertForQuestionAnswering,8,39.009427,31.337055,13.483301,4.849177,19.632975,9.600151,3.820718,1.025241,1.597717,11.233291
cuda,MobileBertForMaskedLM,64,51.839220,43.030200,12.654115,5.708587,30.804029,16.286852,6.426045,4.183537,4.285899,24.789392
cuda,MobileBertForQuestionAnswering,128,52.026808,43.235306,12.682637,6.247267,30.843633,16.267164,6.447229,4.100329,2.864961,24.782325
cuda,OPTForCausalLM,2,19.382313,16.253122,7.923701,2.430976,11.136303,4.474576,2.017407,0.343781,3.122401,5.990201
cuda,PLBartForCausalLM,8,11.935890,10.220600,5.609368,1.145129,8.056632,2.223740,1.009894,0.142533,1.499691,3.651024
cuda,PLBartForConditionalGeneration,4,26.230953,22.073547,10.278019,3.565547,13.959129,5.675933,2.511010,0.503909,2.671649,7.398891
cuda,PegasusForCausalLM,32,20.375764,16.653688,8.118717,2.376596,11.982772,4.094417,1.928488,0.369877,2.441354,6.358629
cuda,PegasusForConditionalGeneration,32,38.295164,33.657609,13.356189,5.329166,22.183435,9.301361,4.322044,0.998537,0.624635,14.412211
cuda,RobertaForCausalLM,16,20.369884,16.823244,7.762347,2.265457,10.722508,4.921407,1.942262,0.348933,1.427167,5.345805
cuda,RobertaForQuestionAnswering,16,20.978555,17.327205,7.785457,2.247441,10.559033,4.815568,1.909029,0.347419,0.774205,5.140157
cuda,Speech2Text2ForCausalLM,256,12.189406,10.468024,6.421244,0.995292,8.734917,2.129383,0.984948,0.144662,1.326825,3.582005
cuda,T5ForConditionalGeneration,4,22.709439,19.068391,9.185377,2.640414,13.427120,5.664522,2.137390,0.356745,8.053036,7.287816
cuda,T5Small,4,22.790185,19.140406,9.209423,2.899677,13.081911,5.369346,2.147179,0.356932,7.923001,7.206428
