dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,1.610920,3.160028,1.610782,7.105507,2.875275,0.966501,0.134754,5.631282,0.911349
cuda,AlbertForQuestionAnswering,4,1.675572,3.153077,1.554023,7.331076,2.825327,0.950813,0.135146,5.805358,0.546474
cuda,BartForCausalLM,4,1.760579,5.924794,1.776428,8.343271,2.744490,1.340313,0.201266,1.321437,4.276799
cuda,BartForConditionalGeneration,2,4.611428,12.901174,4.068357,17.864136,7.589748,2.697254,0.767118,1.122374,9.709989
cuda,BertForMaskedLM,64,2.282114,6.184571,1.857017,8.380866,3.188648,1.183116,0.238383,4.142072,1.487555
cuda,BertForQuestionAnswering,128,2.304286,6.095862,1.815567,8.403373,3.096144,1.181326,0.234263,4.208959,0.810990
cuda,BigBird,1,9.634080,5.341897,1.154316,9.134155,2.082271,0.898103,0.180421,5.039742,0.392802
cuda,BlenderbotSmallForCausalLM,64,1.148554,3.231068,1.500051,5.356940,1.795563,0.809544,0.138329,3.684170,2.271349
cuda,BlenderbotSmallForConditionalGeneration,64,3.105167,7.694999,3.042202,11.276214,4.878158,1.955569,0.465147,2.210319,6.761688
cuda,CamemBert,1,2.268061,5.883149,1.583466,7.926875,2.885857,1.066124,0.234209,3.713696,0.569069
cuda,DebertaForMaskedLM,4,6.498144,12.809496,2.755154,16.478822,4.344758,2.281481,0.304730,0.829381,6.621833
cuda,DebertaForQuestionAnswering,8,6.700165,12.301013,2.953639,15.900171,4.042089,1.773214,0.298623,1.781610,6.746708
cuda,DistilBertForMaskedLM,64,0.860307,3.283060,1.055355,4.642970,1.628697,0.624226,0.109295,2.461120,1.473118
cuda,DistilBertForQuestionAnswering,64,0.868389,3.173499,0.998024,4.526156,1.568642,0.608127,0.102757,2.394341,1.061611
cuda,DistillGPT2,1,1.036319,2.449613,0.731809,4.210427,1.137875,0.566204,0.091961,2.745491,3.231772
cuda,ElectraForCausalLM,32,2.439781,8.293623,1.862152,11.663254,3.223155,1.213737,0.234895,2.599520,5.321713
cuda,ElectraForQuestionAnswering,64,2.249235,6.119328,1.833752,8.381273,3.146022,1.218535,0.241571,4.184531,1.323873
cuda,GPT2ForSequenceClassification,4,2.028851,4.220344,2.142385,6.338440,2.380314,1.138108,0.206404,4.342347,1.009896
cuda,GoogleFnet,1,1.211163,4.795621,0.903985,8.343430,1.924441,0.615270,0.104648,4.509117,0.626868
cuda,LayoutLMForMaskedLM,16,2.651741,6.247697,1.892535,8.463991,3.240700,1.199317,0.237304,4.197420,1.453332
cuda,LayoutLMForSequenceClassification,16,2.757608,6.141608,1.843078,9.844887,3.836917,1.398784,0.234401,5.634402,6.572540
cuda,M2M100ForConditionalGeneration,8,4.570360,11.601063,3.478513,18.259281,7.119745,2.724623,0.630790,14.678111,10.341062
cuda,MBartForCausalLM,32,1.679423,7.215977,1.833675,9.974492,3.139010,1.159973,0.214019,1.229911,4.674445
cuda,MBartForConditionalGeneration,16,4.647168,12.241858,4.243929,17.618613,7.907098,2.937127,0.858391,0.488049,10.297872
cuda,MT5ForConditionalGeneration,8,4.651948,6.215813,3.184654,10.289052,4.508452,1.612172,0.419289,7.411605,3.636748
cuda,MegatronBertForCausalLM,16,4.516030,8.460602,3.904552,11.534863,5.738729,2.305763,0.600907,7.147881,1.306712
cuda,MegatronBertForQuestionAnswering,16,4.441878,7.812531,3.796857,10.914484,5.633792,2.246560,0.596236,7.477709,0.808446
cuda,MobileBertForMaskedLM,32,10.607635,5.980023,4.775937,14.901217,7.024607,3.484882,1.739081,13.999049,2.196938
cuda,MobileBertForQuestionAnswering,64,10.511548,5.959910,4.687078,14.786201,6.957216,3.495710,1.711013,13.809905,1.320956
cuda,OPTForCausalLM,32,1.779553,4.642350,2.030285,7.221245,2.847314,1.227605,0.217451,4.687984,1.011376
cuda,PLBartForCausalLM,32,0.917418,4.400246,1.084191,6.604605,1.706305,0.644028,0.100850,1.586253,3.333702
cuda,PLBartForConditionalGeneration,16,2.281507,7.368768,2.591559,11.003540,4.383965,1.615115,0.338042,2.424552,6.340533
cuda,PegasusForCausalLM,32,1.974550,6.454074,1.811198,9.605123,2.815512,1.460641,0.218095,1.536118,5.047175
cuda,PegasusForConditionalGeneration,16,4.512494,11.720562,4.144838,16.444368,6.712715,3.182504,0.645013,1.054711,9.647602
cuda,RobertaForCausalLM,64,2.299663,6.543653,1.924952,8.786683,3.465000,1.231510,0.242242,0.738761,4.262552
cuda,RobertaForQuestionAnswering,128,2.388676,6.235780,1.877458,8.650297,3.336105,1.176616,0.232980,4.381132
cuda,Speech2Text2ForCausalLM,128,0.944578,4.415877,0.787540,7.194063,1.415133,0.593565,0.094801,1.483445,3.607884
cuda,T5ForConditionalGeneration,4,3.216040,6.608399,1.885019,11.559864,3.257399,1.231001,0.272435,5.435435,7.166207
cuda,T5Small,1,3.227580,6.090616,1.515573,8.629615,2.446700,1.090597,0.272039,7.806493,4.168050
cuda,TrOCRForCausalLM,32,1.694219,5.777894,1.826730,8.636363,3.157397,1.148501,0.221061,1.368292,4.768364
cuda,XGLMForCausalLM,8,3.820534,15.096952,4.068233,19.770480,7.118663,2.312670,0.599452,26.132996,8.928349
cuda,YituTechConvBert,1,3.254534,8.643798,2.775218,12.451932,3.818284,1.559795,0.383267,10.311220,7.045006
