dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,1.598934,3.096280,1.602024,7.249402,2.623899,1.216394,0.136519,1.402180,7.234779,0.881580
cuda,AlbertForQuestionAnswering,4,1.622932,3.136781,1.554747,7.722165,2.589684,0.958981,0.133271,1.054142,7.271339,0.521617
cuda,BartForCausalLM,4,1.664806,5.763618,1.785963,7.993011,2.788088,1.071570,0.202354,1.338891,1.384376,5.442753
cuda,BartForConditionalGeneration,2,4.573749,13.032856,4.432446,17.692070,7.244661,2.700306,0.784317,0.926669,1.120985,10.246340
cuda,BertForMaskedLM,64,2.250562,6.269038,1.866658,8.150677,2.934226,1.183022,0.237467,1.994606,5.835050,1.467375
cuda,BertForQuestionAnswering,128,2.263497,6.216843,1.815587,8.190232,2.809466,1.171349,0.231242,1.338746,5.219710,0.777408
cuda,BigBird,1,9.542712,5.059165,1.189549,8.576111,1.877281,0.917681,0.184702,7.872364,12.684029,0.386151
cuda,BlenderbotSmallForCausalLM,64,1.151643,3.270833,1.272344,5.441940,1.808033,0.807908,0.134685,2.595372,6.099375,2.227948
cuda,BlenderbotSmallForConditionalGeneration,64,3.040843,7.894344,3.039751,11.428391,4.855449,1.957211,0.465680,2.058259,1.926614,8.780978
cuda,CamemBert,1,2.424076,5.972124,1.590611,7.787519,2.651053,1.081932,0.227842,0.913387,4.411617,0.565500
cuda,DebertaForMaskedLM,4,6.680444,12.906097,2.884107,15.955570,3.911777,1.859082,0.309678,19.212258,0.858154,25.379288
cuda,DebertaForQuestionAnswering,8,6.444020,13.135585,2.780886,16.817746,3.822669,1.823940,0.303610,19.891778,1.783867,26.587330
cuda,DistilBertForMaskedLM,64,0.874958,3.231270,1.056388,4.661659,1.634853,0.626595,0.107431,1.773621,4.307851,1.482357
cuda,DistilBertForQuestionAnswering,64,0.865675,3.147516,0.998427,4.454218,1.558839,0.607524,0.103322,1.355294,3.707301,1.064233
cuda,DistillGPT2,1,1.038215,2.444065,0.728218,4.137326,1.146529,0.563859,0.091295,3.755979,6.219250,3.499007
cuda,ElectraForCausalLM,32,2.346065,8.439965,1.894708,11.638374,3.030577,1.259412,0.233284,3.333105,2.589816,8.521665
cuda,ElectraForQuestionAnswering,64,2.315468,6.113118,1.835979,8.030379,2.847774,1.172927,0.238149,1.905151,5.752421,1.307248
