dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,2.135175,3.539811,2.326954,7.714585,2.542228,1.065274,0.144727,6.590327,1.025903
cuda,AlbertForQuestionAnswering,4,2.108223,3.545125,2.263222,7.691631,2.541213,1.048199,0.140175,6.497449,0.453053
cuda,BartForCausalLM,4,2.211677,6.061831,2.224087,8.994440,3.395721,1.287942,0.253881,3.023711,5.256991
cuda,BartForConditionalGeneration,2,6.002424,12.895972,5.705395,19.427294,8.910454,3.370132,1.027737,1.867183,12.494690
cuda,BertForMaskedLM,64,2.828908,5.063615,2.655556,7.576186,3.100634,1.783532,0.283418,5.557072,2.543316
cuda,BertForQuestionAnswering,128,2.746747,4.998890,2.785768,7.175170,2.985266,1.388343,0.281971,5.070110,1.357696
cuda,BigBird,1,11.133769,6.682328,1.520150,9.920253,2.904631,1.233432,0.214803,4.869832,0.678531
cuda,BlenderbotSmallForCausalLM,64,1.529880,3.781179,1.561137,6.484793,2.529308,0.968808,0.159528,4.333029,4.964301
cuda,BlenderbotSmallForConditionalGeneration,64,4.127874,8.228991,3.868428,12.878163,5.469026,2.898426,0.578368,3.501263,8.690114
cuda,CamemBert,1,2.788493,4.812671,2.293741,6.821850,2.800980,1.305429,0.281851,4.701776,1.127079
cuda,DebertaForMaskedLM,4,7.093832,13.661709,3.472719,17.062062,5.015731,2.112201,0.334988,1.472924,7.358352
cuda,DebertaForQuestionAnswering,8,7.115370,14.302637,3.753417,17.785649,4.745549,2.354377,0.335163,3.379328,7.457305
cuda,DistilBertForMaskedLM,64,1.156271,3.076989,1.542896,4.723936,1.619042,0.751238,0.121618,3.247659,2.583773
cuda,DistilBertForQuestionAnswering,64,1.184700,3.035292,1.512200,4.599253,1.612811,0.756203,0.116514,3.132486,2.002831
cuda,DistillGPT2,1,1.262461,2.933043,0.884579,5.064146,1.501559,0.869273,0.104699,3.062306,6.846169
cuda,ElectraForCausalLM,32,2.909676,6.824742,2.914091,9.751536,3.178163,1.486635,0.287554,4.324592,5.955121
cuda,ElectraForQuestionAnswering,64,2.889528,5.060821,2.859207,7.168425,3.053575,1.437177,0.289749,5.076666,2.537328
cuda,GPT2ForSequenceClassification,4,2.440786,4.670422,2.037161,7.538291,3.231813,1.317943,0.240544,4.995570,2.685213
cuda,LayoutLMForMaskedLM,16,3.128769,5.280578,2.394582,7.872549,3.454995,1.436059,0.290059,5.337904,2.449285
cuda,LayoutLMForSequenceClassification,16,3.092232,5.285068,2.297987,9.086705,4.058369,1.669488,0.288548,6.431833,11.607099
cuda,M2M100ForConditionalGeneration,8,5.568541,11.053305,3.869095,17.943019,6.448416,2.996568,0.683991,28.053830,11.497200
cuda,MBartForCausalLM,32,2.240395,6.583396,2.716229,9.793411,3.417741,1.440155,0.287187,2.687192,6.030090
cuda,MBartForConditionalGeneration,16,6.052120,11.826721,6.021610,19.598831,9.408782,3.646846,1.217870,1.050141,14.062999
cuda,MT5ForConditionalGeneration,8,5.043112,7.593106,3.799884,13.304521,5.972684,2.003500,0.452934,9.685430,7.681559
cuda,MegatronBertForCausalLM,16,5.586555,8.947569,4.740887,14.354670,7.054652,2.877080,0.843819,10.816956,2.112325
cuda,MegatronBertForQuestionAnswering,16,5.515877,8.816803,4.953986,13.821383,6.958504,2.852618,0.814681,10.667420,1.473277
cuda,MobileBertForMaskedLM,32,13.166065,9.257548,5.757578,21.047717,10.866086,4.795590,2.624705,18.573849,4.349921
cuda,MobileBertForQuestionAnswering,64,13.267030,9.882243,5.646235,21.646175,10.860697,5.395258,2.606021,17.776095,2.542986
cuda,OPTForCausalLM,32,2.235666,5.488310,1.791252,8.875562,3.658065,1.454363,0.261512,3.849045,5.266927
cuda,PLBartForCausalLM,32,1.149620,4.395608,1.468812,6.343552,1.604109,0.736592,0.112313,3.517477,3.633583
cuda,PLBartForConditionalGeneration,16,3.232515,7.155474,3.147841,11.513253,3.989798,1.841191,0.385035,4.860478,7.639894
cuda,PegasusForCausalLM,32,2.421781,6.433648,2.344819,10.277864,3.563805,1.441536,0.286208,3.050232,6.298331
cuda,PegasusForConditionalGeneration,16,5.845395,11.893778,6.974865,18.858855,7.757588,3.615584,0.833518,2.003940,14.197312
cuda,RobertaForCausalLM,64,2.756844,5.767209,2.595124,8.079567,3.149563,1.802201,0.293747,0.765529,5.305257
cuda,RobertaForQuestionAnswering,128,2.791204,4.995369,2.830347,6.749340,3.011680,1.399306,0.281478,4.692161
cuda,Speech2Text2ForCausalLM,128,1.241493,4.927726,0.906116,7.433952,1.628355,0.708948,0.111146,3.358558,3.460016
cuda,T5ForConditionalGeneration,4,3.485390,6.992238,2.688506,10.418451,3.893405,1.453012,0.292308,7.685325,6.239363
cuda,T5Small,1,3.430313,6.637529,1.905053,10.036328,3.675829,1.341911,0.287130,13.127168,5.423288
cuda,TrOCRForCausalLM,32,2.203206,5.934067,2.248649,9.209697,3.482677,1.378399,0.266436,2.964282,5.624235
cuda,XGLMForCausalLM,8,4.900916,10.933418,4.768503,17.543433,7.424397,2.765725,0.755128,59.916948,12.102730
cuda,YituTechConvBert,1,4.063155,8.300296,3.802582,12.938933,4.788045,2.230912,0.458576,21.896092,8.601423
