dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.autotune_to_one_config,compile_fx.<locals>.bw_compiler
cuda,BartForCausalLM,4,1.733063,6.393124,2.429936,8.926046,3.175551,1.157106,0.234488,1.267585,1.210200,6.320966
cuda,BartForConditionalGeneration,2,4.845992,16.136256,7.641782,21.440408,8.875050,3.553571,0.887847,3.131583,2.579682,16.316416
cuda,BertForMaskedLM,64,2.329715,6.713786,2.519310,9.266320,3.195037,1.248254,0.258409,2.804837,7.974319,2.098839
cuda,BlenderbotSmallForCausalLM,64,1.181016,3.430147,1.562446,5.890905,2.048373,0.862543,0.149612,2.471465,6.555485,2.113271
cuda,BlenderbotSmallForConditionalGeneration,64,3.176316,9.312618,4.593777,13.388251,5.619029,2.067691,0.512318,3.172568,2.798020,11.994120
cuda,CamemBert,1,2.342748,6.285435,2.212264,8.163173,2.874648,1.064304,0.236697,0.995465,5.177622,0.567871
cuda,DebertaForMaskedLM,4,6.269879,17.201518,2.967842,20.368871,3.979648,1.872242,0.312337,19.681046,0.840107,26.052412
cuda,DebertaForQuestionAnswering,8,6.386893,17.253049,2.918031,20.445400,3.930847,1.879557,0.313551,22.400537,1.780029,28.751873
cuda,DistilBertForMaskedLM,64,0.996341,3.566612,1.267241,5.686505,1.782047,0.663370,0.114144,2.443874,5.880164,2.087707
cuda,DistilBertForQuestionAnswering,64,0.965250,3.482781,1.205368,5.579220,1.738639,0.643645,0.111171,2.081068,5.431382,1.730871
cuda,DistillGPT2,1,1.070925,3.024149,0.863205,4.836709,1.200644,0.915970,0.098837,3.878241,6.599881,3.586106
cuda,ElectraForQuestionAnswering,64,2.564214,6.713036,2.507154,9.286263,3.178859,1.262345,0.258402,2.698575,7.875524,1.967356
cuda,GPT2ForSequenceClassification,4,2.119908,4.644297,2.271578,6.747497,2.487408,1.162235,0.219644,1.441408,5.900636,0.986480
cuda,GoogleFnet,1,1.244907,6.561483,0.982061,9.194119,1.454026,0.721805,0.115626,4.848056,8.531180,0.630166
cuda,LayoutLMForSequenceClassification,16,2.755350,6.641673,2.487651,10.261658,3.925200,1.470748,0.262746,8.367990,14.570173,7.731425
cuda,M2M100ForConditionalGeneration,8,4.444977,11.849305,4.967288,18.656229,6.569861,2.645319,0.590680,6.494704,14.446054,18.467902
cuda,MBartForCausalLM,32,1.728664,7.797300,2.506532,10.583071,3.315437,1.250913,0.240337,1.274810,1.041911,6.656095
cuda,MBartForConditionalGeneration,16,5.165395,14.891801,7.905723,20.666169,9.745426,3.237480,0.989861,3.098987,1.867543,17.032103
cuda,MT5ForConditionalGeneration,8,4.776812,7.243448,4.953006,11.785254,5.506899,1.798878,0.471246,7.522871,17.187992,6.589394
cuda,MegatronBertForCausalLM,16,4.682440,10.473430,6.413164,13.718451,6.736700,2.467369,0.668252,3.840976,13.689004,2.693214
cuda,MegatronBertForQuestionAnswering,16,4.629484,10.081836,6.274010,13.435448,6.732346,2.407447,0.659308,3.317168,13.132390,2.178948
cuda,MobileBertForMaskedLM,32,11.227847,7.735359,9.344154,17.871944,9.227702,3.706896,1.851928,7.978117,27.809129,6.483084
cuda,MobileBertForQuestionAnswering,64,10.990559,7.518981,8.763320,17.576561,9.204044,3.687311,1.814344,5.591227,24.760884,3.233519
cuda,OPTForCausalLM,32,1.802413,5.738002,2.327734,8.939974,3.147426,1.290300,0.234663,1.097300,1.324296,6.709740
cuda,PLBartForCausalLM,32,0.927176,4.675866,1.282654,6.934668,1.904250,0.705828,0.113209,1.053006,1.317851,4.641727
cuda,PLBartForConditionalGeneration,16,2.381379,8.028906,3.377397,12.103518,4.976763,1.731940,0.368035,3.283606,3.316933,11.084248
cuda,PegasusForCausalLM,32,1.853409,7.053486,2.432927,10.262977,3.229936,1.269084,0.242078,1.891135,1.320336,7.626457
cuda,PegasusForConditionalGeneration,16,4.646574,13.415970,6.085439,19.447756,8.008585,3.156713,0.704191,4.164979,2.405951,16.514790
cuda,RobertaForCausalLM,64,2.385481,6.866616,2.521460,9.234612,3.288068,1.267166,0.255976,1.680124,1.346743,6.666205
cuda,Speech2Text2ForCausalLM,128,0.975957,4.945026,0.945148,7.929813,1.448772,0.807924,0.107762,1.356916,1.297181,5.329835
cuda,T5ForConditionalGeneration,4,3.250985,6.849242,2.716079,12.584058,4.134292,1.335158,0.300923,2.997494,6.369980,11.784842
cuda,T5Small,1,3.234996,6.337557,2.309850,8.966680,2.778260,1.105366,0.274861,3.761067,8.266984,9.030179
cuda,TrOCRForCausalLM,32,1.780761,6.434791,2.505364,9.222586,3.294157,1.236409,0.245529,1.254013,1.212136,6.638342
cuda,XGLMForCausalLM,8,3.809494,17.697564,6.806810,22.437203,8.750043,2.534991,0.654129,3.828356,25.686529,15.576058
cuda,YituTechConvBert,1,3.443747,8.804377,3.643676,14.454554,4.284216,2.119251,0.420502,5.019579,10.232174,14.453257
