dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AlbertForMaskedLM,4,1.825716
cuda,AlbertForQuestionAnswering,4,2.044848
cuda,BartForCausalLM,4,1.827401
cuda,BartForConditionalGeneration,2,4.722759
cuda,BertForMaskedLM,64,2.324826
cuda,BertForQuestionAnswering,128,2.282520
cuda,BlenderbotSmallForCausalLM,64,1.314018
cuda,BlenderbotSmallForConditionalGeneration,64,3.189942
cuda,CamemBert,1,2.290724
cuda,DebertaForMaskedLM,4,5.672655
cuda,DebertaForQuestionAnswering,8,5.767466
cuda,DistilBertForMaskedLM,64,1.026983
cuda,DistilBertForQuestionAnswering,64,1.071888
cuda,ElectraForCausalLM,32,2.314195
cuda,ElectraForQuestionAnswering,64,2.284781
cuda,GPT2ForSequenceClassification,4,2.167345
cuda,LayoutLMForMaskedLM,16,2.721596
cuda,LayoutLMForSequenceClassification,16,2.695026
cuda,M2M100ForConditionalGeneration,8,4.482757
cuda,MT5ForConditionalGeneration,8,4.753705
cuda,MegatronBertForCausalLM,16,4.641573
cuda,MegatronBertForQuestionAnswering,16,4.755297
cuda,OPTForCausalLM,32,2.006802
cuda,PLBartForCausalLM,32,1.063685
cuda,PLBartForConditionalGeneration,16,2.571477
cuda,PegasusForCausalLM,32,1.939787
cuda,PegasusForConditionalGeneration,16,4.594777
cuda,RobertaForCausalLM,64,2.352335
cuda,RobertaForQuestionAnswering,128,2.358139
cuda,Speech2Text2ForCausalLM,128,1.093633
cuda,T5ForConditionalGeneration,4,3.379427
cuda,T5Small,1,3.365644
cuda,TrOCRForCausalLM,32,1.865747
cuda,XGLMForCausalLM,8,4.098001
cuda,YituTechConvBert,1,3.444568
