dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio
cuda,AlbertForMaskedLM,4,1.2280,314.9610,114.0469,0.7324
cuda,AlbertForQuestionAnswering,4,1.2328,311.2315,114.2451,0.7394
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,4,0.9942,124.0642,98.7335,0.9998
cuda,BartForConditionalGeneration,2,0.4472,335.9077,332.0841,0.9759
cuda,BertForMaskedLM,64,0.9725,104.1970,100.8696,0.9904
cuda,BertForQuestionAnswering,128,1.0260,143.9500,103.6882,1.2359
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,0.9138,70.7939,64.8344,0.9020
cuda,BlenderbotSmallForConditionalGeneration,64,0.9457,126.0501,195.1810,1.0067
cuda,CamemBert,1,0.7638,40.0556,107.7312,0.8613
cuda,DebertaForMaskedLM,4,0.6359,92.8713,79.6237,0.9719
cuda,DebertaForQuestionAnswering,8,0.8611,94.6979,77.4270,1.1342
cuda,DistilBertForMaskedLM,64,0.6360,99.5921,45.4445,0.8880
cuda,DistilBertForQuestionAnswering,64,0.5228,75.8953,47.5616,1.1317
cuda,DistillGPT2,0,0.0000
cuda,ElectraForCausalLM,32,1.0366,101.9390,99.1099,0.8440
cuda,ElectraForQuestionAnswering,64,1.2435,100.3324,102.0532,1.1607
cuda,GPT2ForSequenceClassification,4,0.7122,143.6044,84.0341,1.1726
cuda,GoogleFnet,0,0.0000
cuda,LayoutLMForMaskedLM,16,1.0843,126.1722,108.6771,0.9929
cuda,LayoutLMForSequenceClassification,16,1.1482,98.6444,104.1237,1.1087
cuda,M2M100ForConditionalGeneration,8,0.8591,96.7601,288.6525,1.0027
cuda,MBartForCausalLM,0,0.0000
cuda,MBartForConditionalGeneration,0,0.0000
cuda,MT5ForConditionalGeneration,8,0.9954,74.5675,140.5145,0.9326
cuda,MegatronBertForCausalLM,16,0.9358,85.3879,235.4467,0.9985
cuda,MegatronBertForQuestionAnswering,16,0.8718,84.8969,234.8357,0.9908
cuda,MobileBertForMaskedLM,0,0.0000
cuda,MobileBertForQuestionAnswering,0,0.0000
cuda,OPTForCausalLM,32,0.4603,137.3899,97.3973,0.9159
cuda,PLBartForCausalLM,32,0.9071,45.0994,49.8466,0.9443
cuda,PLBartForConditionalGeneration,16,0.8151,58.9942,136.1230,1.0143
cuda,PegasusForCausalLM,32,0.9421,90.7197,104.9507,1.0402
cuda,PegasusForConditionalGeneration,16,0.9136,112.7106,353.6781,1.0877
cuda,RobertaForCausalLM,64,0.9732,112.1670,110.1070,0.9890
cuda,RobertaForQuestionAnswering,128,1.0272,144.6167,104.5027,1.2359
cuda,Speech2Text2ForCausalLM,128,0.9251,38.0451,44.6842,0.9080
cuda,T5ForConditionalGeneration,4,1.1449,91.0021,91.3833,0.9720
cuda,T5Small,1,1.0099,56.9855,91.8821,0.9247
cuda,TrOCRForCausalLM,32,0.9478,90.7822,98.9293,0.9997
cuda,XGLMForCausalLM,8,0.3188,248.0383,236.2683,0.9742
cuda,YituTechConvBert,1,0.7826,75.8905,137.1488,0.9032
