dev,name,batch_size,speedup
cuda,AlbertForMaskedLM,2,1.5768
cuda,AlbertForQuestionAnswering,2,1.5880
cuda,AllenaiLongformerBase,1,2.6348
cuda,BartForCausalLM,4,1.4591
cuda,BartForConditionalGeneration,2,1.4825
cuda,BertForMaskedLM,64,1.2353
cuda,BertForQuestionAnswering,64,1.3569
cuda,BigBird,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,1.2244
cuda,BlenderbotSmallForConditionalGeneration,64,1.4282
cuda,CamemBert,0,0.0000
cuda,DebertaForMaskedLM,4,1.4878
cuda,DebertaForQuestionAnswering,4,2.1390
cuda,DebertaV2ForMaskedLM,0,0.0000
cuda,DebertaV2ForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,16,1.9413
cuda,DistilBertForQuestionAnswering,32,1.8616
cuda,DistillGPT2,0,0.0000
cuda,ElectraForCausalLM,1,6.5817
cuda,ElectraForQuestionAnswering,64,1.8143
cuda,GPT2ForSequenceClassification,0,0.0000
cuda,GPTNeoForCausalLM,0,0.0000
cuda,GPTNeoForSequenceClassification,0,0.0000
cuda,GoogleFnet,0,0.0000
cuda,LayoutLMForMaskedLM,16,1.3857
cuda,LayoutLMForSequenceClassification,16,1.5068
cuda,M2M100ForConditionalGeneration,2,3.5252
cuda,MBartForCausalLM,16,1.4120
cuda,MBartForConditionalGeneration,8,1.9988
cuda,MT5ForConditionalGeneration,2,5.5196
cuda,MegatronBertForCausalLM,2,3.2152
cuda,MegatronBertForQuestionAnswering,8,2.4434
cuda,MobileBertForMaskedLM,0,0.0000
cuda,MobileBertForQuestionAnswering,0,0.0000
cuda,OPTForCausalLM,0,0.0000
cuda,PLBartForCausalLM,16,1.3817
cuda,PLBartForConditionalGeneration,8,2.8944
cuda,PegasusForCausalLM,8,1.7281
cuda,PegasusForConditionalGeneration,4,3.2598
cuda,RobertaForCausalLM,4,4.0547
cuda,RobertaForQuestionAnswering,64,1.3545
cuda,Speech2Text2ForCausalLM,64,1.9553
cuda,T5ForConditionalGeneration,4,1.3675
cuda,T5Small,1,1.8423
cuda,TrOCRForCausalLM,8,2.1883
cuda,XGLMForCausalLM,2,2.5100
cuda,XLNetLMHeadModel,4,1.1234
cuda,YituTechConvBert,1,4.7584
