dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,17.472909,15.465038,12.391158,6.842378,1.696430,13.018235,3.212469,1.451514,0.148712,6.482524,8.021349
cuda,AlbertForQuestionAnswering,4,17.427755,15.438818,12.324095,6.813468,1.665880,13.025311,3.193410,1.441080,0.146267,3.289422,8.025070
cuda,AllenaiLongformerBase,4,76.489128,66.745855,63.391975,41.657988,8.220326,57.016151,22.746085,7.492821,0.432202,4.058901,24.288323
cuda,BartForCausalLM,4,23.568358,19.908003,16.843222,10.831470,1.651924,17.546742,3.069109,1.942434,0.194125,1.866283,8.539056
cuda,BartForConditionalGeneration,2,40.941985,32.844636,29.565958,14.314259,4.341209,21.923827,7.800769,3.857051,1.029604,0.437973,12.365431
cuda,BertForMaskedLM,16,21.918454,18.189879,14.664101,7.980452,1.809730,13.903599,3.471797,1.606145,0.267949,2.574395,7.909530
cuda,BertForQuestionAnswering,16,21.378702,17.744223,14.404267,7.718270,1.813649,13.236377,2.943638,1.590400,0.278405,2.572508,7.762626
cuda,BlenderbotForCausalLM,4,30.492403,23.816260,21.216427,9.626991,3.180656,17.787689,5.283817,3.385621,0.373225,9.358496,11.671486
cuda,BlenderbotSmallForCausalLM,64,18.830963,16.215831,12.678725,8.363335,1.129821,16.678100,2.093691,1.176338,0.132063,2.423319,9.561478
cuda,BlenderbotSmallForConditionalGeneration,64,27.609454,22.115052,19.466350,9.483553,2.967625,15.422357,4.787108,2.572245,0.546561,2.317705,9.183802
cuda,CamemBert,16,19.980124,16.348575,13.778057,7.197069,1.792743,11.833746,3.406262,1.588206,0.265069,1.253990,6.600827
cuda,DebertaForMaskedLM,4,28.670813,22.998149,19.923119,13.757523,1.693601,22.749979,3.805140,1.845685,0.265389,3.270014,10.944016
cuda,DebertaForQuestionAnswering,8,26.426060,20.975066,18.179900,12.241297,2.055307,20.411511,3.041713,1.942001,0.256957,2.801704,10.478363
cuda,DebertaV2ForMaskedLM,1,39.242113,28.223671,24.964619,14.297531,2.138308,21.819123,4.258214,2.368239,0.499941,1.427157,10.128185
cuda,DebertaV2ForQuestionAnswering,2,36.543537,25.633109,22.507647,11.766760,2.729656,19.981115,4.808358,3.234156,0.515795,11.409028
cuda,DistilBertForMaskedLM,128,15.201346,13.598733,10.264554,7.060270,0.943963,11.209879,1.777050,0.884871,0.113243,8.476624,5.179652
cuda,DistilBertForQuestionAnswering,256,14.895002,13.291611,10.044280,6.834871,0.950381,11.268984,1.834867,0.899800,0.109103,9.958455,5.473996
cuda,DistillGPT2,16,14.783877,12.784071,9.440591,6.483377,1.024714,10.902301,1.919502,0.890282,0.100919,4.042016,5.526490
cuda,ElectraForCausalLM,32,26.522258,22.885208,19.680717,13.210401,1.797547,26.458602,3.394423,1.702540,0.270682,8.810656,15.217040
cuda,ElectraForQuestionAnswering,64,20.783373,17.179388,13.972039,7.483432,1.799763,16.875717,2.967122,1.867681,0.288404,2.919860,11.364525
cuda,GPT2ForSequenceClassification,4,20.887793,17.196755,14.239128,8.675182,2.367348,11.834514,3.079841,1.614129,0.232923,1.490331,5.685774
cuda,GoogleFnet,16,17.964962,15.844030,12.446908,9.299559,1.072608,17.365907,1.885267,0.911069,0.115771,2.036303,9.249249
cuda,LayoutLMForMaskedLM,16,20.670257,16.641595,13.896812,7.353124,1.841556,12.713587,3.574754,1.646984,0.272494,2.581885,7.377587
cuda,LayoutLMForSequenceClassification,16,21.238194,17.342266,14.179559,7.689147,1.810596,14.816419,4.254679,1.866864,0.288208,6.644461,9.115288
cuda,M2M100ForConditionalGeneration,16,46.743512,36.874249,33.711064,19.139287,4.084539,31.722933,8.907497,4.328347,0.571970,21.401955,17.089103
cuda,MBartForCausalLM,4,23.063943,19.299464,16.340764,10.579608,1.932145,17.438672,2.959903,1.795358,0.195612,1.857286,8.963588
cuda,MBartForConditionalGeneration,2,41.966371,34.256352,31.303943,16.019706,4.959777,23.759237,8.373380,4.074871,1.058062,0.397387,13.456690
cuda,MT5ForConditionalGeneration,16,33.682353,27.375224,24.341217,12.508128,3.364080,20.657415,5.714676,2.259951,0.461185,74.609283,11.840663
cuda,MegatronBertForCausalLM,4,35.220682,27.856079,24.499663,11.844298,3.591502,19.005220,6.805897,3.212005,0.716449,3.130298,11.468235
cuda,MegatronBertForQuestionAnswering,8,35.344937,27.852207,24.549721,12.034656,3.797742,20.242129,6.441499,3.425684,0.684191,2.095079,12.351254
cuda,MobileBertForMaskedLM,64,51.159430,35.788789,32.168704,11.914357,5.311964,26.652012,9.481995,5.660235,2.378561,33.928559,21.068083
cuda,MobileBertForQuestionAnswering,128,52.060065,36.467183,32.803113,11.680228,5.247272,26.879250,9.303894,5.548433,2.312035,29.145475,21.459975
