dev,name,batch_size,speedup,abs_latency,compilation_latency,compression_ratio,eager_peak_mem,dynamo_peak_mem,calls_captured,unique_graphs,graph_breaks,unique_graph_breaks
cuda,AlbertForMaskedLM,4,1.2528,309.7356,32.1912,0.7684,17.1890,22.3709,439,1,4,3
cuda,AlbertForQuestionAnswering,4,1.2545,307.2302,28.0348,0.7775,16.7994,21.6064,439,1,4,3
cuda,AllenaiLongformerBase,0,0.0000
cuda,BartForCausalLM,4,1.1324,109.5176,38.4078,0.8199,11.9283,14.5493,482,14,11,8
cuda,BartForConditionalGeneration,2,1.0942,136.0085,54.0817,0.8137,13.7366,16.8819,1258,1,4,3
cuda,BertForMaskedLM,16,1.1844,113.8657,31.3697,0.9843,15.4503,15.6972,370,1,4,3
cuda,BertForQuestionAnswering,16,1.2538,88.7891,30.2810,0.9949,11.5224,11.5819,377,1,4,3
cuda,BlenderbotForCausalLM,0,0.0000
cuda,BlenderbotSmallForCausalLM,64,1.0008,64.6899,32.1889,0.7385,9.8731,13.3696,327,10,11,8
cuda,BlenderbotSmallForConditionalGeneration,64,1.0735,111.4114,40.6897,0.8181,14.2441,17.4116,840,1,4,3
cuda,CamemBert,16,1.1869,114.7429,29.0678,0.9815,15.6524,15.9477,377,1,4,3
cuda,DebertaForMaskedLM,0,0.0000
cuda,DebertaForQuestionAnswering,0,0.0000
cuda,DebertaV2ForMaskedLM,0,0.0000
cuda,DebertaV2ForQuestionAnswering,0,0.0000
cuda,DistilBertForMaskedLM,128,1.0268,119.4607,28.8402,0.7997,15.0926,18.8717,206,1,4,3
cuda,DistilBertForQuestionAnswering,256,1.1363,127.6574,30.9907,0.9362,13.8149,14.7568,214,1,4,3
cuda,DistillGPT2,16,1.3637,88.3269,24.0045,0.8492,14.7986,17.4260,330,1,4,3
cuda,ElectraForCausalLM,32,1.3755,77.2042,50.9236,0.8092,15.1264,18.6929,375,4,7,5
cuda,ElectraForQuestionAnswering,64,1.4208,88.9110,38.1339,1.0207,14.2891,13.9991,378,1,4,3
cuda,GPT2ForSequenceClassification,4,1.6203,63.1705,26.6554,1.0169,11.3622,11.1732,644,1,4,3
cuda,GoogleFnet,16,1.4367,71.3925,39.9751,0.9087,12.1376,13.3576,209,28,45,7
cuda,LayoutLMForMaskedLM,16,1.1788,116.6297,32.3084,0.9249,15.4801,16.7364,396,1,4,3
cuda,LayoutLMForSequenceClassification,16,1.2701,89.8570,37.6588,0.9940,11.5557,11.6257,394,1,4,3
cuda,M2M100ForConditionalGeneration,16,1.1276,109.3416,88.5964,0.5720,12.6466,22.1097,1270,20,26,7
cuda,MBartForCausalLM,4,1.1334,109.9476,40.2482,0.8210,11.9452,14.5495,481,14,11,8
cuda,MBartForConditionalGeneration,2,1.0937,136.1017,56.8088,0.8239,13.7535,16.6929,1263,1,4,3
cuda,MT5ForConditionalGeneration,16,1.4975,59.2834,120.0160,0.7921,13.0997,16.5375,1173,1,4,3
cuda,MegatronBertForCausalLM,4,1.1298,90.3171,49.9925,0.8374,10.6300,12.6940,721,1,4,3
cuda,MegatronBertForQuestionAnswering,8,1.1877,145.7420,49.7960,0.9150,16.7231,18.2767,724,1,4,3
cuda,MobileBertForMaskedLM,64,1.3295,95.5519,109.0174,0.5643,9.4875,16.8135,1447,1,3,2
cuda,MobileBertForQuestionAnswering,128,1.2169,116.0656,105.5616,0.4677,10.5072,22.4664,1451,1,3,2
cuda,OPTForCausalLM,0,0.0000
cuda,PLBartForCausalLM,8,1.2107,97.7389,29.2602,0.8331,15.3250,18.3948,254,8,11,8
cuda,PLBartForConditionalGeneration,4,1.2144,99.7537,47.1730,0.9403,15.6113,16.6019,658,10,14,7
cuda,PegasusForCausalLM,32,0.9969,85.7708,38.2640,0.7872,9.1097,11.5725,478,16,12,8
cuda,PegasusForConditionalGeneration,32,1.0250,168.3132,57.2076,0.8462,15.7523,18.6152,1244,7,14,5
cuda,RobertaForCausalLM,16,1.2557,114.0652,29.0111,0.9841,15.4441,15.6932,381,1,4,3
cuda,RobertaForQuestionAnswering,16,1.2562,88.9973,26.6816,0.9949,11.5225,11.5820,384,1,4,3
cuda,Speech2Text2ForCausalLM,256,1.1054,58.5038,27.3598,0.7247,9.1300,12.5989,261,10,12,8
cuda,T5ForConditionalGeneration,4,1.2358,84.3791,41.1557,0.9118,10.9163,11.9724,798,1,4,3
cuda,T5Small,4,1.2353,84.2292,40.8818,0.9118,10.9163,11.9724,798,1,4,3
cuda,TrOCRForCausalLM,0,0.0000
cuda,XGLMForCausalLM,8,1.3251,70.6862,60.1528,0.6766,11.0691,16.3589,998,28,12,8
cuda,XLNetLMHeadModel,8,1.6292,232.2581,73.4576,1.0737,20.6621,19.2436,764,1,6,4
cuda,YituTechConvBert,16,1.1822,131.2834,55.6947,0.8810,14.4224,16.3711,634,4,7,5
