dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForQuestionAnswering,4,9.875495,8.564064,3.433390,1.731252,7.692932,3.050274,1.064284,0.135457,1.112576,7.180687,0.512896
cuda,BartForCausalLM,4,12.088740,10.863325,5.617982,1.694064,8.796622,2.853558,1.183100,0.220922,1.333423,1.522923,6.290081
cuda,BartForConditionalGeneration,2,30.553622,27.235687,13.839002,4.814887,19.221061,8.144664,2.948866,0.821801,0.923949,1.194647,11.338314
cuda,BertForMaskedLM,16,12.791379,11.078988,5.788883,1.955865,8.340521,2.979155,1.290565,0.247111,1.970935,6.568676,1.439864
cuda,BertForQuestionAnswering,16,12.768532,11.071606,5.760067,1.941749,8.283187,2.968812,1.272085,0.243523,1.481258,6.033824,0.996741
cuda,BlenderbotSmallForCausalLM,64,7.636790,6.783949,3.215967,1.316543,5.445947,1.885639,0.876862,0.145258,2.416122,6.020417,2.074760
cuda,BlenderbotSmallForConditionalGeneration,64,19.190817,16.906744,7.886122,2.870305,12.282474,5.394461,2.128904,0.479831,2.073143,1.930454,9.485707
cuda,CamemBert,16,12.682267,11.027689,5.770742,1.942266,8.306962,2.973192,1.285641,0.247169,0.888237,5.453902,0.346305
cuda,DistilBertForMaskedLM,128,6.752254,6.121257,2.936961,0.955362,4.713747,1.474871,0.687175,0.110047,1.517630,4.296718,1.188343
cuda,DistilBertForQuestionAnswering,256,6.434701,5.800644,2.882551,0.929712,4.780080,1.487954,0.691914,0.107794,0.930089,3.802883,0.561895
cuda,DistillGPT2,16,7.992523,7.201360,4.506034,1.014376,6.262480,1.476142,0.701322,0.097554,2.043197,2.679306,4.857162
cuda,ElectraForCausalLM,32,14.661178,12.917824,7.525384,1.945772,11.232341,2.854139,1.600705,0.251767,3.190537,2.607848,8.934257
cuda,ElectraForQuestionAnswering,64,12.740127,11.008915,5.588786,1.969493,8.064704,2.992492,1.300046,0.249752,1.888370,6.422677,1.315787
cuda,GPT2ForSequenceClassification,4,11.351897,9.805618,4.703461,1.925333,7.130634,2.594029,1.495088,0.215771,1.275774,5.710528,1.021825
cuda,GoogleFnet,16,13.855133,12.858718,10.148933,1.098123,13.260466,1.812569,0.676889,0.113059,4.062091,1.756809,8.339749
cuda,LayoutLMForMaskedLM,16,13.295272,11.334789,5.902437,1.805737,8.524760,3.081338,1.313323,0.249844,1.891999,6.610163,1.433086
cuda,LayoutLMForSequenceClassification,16,13.508591,11.483916,6.005428,2.007079,10.221893,3.791034,1.531631,0.258443,6.613426,12.926731,6.035954
cuda,M2M100ForConditionalGeneration,16,30.327519,26.700373,13.016478,4.328810,20.605105,8.378119,3.654443,0.741403,4.137412,9.265598,16.280646
cuda,MBartForCausalLM,4,13.672775,12.441278,7.160010,1.718687,10.279593,2.894152,1.215942,0.223135,1.326686,1.316797,6.248568
cuda,MBartForConditionalGeneration,2,29.904064,26.466336,12.929103,4.847638,18.246797,8.118368,3.052270,0.837390,0.997859,0.516320,11.381967
cuda,MT5ForConditionalGeneration,16,22.298005,18.724692,8.748661,3.157717,13.805699,5.942235,1.945786,0.458417,4.110062,20.565516,12.764227
cuda,MegatronBertForCausalLM,4,21.943817,18.650290,7.725593,3.653290,11.925582,6.190080,2.521489,0.651784,1.124896,9.152783,0.388882
cuda,MegatronBertForQuestionAnswering,8,21.799918,18.475839,7.899154,3.568490,11.729951,6.039555,2.458892,0.647251,1.399263,9.237210,0.545057
cuda,MobileBertForMaskedLM,64,32.504218,25.584324,7.279994,5.173166,17.731910,9.139716,3.874228,1.951729,3.206960,19.155758,1.742304
cuda,MobileBertForQuestionAnswering,128,32.827202,25.804821,7.368703,5.719951,19.192954,9.706498,4.448303,2.311882,2.800447,20.667949,1.034134
cuda,OPTForCausalLM,2,12.603157,11.324154,6.155299,1.757018,9.282187,3.372459,1.372127,0.236603,1.503558,1.727719,6.469882
