dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,1.618611,3.181487,1.586905,7.206581,2.834071,0.962862,0.134946,5.687671,1.072138
cuda,AlbertForQuestionAnswering,4,1.639002,3.193888,1.557396,7.549132,2.827090,0.961041,0.131194,5.986885,0.553498
cuda,BartForCausalLM,4,1.659602,5.884674,1.773287,8.417786,2.756530,1.340041,0.205784,2.296928,4.388160
cuda,BartForConditionalGeneration,2,4.522124,13.360061,4.121189,18.370244,7.647665,2.738488,0.770339,1.750405,9.803405
cuda,BertForMaskedLM,64,2.310396,6.310711,1.843537,8.544834,3.179735,1.179921,0.235231,4.164370,2.554701
cuda,BertForQuestionAnswering,128,2.227472,6.134201,1.808783,8.450020,3.098933,1.182900,0.237024,4.211217,1.359082
cuda,BigBird,1,9.965408,5.407698,1.164855,9.273749,1.889690,1.281766,0.182087,5.125991,0.546811
cuda,BlenderbotSmallForCausalLM,64,1.141775,3.277306,1.476224,5.514017,1.790159,0.808672,0.136267,3.771941,4.302431
cuda,BlenderbotSmallForConditionalGeneration,64,3.084577,8.253149,3.072529,11.864626,4.910234,1.974124,0.467403,3.575616,6.826887
cuda,CamemBert,1,2.225386,5.996540,1.579268,8.013662,2.902120,1.069726,0.227111,3.682489,0.960688
cuda,DebertaForMaskedLM,4,6.669404,12.402189,2.765789,16.190932,3.900299,2.086134,0.303251,1.240071,6.753837
cuda,DebertaForQuestionAnswering,8,6.371010,12.775749,2.957685,16.426231,4.057891,2.111022,0.300797,3.343289,6.803556
cuda,DistilBertForMaskedLM,64,0.879776,3.358825,1.061013,4.840049,1.642646,0.638424,0.106737,2.587683,2.567079
cuda,DistilBertForQuestionAnswering,64,0.872979,3.262220,1.006035,4.611660,1.575282,0.611748,0.102508,2.404049,2.045812
cuda,DistillGPT2,1,1.019248,2.530612,0.933331,4.310189,1.136629,0.560576,0.090571,2.753735,7.138215
cuda,ElectraForCausalLM,32,2.343386,8.592933,1.881254,12.103080,3.311595,1.243445,0.234169,4.490698,5.479861
cuda,ElectraForQuestionAnswering,64,2.275448,6.145956,1.847408,8.363552,3.136410,1.181446,0.238023,4.150921,2.573697
cuda,GPT2ForSequenceClassification,4,2.058319,4.238207,2.086537,6.390064,2.338704,1.107913,0.200259,4.317483,1.880977
cuda,GoogleFnet,1,1.172642,4.901679,0.915486,8.364104,1.751192,0.686447,0.117491,4.434703,1.067919
cuda,LayoutLMForMaskedLM,16,2.623746,6.309779,1.908177,8.605923,3.258072,1.215377,0.237706,4.293050,2.440198
cuda,LayoutLMForSequenceClassification,16,2.576368,6.228595,1.843057,9.965417,3.847809,1.405652,0.235882,5.668953,12.621705
cuda,M2M100ForConditionalGeneration,8,4.520390,11.697613,3.651767,18.229106,6.878839,2.708618,0.604650,25.498764,10.386546
cuda,MBartForCausalLM,32,1.672171,7.323272,1.858261,10.158947,2.869369,1.450129,0.219333,2.093396,4.776894
cuda,MBartForConditionalGeneration,16,4.544542,12.726016,4.212381,18.161853,7.520024,2.944495,0.860712,0.749934,9.865043
cuda,MT5ForConditionalGeneration,8,4.709421,6.404595,3.185390,10.510996,4.225649,1.627343,0.428986,7.448625,7.299580
cuda,MegatronBertForCausalLM,16,4.457985,8.604529,3.865635,11.841920,5.779173,2.314471,0.600519,7.276444,2.319957
cuda,MegatronBertForQuestionAnswering,16,4.440532,8.000991,3.787934,11.108226,5.644389,2.246600,0.601162,7.484165,1.737934
cuda,MobileBertForMaskedLM,32,10.652709,6.031115,4.783124,14.947251,7.029283,3.509918,1.697303,14.005746,4.288927
cuda,MobileBertForQuestionAnswering,64,10.827214,6.092717,4.764605,15.099836,7.111444,3.556817,1.705256,14.085196,2.517363
cuda,OPTForCausalLM,32,1.744518,4.701305,2.035855,7.339695,2.861330,1.239069,0.218809,4.752382,1.880100
cuda,PLBartForCausalLM,32,0.917027,4.495741,1.076683,6.552316,1.694668,0.642946,0.100835,2.662538,3.177135
cuda,PLBartForConditionalGeneration,16,2.472312,7.392596,2.366472,11.059025,4.356138,1.607911,0.332593,4.914312,6.376159
cuda,PegasusForCausalLM,32,1.983667,6.634326,1.790287,9.816572,2.774525,1.457821,0.216527,2.706961,5.058290
cuda,PegasusForConditionalGeneration,16,4.509825,12.046750,4.134820,16.571770,6.253999,3.409288,0.637347,2.060869,9.414240
cuda,RobertaForCausalLM,64,2.250262,6.474489,1.862493,8.584601,3.273802,1.210103,0.237372,0.777038,4.060730
cuda,RobertaForQuestionAnswering,128,2.269511,6.233692,1.845430,8.354725,3.112688,1.176796,0.234728,4.052814
cuda,Speech2Text2ForCausalLM,128,0.942697,4.648127,0.805067,7.614580,1.438009,0.601121,0.095583,2.657196,3.812779
cuda,T5ForConditionalGeneration,4,3.189458,6.474447,1.891207,11.702449,3.238260,1.236309,0.277310,7.281397,7.226869
cuda,T5Small,1,3.172934,6.191565,1.507443,8.570108,2.439420,1.085689,0.268513,13.077748,4.521865
cuda,TrOCRForCausalLM,32,1.650518,5.855231,1.804026,8.680189,3.099136,1.141183,0.214421,2.317946,4.711014
cuda,XGLMForCausalLM,8,3.856949,15.743936,4.053550,20.511153,7.077998,2.643673,0.582621,48.781769,9.004324
cuda,YituTechConvBert,1,3.265885,8.653733,3.097257,12.546709,3.805040,1.567754,0.386676,20.388595,7.125059
