dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,1.2505,16.5478,28.7315
cuda,AlbertForQuestionAnswering,2,1.2543,15.4889,27.8199
cuda,AllenaiLongformerBase,1,1.0229,28.4812,16.1772
cuda,BartForCausalLM,2,0.9971,9.2834,24.5974
cuda,BartForConditionalGeneration,1,1.0260,21.6792,35.9311
cuda,BertForMaskedLM,64,0.9712,11.5153,25.0128
cuda,BertForQuestionAnswering,64,1.0185,11.0185,17.7335
cuda,BigBird,1,0.8666,17.5544,10.8474
cuda,BlenderbotSmallForCausalLM,64,0.9214,7.6042,23.8764
cuda,BlenderbotSmallForConditionalGeneration,32,1.0107,15.8853,18.4508
cuda,CamemBert,1,1.4055,11.5263,8.0068
cuda,DebertaForMaskedLM,4,1.0723,18.4535,12.9898
cuda,DebertaForQuestionAnswering,4,1.3437,17.9677,8.9454
cuda,DistilBertForMaskedLM,16,1.0778,8.2914,7.1315
cuda,DistilBertForQuestionAnswering,32,1.0324,7.6095,6.7098
cuda,DistillGPT2,1,1.4629,5.3310,6.4261
cuda,ElectraForCausalLM,1,1.3915,11.2483,1.5921
cuda,ElectraForQuestionAnswering,64,1.2049,11.0349,23.5816
cuda,GPT2ForSequenceClassification,4,1.5789,9.7526,25.3928
cuda,GoogleFnet,1,1.2337,7.4116,5.7418
cuda,LayoutLMForMaskedLM,16,1.0634,11.8419,30.6285
cuda,LayoutLMForSequenceClassification,16,1.1248,11.1209,23.3899
cuda,M2M100ForConditionalGeneration,2,1.2968,20.5330,32.0777
cuda,MBartForCausalLM,16,0.9790,10.1935,20.3875
cuda,MBartForConditionalGeneration,8,1.4295,22.3311,29.6063
cuda,MT5ForConditionalGeneration,2,2.2613,22.6269,21.4477
cuda,MegatronBertForCausalLM,2,1.4791,17.7973,21.5419
cuda,MegatronBertForQuestionAnswering,8,1.3541,17.1179,22.4750
cuda,MobileBertForMaskedLM,16,1.4612,213.5450,6.3470
cuda,MobileBertForQuestionAnswering,32,1.4603,209.7819,6.1579
cuda,OPTForCausalLM,4,1.4475,9.0069,9.1063
cuda,PLBartForCausalLM,16,1.0792,6.4324,10.1936
cuda,PLBartForConditionalGeneration,8,1.3093,12.2891,12.0251
cuda,PegasusForCausalLM,8,1.1212,10.8115,16.2812
cuda,PegasusForConditionalGeneration,4,1.3981,19.9521,26.5576
cuda,RobertaForCausalLM,4,1.4553,10.3688,7.6342
cuda,RobertaForQuestionAnswering,64,1.0182,10.1330,17.7335
cuda,Speech2Text2ForCausalLM,64,1.0611,6.9438,5.4375
cuda,T5ForConditionalGeneration,4,0.9741,17.1742,20.0234
cuda,T5Small,1,1.4758,16.5680,7.6393
cuda,TrOCRForCausalLM,8,1.1632,8.8340,16.1713
cuda,XGLMForCausalLM,1,1.2373,20.6104,38.8551
cuda,XLNetLMHeadModel,4,1.0901,28.8214,38.3836
cuda,YituTechConvBert,1,1.3722,15.2625,7.7598
