dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,2,1.058762,8.731339,2.228398,1.366216,4.524299,2.865784,1.288204,0.135171,23.802051,27.562925
cuda,AlbertForQuestionAnswering,2,1.075697,8.761294,2.261044,1.347328,4.194877,2.846724,0.976523,0.134320,3.215998,6.591902
cuda,BartForCausalLM,2,0.986324,9.204004,2.570292,1.572978,4.048286,2.614616,1.085889,0.157033,13.974396,17.127872
cuda,BertForMaskedLM,64,1.200555,9.412941,2.466656,1.418821,4.950663,3.332675,1.218495,0.173405,15.515101,19.531528
cuda,BertForQuestionAnswering,64,1.212290,9.593153,2.662010,1.421463,5.169291,3.211665,1.569786,0.171456,2.461771,6.499577
cuda,BlenderbotSmallForCausalLM,64,0.691175,6.276478,1.841249,0.958258,2.946378,1.863846,0.796797,0.112678,13.293452,15.628716
cuda,BlenderbotSmallForConditionalGeneration,32,1.685552,15.988193,4.202114,2.578371,7.660794,5.159013,1.946892,0.286556,15.095405,21.312322
cuda,CamemBert,1,1.412304,8.881871,2.127944,1.194543,4.029968,2.635251,1.012870,0.164815,14.256235,17.465681
cuda,DistilBertForMaskedLM,16,0.501177,5.054290,1.443801,0.857501,2.712525,1.785290,0.659141,0.086933,4.844038,7.025580
cuda,DistilBertForQuestionAnswering,32,0.502606,4.958905,1.383333,0.838533,2.634714,1.720084,0.650604,0.086318,9.533531,11.680666
cuda,DistillGPT2,1,0.620171,3.872906,1.172428,0.717827,1.846201,1.112439,0.484684,0.072191,0.000004,1.436203
cuda,ElectraForCausalLM,1,1.237481,9.756274,2.485461,1.244066,4.380719,2.943213,1.035015,0.167341,14.399931,17.651949
cuda,ElectraForQuestionAnswering,64,1.212694,9.708780,2.709198,1.423594,5.165461,3.168845,1.576116,0.180938,15.137938,19.131245
cuda,GPT2ForSequenceClassification,4,1.238105,7.837662,2.406498,1.259417,4.028003,2.620613,1.038427,0.141664,11.135659,14.105327
cuda,LayoutLMForMaskedLM,16,1.463304,9.723206,2.774534,1.462762,5.287817,3.676195,1.208810,0.174436,0.000006,4.088466
cuda,LayoutLMForSequenceClassification,16,1.555955,9.600282,2.699247,1.404668,5.570836,3.894003,1.276638,0.175205,1.040335,5.430230
cuda,M2M100ForConditionalGeneration,2,2.569115,21.068542,5.501126,3.295549,10.145358,6.475839,2.854210,0.419781,27.398971,35.582433
cuda,MBartForCausalLM,16,1.010736,9.357218,2.657538,1.700202,4.898593,3.317438,1.183888,0.167953,13.465823,17.522088
cuda,MBartForConditionalGeneration,8,2.880600,24.732783,6.194292,3.169337,11.504550,8.057018,2.667577,0.386526,18.269233,27.032691
cuda,MT5ForConditionalGeneration,2,3.002919,15.149848,3.503858,2.105662,6.656528,4.429685,1.572188,0.290709,23.195423,28.959340
cuda,MegatronBertForCausalLM,2,2.709157,19.037741,5.155414,3.306684,9.687801,6.689093,2.334353,0.337147,10.459614,18.520351
cuda,MegatronBertForQuestionAnswering,8,2.719016,18.670252,4.940934,3.001870,9.077901,6.331222,2.117021,0.318405,6.447383,13.802925
cuda,MobileBertForMaskedLM,16,6.653306,35.303600,6.137756,4.013426,17.051273,11.808696,4.039431,0.717030,25.036366,40.400642
cuda,MobileBertForQuestionAnswering,32,6.622896,35.351945,6.211555,4.106676,17.398858,12.096863,4.104703,0.714968,15.472774,31.171541
cuda,PLBartForCausalLM,16,0.555891,4.821310,1.314640,0.795680,2.334677,1.468755,0.620573,0.084386,8.727386,10.595179
cuda,PLBartForConditionalGeneration,8,1.346394,12.274694,3.332520,2.150020,6.131826,4.125309,1.548849,0.214703,23.875111,28.966501
cuda,PegasusForCausalLM,8,1.038561,9.176890,2.398324,1.353703,4.290650,2.766625,1.121840,0.161616,11.643097,14.998674
cuda,PegasusForConditionalGeneration,4,2.522861,23.677330,6.501817,3.585055,11.205538,7.308769,2.933107,0.422755,22.137724,30.698668
cuda,RobertaForCausalLM,4,1.219919,9.890479,2.850172,1.587922,5.284704,3.660917,1.231117,0.172463,9.495886,13.631086
cuda,RobertaForQuestionAnswering,64,1.270849,9.856059,2.711765,1.407684,5.131151,3.198620,1.544227,0.173296,0.791242,4.728418
cuda,Speech2Text2ForCausalLM,64,0.583675,4.121188,1.361136,0.851935,2.287488,1.388060,0.631176,0.089066,12.038770,13.865891
cuda,T5ForConditionalGeneration,4,2.060794,10.022720,2.556343,1.403775,4.540887,2.926973,1.114513,0.199306,23.037371,26.540081
cuda,T5Small,1,2.062943,9.312767,1.830411,1.102515,3.738886,2.327845,0.917980,0.190730,18.081063,21.203825
cuda,TrOCRForCausalLM,8,0.971324,9.245641,2.580795,1.569372,4.106632,2.696182,1.072417,0.152984,3.791140,6.990149
cuda,YituTechConvBert,1,2.003247,14.454083,3.692802,1.938447,6.800430,4.705510,1.573606,0.239855,28.192533,33.397636
