dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,10.678761,9.297322,3.539073,1.781037,7.751299,3.060058,1.035463,0.139714,6.068938,0.922599
cuda,AlbertForQuestionAnswering,4,10.185431,8.901774,3.479236,1.761349,7.888792,3.090468,1.037643,0.150814,6.245322,0.543360
cuda,AllenaiLongformerBase,4,52.316641,45.586344,28.576719,7.085562,33.762055,14.958791,4.842194,0.404770,0.653991,12.744873
cuda,BartForCausalLM,4,12.563360,11.173702,5.771954,2.123413,8.455659,2.529616,1.133551,0.221283,1.465571,4.890043
cuda,BartForConditionalGeneration,2,31.561396,28.084881,13.933035,5.268336,19.322634,7.983995,2.880843,0.824316,1.153760,10.867755
cuda,BertForMaskedLM,16,13.008202,11.355104,5.761468,1.988050,8.035811,2.626596,1.236314,0.246385,4.533658,1.465692
cuda,BertForQuestionAnswering,16,13.700166,11.913945,5.936762,2.026502,8.152870,2.647936,1.239594,0.244774,4.527441,1.035817
cuda,BlenderbotForCausalLM,4,23.427063,20.845904,10.125458,3.758000,15.020555,6.022842,2.418228,0.597131,3.978377,8.811283
cuda,BlenderbotSmallForCausalLM,64,8.247035,7.368435,3.419019,1.343506,5.929849,2.150192,0.859389,0.152655,3.912236,2.049334
cuda,BlenderbotSmallForConditionalGeneration,64,20.001853,17.673432,8.004544,3.401222,12.447773,4.941948,2.563726,0.495993,1.888549,7.995023
cuda,CamemBert,16,13.173900,11.495052,5.811254,2.223123,8.014856,2.674165,1.248667,0.246423,4.513896,0.377177
cuda,DebertaForMaskedLM,4,25.668305,20.048065,12.176830,2.713894,15.857955,4.083479,1.883575,0.320698,0.831738,6.601328
cuda,DebertaForQuestionAnswering,8,25.596713,20.181945,12.391279,2.725774,16.403438,4.132664,2.051874,0.324472,1.758533,6.945759
cuda,DebertaV2ForMaskedLM,1,35.651304,26.736099,14.592499,2.845547,19.652355,5.209877,2.366069,0.550044,1.553071,8.248470
cuda,DebertaV2ForQuestionAnswering,2,34.525417,26.082599,13.453811,3.402701,18.336961,5.455297,2.672936,0.547569,0.507499,8.607498
cuda,DistilBertForMaskedLM,128,6.748166,6.122266,3.052608,0.937182,4.868184,1.422408,0.861919,0.109418,2.796382,1.185664
