dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,2,1.073970,8.780352,2.226760,1.395279,4.228959,2.876181,0.978789,0.134165,34.663814,38.169547
cuda,AlbertForQuestionAnswering,2,1.078784,8.830957,2.273027,1.369045,4.242583,2.881998,0.988755,0.133236,4.911982,8.361446
cuda,BartForCausalLM,2,0.977025,9.305541,2.634593,1.347221,4.066350,2.627377,1.088418,0.156407,15.760647,18.916090
cuda,BertForMaskedLM,64,1.230153,9.935111,2.757293,1.429241,5.231702,3.265802,1.570884,0.171951,20.491806,24.513898
cuda,BertForQuestionAnswering,64,1.219595,9.764750,2.715654,1.416900,5.173886,3.220468,1.554955,0.177048,2.165784,6.153591
cuda,BigBird,1,6.480879,28.271048,9.716809,2.308976,9.378564,6.119677,2.720243,0.314403,20.862775,23.036326
cuda,BlenderbotSmallForCausalLM,64,0.680954,6.337126,1.883473,1.179709,2.972984,1.877378,0.810595,0.110640,17.929186,20.277961
cuda,BlenderbotSmallForConditionalGeneration,32,1.832704,15.811781,4.201041,2.616913,7.719814,5.188011,1.976594,0.290579,15.476215,21.791041
cuda,CamemBert,1,1.366299,9.043961,2.153377,1.209794,4.063940,2.653860,1.029149,0.165972,12.853733,16.084629
cuda,DistillGPT2,1,0.624313,4.011903,1.233607,0.788502,1.935224,1.182684,0.497652,0.077918,0.000004,1.536316
cuda,ElectraForCausalLM,1,1.403917,9.426901,2.433137,1.227203,4.344606,2.912982,1.038687,0.166514,13.880190,17.131879
cuda,ElectraForQuestionAnswering,64,1.350701,9.490883,2.730067,1.436486,5.182860,3.550671,1.221889,0.176965,15.672201,19.674040
cuda,GPT2ForSequenceClassification,4,1.300558,8.017507,2.437780,1.324775,4.186182,2.740915,1.062148,0.154445,12.038622,15.205519
cuda,LayoutLMForMaskedLM,16,1.515862,9.885415,2.792328,1.499998,5.310347,3.682540,1.226252,0.178416,0.000005,4.130039
cuda,LayoutLMForSequenceClassification,16,1.559948,9.797456,2.768596,1.424349,5.633801,3.938427,1.290291,0.177906,0.958625,5.364895
cuda,M2M100ForConditionalGeneration,2,2.621136,21.232305,5.547289,3.178322,10.597607,6.707399,2.893999,0.439421,28.117273,36.598258
cuda,MBartForCausalLM,16,0.992826,9.169571,2.398923,1.429208,4.759173,2.827398,1.540350,0.164744,9.610909,13.506073
cuda,MBartForConditionalGeneration,8,2.823464,24.469596,6.238335,3.686524,11.302508,7.767309,2.729879,0.400050,20.787917,29.813385
cuda,MT5ForConditionalGeneration,2,3.068327,15.531932,3.162440,2.098610,6.519614,4.308909,1.567273,0.285812,24.305836,29.937840
cuda,MegatronBertForCausalLM,2,2.670280,18.991557,5.202605,3.351066,9.700084,6.678500,2.359497,0.338678,10.860464,18.931504
cuda,MegatronBertForQuestionAnswering,8,2.756869,18.999606,4.977741,3.018768,9.424097,6.639087,2.140895,0.328595,8.182196,15.884065
cuda,MobileBertForMaskedLM,16,6.715824,35.724983,6.236209,4.084471,17.209989,11.935382,4.068644,0.719816,29.291629,44.754887
cuda,MobileBertForQuestionAnswering,32,6.729963,35.292915,6.245370,4.135873,17.577707,12.199837,4.140633,0.725677,23.720171,39.596174
cuda,PLBartForCausalLM,16,0.549844,4.804814,1.329283,0.811228,2.353677,1.480478,0.627321,0.085770,9.140668,11.030527
cuda,PLBartForConditionalGeneration,8,1.351172,12.027365,3.298391,1.903475,6.553781,4.204928,1.575812,0.227145,25.137008,30.444664
cuda,PegasusForCausalLM,8,1.046015,9.136193,2.641203,1.361740,4.303510,2.770143,1.127656,0.163313,11.633604,15.004870
cuda,PegasusForConditionalGeneration,4,2.477000,23.513985,6.529026,3.721852,11.639598,7.618777,3.006695,0.434335,22.534487,31.644581
cuda,RobertaForCausalLM,4,1.225844,10.120366,2.945891,1.588413,5.580169,3.396839,1.779713,0.175632,14.346593,18.695083
cuda,RobertaForQuestionAnswering,64,1.332090,9.302481,2.658793,1.402008,5.059798,3.138779,1.537408,0.172760,0.944802,4.858759
cuda,Speech2Text2ForCausalLM,64,0.605414,4.241674,1.434473,0.900089,2.341745,1.426001,0.644752,0.089145,19.025763,20.884702
cuda,T5ForConditionalGeneration,4,2.041492,10.429197,2.590749,1.433373,4.584164,2.946742,1.126902,0.203103,26.742909,30.300507
cuda,T5Small,1,2.036294,9.912354,2.146151,1.106118,4.034678,2.626780,0.915233,0.189423,21.124068,24.237711
cuda,TrOCRForCausalLM,8,0.963267,9.249249,2.372147,1.346130,4.039398,2.635970,1.058717,0.153418,4.401236,7.521079
cuda,YituTechConvBert,1,1.985140,14.616742,3.753686,1.956702,6.911198,4.775785,1.600390,0.248563,31.473607,36.757565
