dev,name,batch_size,speedup,start_latency,peak_memory
cuda,AlbertForMaskedLM,2,1.0006,1.7887,20.3004
cuda,AlbertForQuestionAnswering,2,0.9998,1.7861,19.5158
cuda,AllenaiLongformerBase,1,0.9822,1.6570,11.0648
cuda,BartForCausalLM,2,0.9999,1.3200,20.5681
cuda,BartForConditionalGeneration,1,1.0152,2.9738,28.9723
cuda,BertForMaskedLM,64,0.9994,1.7064,20.7248
cuda,BertForQuestionAnswering,64,0.9998,1.5789,11.7461
cuda,BigBird,1,0.9961,7.2384,11.0198
cuda,BlenderbotSmallForCausalLM,64,0.9998,1.0909,21.9567
cuda,BlenderbotSmallForConditionalGeneration,32,1.0119,2.0459,15.6117
cuda,CamemBert,1,1.0544,1.4385,7.5737
cuda,DebertaForMaskedLM,4,0.9580,3.2695,12.8997
cuda,DebertaForQuestionAnswering,4,0.9498,3.2711,9.2214
cuda,DistilBertForMaskedLM,16,1.0291,0.6819,6.7500
cuda,DistilBertForQuestionAnswering,32,1.0199,0.7105,5.2266
cuda,DistillGPT2,1,1.0390,0.8001,6.2360
cuda,ElectraForCausalLM,1,1.0462,1.4213,1.4782
cuda,ElectraForQuestionAnswering,64,1.0001,1.7533,10.8996
cuda,GPT2ForSequenceClassification,4,0.9994,1.7083,16.7641
cuda,GoogleFnet,1,0.9973,0.9173,5.7498
cuda,LayoutLMForMaskedLM,16,0.9998,1.9631,22.7218
cuda,LayoutLMForSequenceClassification,16,0.9996,1.8125,13.9761
cuda,M2M100ForConditionalGeneration,2,1.0150,2.8915,32.0775
cuda,MBartForCausalLM,16,1.0056,1.2906,19.1680
cuda,MBartForConditionalGeneration,8,1.0170,2.9635,27.2636
cuda,MT5ForConditionalGeneration,2,1.0236,3.2946,21.4465
cuda,MegatronBertForCausalLM,2,1.0469,3.1882,21.5419
cuda,MegatronBertForQuestionAnswering,8,1.0480,3.1882,21.2944
cuda,MobileBertForMaskedLM,16,1.0209,7.0351,5.5798
cuda,MobileBertForQuestionAnswering,32,1.0210,7.0997,3.7007
cuda,OPTForCausalLM,4,1.0150,1.3074,8.9567
cuda,PLBartForCausalLM,16,1.0089,0.7356,9.7056
cuda,PLBartForConditionalGeneration,8,1.0177,1.5617,10.9965
cuda,PegasusForCausalLM,8,1.0155,1.2702,16.2482
cuda,PegasusForConditionalGeneration,4,1.0164,2.7502,26.5574
cuda,RobertaForCausalLM,4,1.0521,1.4334,7.4337
cuda,RobertaForQuestionAnswering,64,0.9996,1.6191,11.7462
cuda,Speech2Text2ForCausalLM,64,1.0079,0.7876,5.0047
cuda,T5ForConditionalGeneration,4,0.9976,2.3762,13.6226
cuda,T5Small,1,1.0307,2.1385,5.9164
cuda,TrOCRForCausalLM,8,1.0107,1.2236,15.6486
cuda,XGLMForCausalLM,1,1.0128,2.3481,38.8550
cuda,XLNetLMHeadModel,4,0.9997,3.8671,29.1040
cuda,YituTechConvBert,1,1.0309,2.0042,7.3860
