dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert
cuda,AllenaiLongformerBase,4,8.742215
cuda,BartForCausalLM,4,2.624046
cuda,BertForMaskedLM,16,2.827275
cuda,BertForQuestionAnswering,16,2.820684
cuda,BlenderbotSmallForCausalLM,64,1.714762
cuda,BlenderbotSmallForConditionalGeneration,64,4.232636
cuda,CamemBert,16,2.805117
cuda,DebertaForMaskedLM,4,6.589827
cuda,DebertaForQuestionAnswering,8,6.553138
cuda,DebertaV2ForMaskedLM,1,11.627016
cuda,DistilBertForMaskedLM,128,1.343913
cuda,DistilBertForQuestionAnswering,256,1.441534
cuda,DistillGPT2,16,1.438040
cuda,ElectraForCausalLM,32,2.925792
cuda,ElectraForQuestionAnswering,64,2.855995
cuda,LayoutLMForMaskedLM,16,3.166545
cuda,LayoutLMForSequenceClassification,16,3.136157
cuda,M2M100ForConditionalGeneration,16,6.846850
cuda,MBartForCausalLM,4,2.416383
cuda,MT5ForConditionalGeneration,16,5.300068
cuda,MegatronBertForCausalLM,4,5.717716
cuda,MegatronBertForQuestionAnswering,8,5.749785
cuda,MobileBertForMaskedLM,64,13.333788
cuda,MobileBertForQuestionAnswering,128,13.473919
cuda,PLBartForCausalLM,8,1.355182
cuda,PLBartForConditionalGeneration,4,3.345000
cuda,PegasusForCausalLM,32,2.521590
cuda,RobertaForCausalLM,16,2.857980
cuda,RobertaForQuestionAnswering,16,2.847208
cuda,Speech2Text2ForCausalLM,256,1.407045
cuda,T5ForConditionalGeneration,4,3.683793
cuda,T5Small,4,3.659060
cuda,XGLMForCausalLM,8,5.025036
cuda,YituTechConvBert,16,4.147429
