dev,name,batch_size,convert_frame_assert.<locals>._convert_frame_assert,compile_fx.<locals>.fw_compiler,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,compile_fx.<locals>.bw_compiler,CachingAutotuner.autotune_to_one_config
cuda,AlbertForMaskedLM,4,2.412048,3.859182,2.379220,8.302989,2.827653,1.146984,0.145137,6.910953,0.826459
cuda,AlbertForQuestionAnswering,4,2.261110,3.948171,2.458600,8.290984,2.779145,1.135884,0.141971,6.891186,0.435115
cuda,BartForCausalLM,4,2.532130,6.369180,2.726051,9.235697,3.309312,1.414864,0.266015,2.332118,5.695183
cuda,BartForConditionalGeneration,2,6.463957,13.819599,5.584506,20.189808,9.115376,3.474122,1.030038,1.166161,12.217598
cuda,BertForMaskedLM,16,2.883143,5.671823,2.649866,8.373647,3.656302,1.553503,0.294267,5.457554,1.433680
cuda,BertForQuestionAnswering,16,3.060608,5.424489,2.909480,8.027452,3.337112,1.874136,0.288520,5.620550,0.999520
cuda,BlenderbotForCausalLM,4,4.846327,9.049642,5.378051,15.360292,7.576150,2.995862,0.822893,12.328079,3.716273
cuda,BlenderbotSmallForCausalLM,64,1.605275,3.946689,1.621440,6.634090,2.727834,1.041702,0.171744,4.379247,2.301377
cuda,BlenderbotSmallForConditionalGeneration,64,4.190881,8.495610,3.656259,13.171218,6.080651,2.486053,0.582199,1.905899,8.840135
cuda,CamemBert,16,2.953449,5.457727,3.006584,8.118912,3.343777,1.879642,0.296462,5.776287,0.332225
cuda,DebertaForMaskedLM,4,7.516526,15.374073,3.335618,19.975256,5.856915,2.537248,0.335115,0.942064,8.161850
cuda,DebertaForQuestionAnswering,8,7.147094,15.144003,3.407095,19.535324,5.068111,2.650035,0.337155,1.807643,8.021111
cuda,DebertaV2ForMaskedLM,1,12.426539,18.353718,4.488953,24.476190,6.530674,3.923122,0.597766,1.505466,10.979217
cuda,DebertaV2ForQuestionAnswering,2,12.078351,18.383501,5.450396,24.263458,7.759944,4.066949,0.589197,0.577643,11.700310
cuda,DistilBertForMaskedLM,128,1.242414,3.313666,1.521144,5.319202,1.832115,0.841108,0.122804,3.584304,1.140816
cuda,DistilBertForQuestionAnswering,256,1.234293,3.371077,1.425662,5.197989,1.803474,0.827233,0.117241,3.462130,0.555053
