dev,name,batch_size,_compile,OutputGraph.call_user_compiler,create_aot_dispatcher_function,compile_fx.<locals>.fw_compiler_base,GraphLowering.run,GraphLowering.compile_to_module,Scheduler.__init__,Scheduler.codegen,WrapperCodeGen.generate,cudagraphify,CachingAutotuner.benchmark_all_configs,compile_fx.<locals>.bw_compiler
cuda,AlbertForMaskedLM,4,20.693954,18.095119,15.118270,8.264151,2.280697,13.501043,3.249863,1.551645,0.153540,0.002538,5.467520,10.215372
cuda,AlbertForQuestionAnswering,4,20.768601,18.183561,15.154894,8.230551,2.222493,13.355248,3.181801,1.526572,0.148313,0.002614,2.742932,10.047438
cuda,BartForCausalLM,4,26.008615,20.559258,17.269637,9.745470,2.093017,14.252691,3.800548,1.912265,0.289170,0.003057,2.319388,9.599461
cuda,BartForConditionalGeneration,2,54.878935,43.197640,39.878488,20.668431,5.344954,25.875249,9.933680,5.489003,1.238042,0.003677,0.429439,18.171975
cuda,BertForMaskedLM,16,25.903319,20.712435,17.729645,9.964532,2.191055,14.296034,4.080535,1.968291,0.292394,0.002482,2.975486,9.668236
cuda,BertForQuestionAnswering,16,25.756381,20.653970,17.699682,9.984260,2.184675,14.157170,4.032233,1.937871,0.286584,0.002455,2.652860,9.509813
cuda,BlenderbotSmallForCausalLM,64,16.985948,13.296382,10.686290,5.691154,1.414466,8.704083,2.257681,1.315277,0.169891,0.002727,2.786756,6.489461
cuda,BlenderbotSmallForConditionalGeneration,64,36.808792,29.139030,26.507328,14.028338,3.584208,18.066977,6.483061,3.239892,0.643549,0.002967,2.279469,12.675824
cuda,CamemBert,16,25.702999,20.446772,17.867420,9.709291,2.211630,12.956586,4.038133,1.953556,0.291333,0.002581,1.637367,8.692508
cuda,DistilBertForMaskedLM,128,17.505085,15.020708,12.292607,8.203546,1.347217,11.414227,1.955151,1.077032,0.119574,0.002690,8.362328,6.246728
cuda,DistilBertForQuestionAnswering,256,17.397111,14.933626,12.194393,8.125695,1.337284,11.656126,1.985258,1.071548,0.112785,0.002649,8.465636,6.517140
cuda,DistillGPT2,16,15.745817,13.302475,10.618449,7.161543,1.255217,10.408737,1.976792,0.975776,0.110683,0.002659,4.381749,5.964281
cuda,ElectraForCausalLM,32,35.009674,26.949108,24.347677,16.163857,2.286059,27.720941,4.357145,2.079409,0.309489,0.002792,8.160255,17.381005
cuda,ElectraForQuestionAnswering,64,26.118518,20.849573,18.274201,10.092911,2.183021,18.788846,4.076020,1.950640,0.291378,0.002538,2.922978,14.082374
cuda,GPT2ForSequenceClassification,4,23.302833,18.591890,16.001371,9.241162,2.371846,12.108980,3.813413,1.853952,0.259718,0.002857,2.012244,8.083969
cuda,LayoutLMForMaskedLM,16,25.489404,19.994865,17.431535,9.593258,2.210963,13.792458,4.098543,1.985189,0.300093,0.002931,2.762067,9.573848
cuda,LayoutLMForSequenceClassification,16,26.047134,20.537605,17.956321,9.762512,2.200639,15.551700,4.888605,2.221678,0.288382,0.002771,6.413716,11.210275
cuda,M2M100ForConditionalGeneration,16,57.108428,45.807595,42.966593,24.821832,5.205122,34.637908,9.326655,4.963507,0.926708,0.003875,52.041369,22.626221
cuda,MBartForCausalLM,4,26.377774,20.861946,18.106653,10.908772,2.275265,15.212754,3.989679,2.056753,0.317413,0.002994,2.007569,9.950635
cuda,MBartForConditionalGeneration,2,55.582859,44.013052,41.308950,22.313262,5.695602,29.013727,10.480766,5.718330,1.342324,0.003069,0.372532,20.122850
cuda,MT5ForConditionalGeneration,16,40.216953,32.161969,29.435982,15.425228,4.256807,21.685759,6.640795,2.776577,0.487684,0.003727,67.191208,15.864815
cuda,MegatronBertForCausalLM,4,45.585315,34.990433,32.204639,16.328420,4.593930,21.389832,8.426737,3.982001,0.888689,0.003011,2.517679,16.406029
cuda,MegatronBertForQuestionAnswering,8,44.987335,34.726496,31.930413,16.176434,4.925798,21.799441,8.315174,3.945138,0.895052,0.003364,2.711654,16.935377
cuda,MobileBertForMaskedLM,64,71.430671,53.730569,50.902133,22.359271,6.929370,34.930312,14.323839,7.625734,3.645045,0.003631,38.844273,31.345302
cuda,MobileBertForQuestionAnswering,128,68.901699,51.270904,48.519526,21.635275,7.330897,34.759477,14.129360,7.545759,3.580406,0.004211,30.855518,31.798324
cuda,OPTForCausalLM,2,23.961640,19.405830,16.638674,9.595144,2.037779,13.466846,4.043392,2.037017,0.289543,0.002713,2.553117,9.027122
cuda,PLBartForCausalLM,8,16.426637,13.524175,10.808696,6.966632,1.333918,10.173104,1.812688,1.025146,0.115125,0.002663,1.517294,6.160329
cuda,PLBartForConditionalGeneration,4,32.112086,25.993680,23.358484,13.366838,2.787981,17.760437,5.049178,2.549453,0.439253,0.002981,2.338115,11.502694
cuda,PegasusForCausalLM,32,28.957682,22.952685,20.135025,12.388891,2.196722,17.615654,3.720635,2.031789,0.329030,0.003002,3.106335,10.855519
cuda,PegasusForConditionalGeneration,32,48.753671,43.479928,40.690113,21.728587,5.514223,29.277735,9.795043,5.079913,0.951787,0.005527,1.915220,21.102898
cuda,RobertaForCausalLM,16,25.750239,20.493252,17.918576,9.783960,2.208662,12.632854,4.138050,1.974771,0.290145,0.002552,1.945710,8.275234
cuda,RobertaForQuestionAnswering,16,25.628370,20.372469,17.794575,9.685048,2.178243,12.183250,4.027948,1.938869,0.280618,0.002635,1.306921,7.886928
cuda,Speech2Text2ForCausalLM,256,19.113923,16.037567,13.470498,9.546824,0.978168,13.805169,1.751846,1.006059,0.123504,0.002842,3.080915,6.779994
cuda,T5ForConditionalGeneration,4,29.648801,24.072829,21.435424,11.611840,2.836051,15.288365,4.716552,2.002907,0.307154,0.002913,7.728317,10.121589
cuda,T5Small,4,29.860768,24.239662,21.592874,11.719266,2.818535,15.495620,4.732043,1.998593,0.304660,0.003004,7.862489,10.239520
cuda,TrOCRForCausalLM,32,24.766793,19.379271,16.673621,9.359113,2.016664,13.454738,3.730513,1.915130,0.287667,0.003129,1.327629,9.108859
cuda,XGLMForCausalLM,8,47.281236,37.819286,35.237760,19.485288,4.682204,28.459789,8.610436,4.186704,0.963800,0.003091,60.900471,20.171786
cuda,XLNetLMHeadModel,8,63.836243,52.813401,50.181818,27.105648,5.787351,30.852167,15.844830,4.745785,0.926194,11.600195,17.709185
cuda,YituTechConvBert,16,41.165379,30.253967,27.412576,15.030475,3.806691,24.118481,6.413963,2.979640,0.531775,0.002814,13.394471,17.667109
